pendaftaran_pelatihan_id,assignment_id,status_submission_id,dokumen_id,submission_link,submitted_at,reviewed_at
PDF020576,ASN000723,DITERIMA,DOK001576,,2024-02-09 10:36:27,2024-02-12 00:36:27
PDF020577,ASN000750,DITERIMA,DOK001577,,2025-12-30 14:37:29,2026-01-01 17:37:29
PDF020578,ASN000776,DITERIMA,DOK001578,,2024-12-21 09:58:16,2024-12-24 17:58:16
PDF020579,ASN000805,REVISI,DOK001579,,2024-11-22 14:01:17,2024-11-25 16:01:17
PDF020580,ASN000001,DITERIMA,DOK001580,,2024-06-16 07:49:10,2024-06-21 07:49:10
PDF020581,ASN000028,SUBMITTED,DOK001581,,2026-05-28 02:55:24,
PDF020582,ASN000057,BELUM_SUBMIT,,,,
PDF020583,ASN000081,REVISI,DOK001583,https://drive.google.com/file/d/synthetic-00020583,2024-04-07 19:44:56,2024-04-10 11:44:56
PDF020584,ASN000106,REVISI,DOK001584,https://drive.google.com/file/d/synthetic-00020584,2025-11-24 02:56:46,2025-11-26 22:56:46
PDF020585,ASN000132,SUBMITTED,DOK001585,,2026-02-07 22:50:40,
PDF020586,ASN000156,REVIEW,DOK001586,,2025-04-23 19:49:31,
PDF020587,ASN000179,BELUM_SUBMIT,,,,
PDF020588,ASN000202,SUBMITTED,DOK001588,https://www.canva.com/design/synthetic-00020588,2024-06-12 03:33:00,
PDF020589,ASN000226,SUBMITTED,DOK001589,,2024-10-05 07:17:14,
PDF020590,ASN000255,REVISI,DOK001590,,2025-02-09 02:14:07,2025-02-10 15:14:07
PDF020591,ASN000278,REVISI,DOK001591,https://www.canva.com/design/synthetic-00020591,2024-10-27 10:18:50,2024-10-28 05:18:50
PDF020592,ASN000307,BELUM_SUBMIT,,,,
PDF020593,ASN000333,SUBMITTED,DOK001593,,2024-01-22 01:16:28,
PDF020594,ASN000362,SUBMITTED,DOK001594,,2024-04-08 16:17:11,
PDF020595,ASN000391,DITERIMA,DOK001595,,2026-04-30 07:24:17,2026-05-04 18:24:17
PDF020596,ASN000414,BELUM_SUBMIT,,,,
PDF020597,ASN000441,REVIEW,DOK001597,https://drive.google.com/file/d/synthetic-00020597,2026-05-15 00:42:48,
PDF020598,ASN000465,REVIEW,DOK001598,,2025-06-24 12:59:40,
PDF020599,ASN000495,REVIEW,DOK001599,,2025-05-14 16:57:04,
PDF020600,ASN000519,DITERIMA,DOK001600,,2026-02-24 03:25:51,2026-02-25 10:25:51
PDF020601,ASN000540,REVISI,DOK001601,,2024-06-03 09:32:52,2024-06-06 19:32:52
PDF020602,ASN000566,DITOLAK,DOK001602,,2024-10-28 07:17:39,2024-10-29 08:17:39
PDF020603,ASN000590,REVIEW,DOK001603,https://www.canva.com/design/synthetic-00020603,2025-02-18 20:59:40,
PDF020604,ASN000619,DITERIMA,DOK001604,,2024-08-17 15:31:38,2024-08-22 00:31:38
PDF020605,ASN000646,REVISI,DOK001605,,2025-03-10 23:29:18,2025-03-14 13:29:18
PDF020606,ASN000672,DITERIMA,DOK001606,,2025-06-05 20:50:33,2025-06-10 06:50:33
PDF020607,ASN000698,DITOLAK,DOK001607,https://www.canva.com/design/synthetic-00020607,2024-02-21 09:02:28,2024-02-23 10:02:28
PDF020608,ASN000716,REVIEW,DOK001608,,2024-05-02 10:29:48,
PDF020609,ASN000744,SUBMITTED,DOK001609,https://www.canva.com/design/synthetic-00020609,2025-11-06 19:33:02,
PDF020610,ASN000769,SUBMITTED,DOK001610,https://marketplace.example.com/store/umkm-611,2024-11-15 12:45:25,
PDF020611,ASN000798,REVIEW,DOK001611,https://drive.google.com/file/d/synthetic-00020611,2024-12-04 14:10:34,
PDF020612,ASN000824,REVIEW,DOK001612,https://drive.google.com/file/d/synthetic-00020612,2024-09-09 03:43:56,
PDF020613,ASN000019,BELUM_SUBMIT,,,,
PDF020614,ASN000047,DITERIMA,DOK001614,https://www.canva.com/design/synthetic-00020614,2024-09-20 09:18:20,2024-09-25 03:18:20
PDF020615,ASN000073,REVIEW,DOK001615,,2025-05-16 00:50:53,
PDF020616,ASN000098,BELUM_SUBMIT,,,,
PDF020617,ASN000126,REVIEW,DOK001617,https://www.canva.com/design/synthetic-00020617,2026-01-20 06:09:35,
PDF020618,ASN000151,BELUM_SUBMIT,,,,
PDF020619,ASN000173,DITERIMA,DOK001619,,2025-08-05 23:41:57,2025-08-10 18:41:57
PDF020620,ASN000197,DITERIMA,DOK001620,https://www.canva.com/design/synthetic-00020620,2025-02-19 11:56:45,2025-02-21 06:56:45
PDF020621,ASN000219,BELUM_SUBMIT,,,,
PDF020622,ASN000249,SUBMITTED,DOK001622,,2025-03-20 07:40:41,
PDF020623,ASN000271,DITERIMA,DOK001623,,2024-06-20 00:56:24,2024-06-23 05:56:24
PDF020624,ASN000301,DITERIMA,DOK001624,,2026-03-18 06:08:19,2026-03-19 13:08:19
PDF020625,ASN000328,SUBMITTED,DOK001625,,2025-03-02 13:51:34,
PDF020626,ASN000351,SUBMITTED,DOK001626,https://drive.google.com/file/d/synthetic-00020626,2024-08-29 07:04:04,
PDF020627,ASN000383,DITERIMA,DOK001627,https://drive.google.com/file/d/synthetic-00020627,2025-11-07 03:54:44,2025-11-08 14:54:44
PDF020628,ASN000408,DITERIMA,DOK001628,,2025-01-19 07:29:51,2025-01-22 13:29:51
PDF020629,ASN000433,REVIEW,DOK001629,,2024-02-07 07:45:02,
PDF020630,ASN000459,SUBMITTED,DOK001630,https://marketplace.example.com/store/umkm-631,2024-12-21 22:17:43,
PDF020631,ASN000489,DITERIMA,DOK001631,,2024-03-03 15:41:55,2024-03-06 23:41:55
PDF020632,ASN000511,SUBMITTED,DOK001632,https://marketplace.example.com/store/umkm-633,2025-04-12 20:08:51,
PDF020633,ASN000533,REVIEW,DOK001633,https://www.canva.com/design/synthetic-00020633,2025-03-09 02:13:33,
PDF020634,ASN000559,REVIEW,DOK001634,,2024-09-06 20:21:52,
PDF020635,ASN000583,SUBMITTED,DOK001635,https://marketplace.example.com/store/umkm-636,2025-12-04 06:38:10,
PDF020636,ASN000611,BELUM_SUBMIT,,,,
PDF020637,ASN000638,BELUM_SUBMIT,,,,
PDF020638,ASN000663,DITERIMA,DOK001638,,2025-11-23 12:08:38,2025-11-26 03:08:38
PDF020639,ASN000690,REVISI,DOK001639,,2025-04-29 09:19:25,2025-04-30 21:19:25
PDF020640,ASN000710,SUBMITTED,DOK001640,,2024-07-28 02:00:58,
PDF020641,ASN000736,REVIEW,DOK001641,,2024-09-26 20:25:16,
PDF020642,ASN000760,DITERIMA,DOK001642,https://www.canva.com/design/synthetic-00020642,2024-04-22 19:14:25,2024-04-26 16:14:25
PDF020643,ASN000789,SUBMITTED,DOK001643,,2025-08-03 11:34:52,
PDF020644,ASN000816,SUBMITTED,DOK001644,,2025-05-12 02:07:53,
PDF020645,ASN000012,DITERIMA,DOK001645,,2025-09-19 02:59:05,2025-09-22 15:59:05
PDF020646,ASN000038,DITERIMA,DOK001646,https://drive.google.com/file/d/synthetic-00020646,2026-01-11 23:35:53,2026-01-14 19:35:53
PDF020647,ASN000066,REVIEW,DOK001647,,2025-07-10 01:59:27,
PDF020648,ASN000090,SUBMITTED,DOK001648,https://marketplace.example.com/store/umkm-649,2024-05-05 11:02:22,
PDF020649,ASN000117,DITERIMA,DOK001649,,2025-09-05 05:24:11,2025-09-06 06:24:11
PDF020650,ASN000142,SUBMITTED,DOK001650,,2025-01-02 09:32:26,
PDF020651,ASN000166,SUBMITTED,DOK001651,,2025-03-04 10:28:17,
PDF020652,ASN000186,SUBMITTED,DOK001652,,2026-02-06 08:00:46,
PDF020653,ASN000212,DITERIMA,DOK001653,,2026-03-14 20:04:17,2026-03-16 13:04:17
PDF020654,ASN000239,SUBMITTED,DOK001654,,2024-03-07 00:40:09,
PDF020655,ASN000264,BELUM_SUBMIT,,,,
PDF020656,ASN000290,DITERIMA,DOK001656,,2024-01-24 22:20:04,2024-01-29 05:20:04
PDF020657,ASN000319,DITERIMA,DOK001657,,2025-09-16 03:58:58,2025-09-18 09:58:58
PDF020658,ASN000344,DITERIMA,DOK001658,,2024-02-12 02:17:10,2024-02-13 11:17:10
PDF020659,ASN000374,REVIEW,DOK001659,,2025-08-04 12:57:17,
PDF020660,ASN000404,SUBMITTED,DOK001660,,2024-11-09 13:00:02,
PDF020661,ASN000425,REVIEW,DOK001661,,2026-04-10 04:27:00,
PDF020662,ASN000452,DITERIMA,DOK001662,,2024-02-26 11:01:58,2024-02-27 08:01:58
PDF020663,ASN000479,SUBMITTED,DOK001663,,2025-08-16 11:00:33,
PDF020664,ASN000504,DITERIMA,DOK001664,,2025-09-22 09:42:20,2025-09-25 16:42:20
PDF020665,ASN000526,REVIEW,DOK001665,,2026-02-15 09:15:35,
PDF020666,ASN000550,REVIEW,DOK001666,,2024-11-03 08:56:48,
PDF020667,ASN000577,SUBMITTED,DOK001667,,2025-11-11 02:44:47,
PDF020668,ASN000599,DITERIMA,DOK001668,,2025-08-13 19:51:48,2025-08-14 17:51:48
PDF020669,ASN000630,SUBMITTED,DOK001669,,2024-06-25 12:48:19,
PDF020670,ASN000658,BELUM_SUBMIT,,,,
PDF020671,ASN000681,DITERIMA,DOK001671,,2025-02-20 09:32:35,2025-02-23 01:32:35
PDF020672,ASN000705,REVISI,DOK001672,,2025-07-27 10:31:38,2025-07-30 02:31:38
PDF020673,ASN000725,BELUM_SUBMIT,,,,
PDF020674,ASN000751,BELUM_SUBMIT,,,,
PDF020675,ASN000780,SUBMITTED,DOK001675,,2026-04-09 10:50:56,
PDF020676,ASN000806,REVISI,DOK001676,,2026-05-14 20:47:41,2026-05-15 06:47:41
PDF020677,ASN000004,REVISI,DOK001677,,2024-02-04 18:04:37,2024-02-06 19:04:37
PDF020678,ASN000032,DITERIMA,DOK001678,,2025-01-14 08:13:36,2025-01-17 22:13:36
PDF020679,ASN000058,REVIEW,DOK001679,https://drive.google.com/file/d/synthetic-00020679,2025-10-06 11:39:36,
PDF020680,ASN000082,BELUM_SUBMIT,,,,
PDF020681,ASN000110,DITOLAK,DOK001681,https://marketplace.example.com/store/umkm-682,2026-04-04 07:24:05,2026-04-09 03:24:05
PDF020682,ASN000133,SUBMITTED,DOK001682,https://marketplace.example.com/store/umkm-683,2025-05-27 09:20:31,
PDF020683,ASN000159,DITERIMA,DOK001683,,2024-08-20 21:07:58,2024-08-21 06:07:58
PDF020684,ASN000180,SUBMITTED,DOK001684,,2026-02-09 05:09:00,
PDF020685,ASN000205,DITERIMA,DOK001685,https://www.canva.com/design/synthetic-00020685,2026-05-05 15:42:23,2026-05-07 17:42:23
PDF020686,ASN000229,SUBMITTED,DOK001686,,2024-05-13 03:02:50,
PDF020687,ASN000256,DITERIMA,DOK001687,,2024-10-24 05:51:02,2024-10-27 21:51:02
PDF020688,ASN000279,BELUM_SUBMIT,,,,
PDF020689,ASN000308,REVIEW,DOK001689,,2025-06-23 09:24:42,
PDF020690,ASN000336,DITERIMA,DOK001690,https://www.canva.com/design/synthetic-00020690,2025-09-02 20:47:32,2025-09-04 12:47:32
PDF020691,ASN000363,SUBMITTED,DOK001691,https://www.canva.com/design/synthetic-00020691,2025-07-13 03:42:32,
PDF020692,ASN000394,DITERIMA,DOK001692,https://marketplace.example.com/store/umkm-693,2025-08-27 19:57:45,2025-08-29 19:57:45
PDF020693,ASN000418,REVIEW,DOK001693,,2026-04-07 04:10:30,
PDF020694,ASN000442,REVIEW,DOK001694,,2025-04-25 16:56:06,
PDF020695,ASN000467,DITERIMA,DOK001695,,2026-03-10 10:53:46,2026-03-14 03:53:46
PDF020696,ASN000496,BELUM_SUBMIT,,,,
PDF020697,ASN000521,SUBMITTED,DOK001697,https://drive.google.com/file/d/synthetic-00020697,2024-11-14 21:15:47,
PDF020698,ASN000542,REVISI,DOK001698,,2025-04-30 02:29:22,2025-05-01 02:29:22
PDF020699,ASN000568,DITERIMA,DOK001699,,2025-11-04 14:48:40,2025-11-07 10:48:40
PDF020700,ASN000591,DITERIMA,DOK001700,,2025-08-16 09:51:18,2025-08-19 22:51:18
PDF020701,ASN000621,REVIEW,DOK001701,https://www.canva.com/design/synthetic-00020701,2026-04-08 00:35:28,
PDF020702,ASN000649,DITERIMA,DOK001702,,2024-06-12 23:16:30,2024-06-13 05:16:30
PDF020703,ASN000674,BELUM_SUBMIT,,,,
PDF020704,ASN000699,DITERIMA,DOK001704,,2026-04-18 22:41:48,2026-04-22 23:41:48
PDF020705,ASN000718,SUBMITTED,DOK001705,,2025-12-24 02:03:01,
PDF020706,ASN000745,SUBMITTED,DOK001706,,2025-11-20 18:10:36,
PDF020707,ASN000772,DITERIMA,DOK001707,https://drive.google.com/file/d/synthetic-00020707,2025-05-30 19:00:29,2025-05-31 18:00:29
PDF020708,ASN000799,DITOLAK,DOK001708,,2025-04-16 23:11:00,2025-04-21 00:11:00
PDF020709,ASN000825,REVISI,DOK001709,,2026-02-13 02:36:01,2026-02-13 18:36:01
PDF020710,ASN000021,DITERIMA,DOK001710,,2024-12-30 11:32:44,2024-12-31 13:32:44
PDF020711,ASN000051,BELUM_SUBMIT,,,,
PDF020712,ASN000074,SUBMITTED,DOK001712,,2024-02-10 21:59:19,
PDF020713,ASN000100,BELUM_SUBMIT,,,,
PDF020714,ASN000127,DITERIMA,DOK001714,,2024-03-14 06:25:13,2024-03-15 21:25:13
PDF020715,ASN000153,SUBMITTED,DOK001715,,2024-04-16 22:56:27,
PDF020716,ASN000175,BELUM_SUBMIT,,,,
PDF020717,ASN000199,DITERIMA,DOK001717,,2024-11-28 21:42:25,2024-11-30 00:42:25
PDF020718,ASN000220,BELUM_SUBMIT,,,,
PDF020719,ASN000251,DITERIMA,DOK001719,,2026-05-20 10:23:17,2026-05-22 06:23:17
PDF020720,ASN000272,BELUM_SUBMIT,,,,
PDF020721,ASN000302,SUBMITTED,DOK001721,https://drive.google.com/file/d/synthetic-00020721,2024-02-16 13:21:43,
PDF020722,ASN000329,REVISI,DOK001722,https://www.canva.com/design/synthetic-00020722,2024-11-11 18:50:14,2024-11-13 15:50:14
PDF020723,ASN000354,DITOLAK,DOK001723,,2024-03-01 14:52:41,2024-03-04 08:52:41
PDF020724,ASN000384,DITERIMA,DOK001724,,2024-12-13 22:23:12,2024-12-17 16:23:12
PDF020725,ASN000410,SUBMITTED,DOK001725,,2025-08-02 01:04:00,
PDF020726,ASN000437,SUBMITTED,DOK001726,,2025-02-25 23:45:46,
PDF020727,ASN000460,SUBMITTED,DOK001727,https://www.canva.com/design/synthetic-00020727,2024-05-11 09:00:14,
PDF020728,ASN000491,REVIEW,DOK001728,,2026-05-02 00:35:16,
PDF020729,ASN000515,REVISI,DOK001729,,2024-06-23 12:35:46,2024-06-27 21:35:46
PDF020730,ASN000534,DITERIMA,DOK001730,,2026-03-20 03:41:08,2026-03-23 15:41:08
PDF020731,ASN000561,REVIEW,DOK001731,,2024-02-27 19:33:39,
PDF020732,ASN000584,BELUM_SUBMIT,,,,
PDF020733,ASN000613,SUBMITTED,DOK001733,,2024-04-18 05:16:47,
PDF020734,ASN000642,DITERIMA,DOK001734,,2026-04-11 05:54:01,2026-04-11 21:54:01
PDF020735,ASN000665,REVIEW,DOK001735,,2024-08-22 10:47:37,
PDF020736,ASN000691,SUBMITTED,DOK001736,,2024-06-21 10:37:18,
PDF020737,ASN000712,REVIEW,DOK001737,https://marketplace.example.com/store/umkm-738,2026-05-17 06:04:24,
PDF020738,ASN000737,BELUM_SUBMIT,,,,
PDF020739,ASN000761,REVIEW,DOK001739,,2024-02-06 07:51:22,
PDF020740,ASN000790,DITERIMA,DOK001740,,2025-07-20 04:38:58,2025-07-25 02:38:58
PDF020741,ASN000818,REVISI,DOK001741,,2024-02-07 18:01:16,2024-02-10 09:01:16
PDF020742,ASN000013,DITERIMA,DOK001742,,2024-02-27 07:34:32,2024-02-27 23:34:32
PDF020743,ASN000041,SUBMITTED,DOK001743,https://marketplace.example.com/store/umkm-744,2025-01-28 01:14:05,
PDF020744,ASN000067,DITERIMA,DOK001744,,2025-01-29 11:51:27,2025-02-03 05:51:27
PDF020745,ASN000091,SUBMITTED,DOK001745,,2025-01-10 10:31:05,
PDF020746,ASN000120,SUBMITTED,DOK001746,,2026-02-08 11:42:54,
PDF020747,ASN000145,REVIEW,DOK001747,,2026-02-14 08:55:26,
PDF020748,ASN000167,REVIEW,DOK001748,https://drive.google.com/file/d/synthetic-00020748,2025-11-10 18:56:43,
PDF020749,ASN000190,SUBMITTED,DOK001749,,2025-05-05 07:34:51,
PDF020750,ASN000214,SUBMITTED,DOK001750,https://marketplace.example.com/store/umkm-751,2024-12-01 12:51:37,
PDF020751,ASN000242,BELUM_SUBMIT,,,,
PDF020752,ASN000265,BELUM_SUBMIT,,,,
PDF020753,ASN000294,DITERIMA,DOK001753,,2024-10-26 01:30:40,2024-10-30 02:30:40
PDF020754,ASN000320,BELUM_SUBMIT,,,,
PDF020755,ASN000346,DITERIMA,DOK001755,,2026-03-10 06:05:25,2026-03-11 16:05:25
PDF020756,ASN000375,SUBMITTED,DOK001756,,2025-05-09 01:55:23,
PDF020757,ASN000405,DITERIMA,DOK001757,,2025-07-04 10:59:51,2025-07-08 12:59:51
PDF020758,ASN000426,REVISI,DOK001758,,2025-12-04 15:46:39,2025-12-05 11:46:39
PDF020759,ASN000454,DITERIMA,DOK001759,,2025-11-25 08:33:29,2025-11-27 05:33:29
PDF020760,ASN000480,SUBMITTED,DOK001760,https://marketplace.example.com/store/umkm-761,2025-01-30 00:35:18,
PDF020761,ASN000507,BELUM_SUBMIT,,,,
PDF020762,ASN000527,REVIEW,DOK001762,,2024-05-21 18:42:31,
PDF020763,ASN000551,DITERIMA,DOK001763,https://www.canva.com/design/synthetic-00020763,2026-04-19 00:59:42,2026-04-21 16:59:42
PDF020764,ASN000578,BELUM_SUBMIT,,,,
PDF020765,ASN000603,BELUM_SUBMIT,,,,
PDF020766,ASN000631,DITOLAK,DOK001766,,2024-08-03 20:25:29,2024-08-04 02:25:29
PDF020767,ASN000659,DITERIMA,DOK001767,https://marketplace.example.com/store/umkm-768,2024-01-10 18:35:25,2024-01-12 19:35:25
PDF020768,ASN000682,BELUM_SUBMIT,,,,
PDF020769,ASN000707,DITERIMA,DOK001769,,2026-01-09 03:40:46,2026-01-10 02:40:46
PDF020770,ASN000728,SUBMITTED,DOK001770,https://marketplace.example.com/store/umkm-771,2026-01-24 15:10:14,
PDF020771,ASN000754,SUBMITTED,DOK001771,https://marketplace.example.com/store/umkm-772,2024-03-05 00:00:01,
PDF020772,ASN000781,SUBMITTED,DOK001772,,2024-09-02 10:40:29,
PDF020773,ASN000809,BELUM_SUBMIT,,,,
PDF020774,ASN000008,SUBMITTED,DOK001774,,2024-10-25 09:12:37,
PDF020775,ASN000034,BELUM_SUBMIT,,,,
PDF020776,ASN000061,BELUM_SUBMIT,,,,
PDF020777,ASN000085,SUBMITTED,DOK001777,,2025-12-15 04:48:11,
PDF020778,ASN000111,SUBMITTED,DOK001778,https://www.canva.com/design/synthetic-00020778,2026-03-28 17:35:24,
PDF020779,ASN000136,SUBMITTED,DOK001779,https://www.canva.com/design/synthetic-00020779,2025-11-15 10:39:06,
PDF020780,ASN000162,SUBMITTED,DOK001780,,2025-04-22 07:56:17,
PDF020781,ASN000181,SUBMITTED,DOK001781,,2024-11-10 10:34:52,
PDF020782,ASN000206,SUBMITTED,DOK001782,,2024-07-29 08:04:48,
PDF020783,ASN000232,BELUM_SUBMIT,,,,
PDF020784,ASN000257,BELUM_SUBMIT,,,,
PDF020785,ASN000283,REVISI,DOK001785,,2024-03-31 23:41:53,2024-04-05 03:41:53
PDF020786,ASN000311,DITOLAK,DOK001786,,2024-02-21 02:58:44,2024-02-23 22:58:44
PDF020787,ASN000337,REVIEW,DOK001787,,2024-10-30 04:26:01,
PDF020788,ASN000366,REVIEW,DOK001788,,2025-07-30 01:38:02,
PDF020789,ASN000396,SUBMITTED,DOK001789,,2025-02-26 19:33:17,
PDF020790,ASN000419,SUBMITTED,DOK001790,,2024-10-15 10:37:02,
PDF020791,ASN000445,SUBMITTED,DOK001791,,2024-09-25 20:51:18,
PDF020792,ASN000470,REVISI,DOK001792,,2025-06-26 06:41:31,2025-06-26 15:41:31
PDF020793,ASN000498,DITERIMA,DOK001793,https://drive.google.com/file/d/synthetic-00020793,2026-02-14 19:00:07,2026-02-18 18:00:07
PDF020794,ASN000522,DITERIMA,DOK001794,,2024-10-10 17:56:08,2024-10-12 16:56:08
PDF020795,ASN000544,BELUM_SUBMIT,,,,
PDF020796,ASN000569,BELUM_SUBMIT,,,,
PDF020797,ASN000594,DITERIMA,DOK001797,https://marketplace.example.com/store/umkm-798,2025-03-13 00:48:15,2025-03-14 14:48:15
PDF020798,ASN000625,REVIEW,DOK001798,https://www.canva.com/design/synthetic-00020798,2024-12-26 02:50:56,
PDF020799,ASN000650,DITERIMA,DOK001799,https://www.canva.com/design/synthetic-00020799,2025-04-26 06:52:05,2025-04-28 17:52:05
PDF020800,ASN000676,BELUM_SUBMIT,,,,
PDF020801,ASN000700,DITERIMA,DOK001801,,2025-07-24 21:14:35,2025-07-28 11:14:35
PDF020802,ASN000719,DITERIMA,DOK001802,https://marketplace.example.com/store/umkm-803,2026-01-04 18:25:04,2026-01-07 21:25:04
PDF020803,ASN000747,REVISI,DOK001803,,2026-02-09 22:43:50,2026-02-11 19:43:50
PDF020804,ASN000774,REVISI,DOK001804,,2025-06-26 05:39:13,2025-06-30 14:39:13
PDF020805,ASN000801,REVISI,DOK001805,https://marketplace.example.com/store/umkm-806,2025-10-29 14:29:20,2025-11-03 04:29:20
PDF020806,ASN000826,SUBMITTED,DOK001806,,2024-04-20 03:23:12,
PDF020807,ASN000024,DITERIMA,DOK001807,,2024-07-20 12:30:25,2024-07-21 05:30:25
PDF020808,ASN000052,REVIEW,DOK001808,https://www.canva.com/design/synthetic-00020808,2025-03-13 03:54:21,
PDF020809,ASN000078,REVIEW,DOK001809,,2025-05-09 16:24:33,
PDF020810,ASN000101,DITERIMA,DOK001810,https://drive.google.com/file/d/synthetic-00020810,2025-12-31 20:42:45,2026-01-01 22:42:45
PDF020811,ASN000128,BELUM_SUBMIT,,,,
PDF020812,ASN000154,SUBMITTED,DOK001812,,2024-02-18 23:21:12,
PDF020813,ASN000177,REVISI,DOK001813,,2025-09-06 07:14:42,2025-09-10 23:14:42
PDF020814,ASN000200,REVIEW,DOK001814,https://drive.google.com/file/d/synthetic-00020814,2024-02-12 14:57:12,
PDF020815,ASN000223,REVIEW,DOK001815,,2025-12-31 02:02:27,
PDF020816,ASN000252,SUBMITTED,DOK001816,,2025-10-20 18:17:55,
PDF020817,ASN000273,SUBMITTED,DOK001817,,2024-07-22 14:25:42,
PDF020818,ASN000303,SUBMITTED,DOK001818,,2024-04-06 01:07:51,
PDF020819,ASN000330,SUBMITTED,DOK001819,https://drive.google.com/file/d/synthetic-00020819,2024-04-06 07:28:56,
PDF020820,ASN000355,REVISI,DOK001820,,2024-03-30 06:09:42,2024-04-03 18:09:42
PDF020821,ASN000388,DITERIMA,DOK001821,,2026-04-03 11:06:35,2026-04-04 19:06:35
PDF020822,ASN000411,REVIEW,DOK001822,,2025-05-07 13:52:32,
PDF020823,ASN000438,DITERIMA,DOK001823,,2025-09-19 13:06:25,2025-09-20 01:06:25
PDF020824,ASN000463,REVIEW,DOK001824,,2025-06-18 16:08:27,
PDF020825,ASN000493,DITERIMA,DOK001825,,2026-01-09 02:58:50,2026-01-10 06:58:50
PDF020826,ASN000516,REVISI,DOK001826,,2026-05-13 20:43:04,2026-05-14 15:43:04
PDF020827,ASN000536,DITERIMA,DOK001827,,2025-07-01 16:00:37,2025-07-04 14:00:37
PDF020828,ASN000562,DITERIMA,DOK001828,,2025-06-05 15:14:05,2025-06-06 23:14:05
PDF020829,ASN000586,REVISI,DOK001829,,2025-11-01 14:17:15,2025-11-02 14:17:15
PDF020830,ASN000615,SUBMITTED,DOK001830,,2024-08-01 12:03:24,
PDF020831,ASN000644,BELUM_SUBMIT,,,,
PDF020832,ASN000666,SUBMITTED,DOK001832,,2024-08-13 06:21:19,
PDF020833,ASN000695,SUBMITTED,DOK001833,,2025-10-31 17:19:12,
PDF020834,ASN000713,SUBMITTED,DOK001834,https://www.canva.com/design/synthetic-00020834,2025-10-27 16:58:28,
PDF020835,ASN000738,SUBMITTED,DOK001835,,2024-06-27 10:14:55,
PDF020836,ASN000764,DITERIMA,DOK001836,https://marketplace.example.com/store/umkm-837,2024-05-22 02:22:39,2024-05-27 02:22:39
PDF020837,ASN000793,DITERIMA,DOK001837,,2024-01-17 08:16:18,2024-01-17 17:16:18
PDF020838,ASN000819,DITERIMA,DOK001838,,2024-10-04 02:17:12,2024-10-07 06:17:12
PDF020839,ASN000015,DITERIMA,DOK001839,,2024-05-24 22:27:27,2024-05-28 17:27:27
PDF020840,ASN000043,SUBMITTED,DOK001840,,2024-11-05 12:44:21,
PDF020841,ASN000069,BELUM_SUBMIT,,,,
PDF020842,ASN000093,DITERIMA,DOK001842,https://www.canva.com/design/synthetic-00020842,2025-12-08 19:57:07,2025-12-09 02:57:07
PDF020843,ASN000123,DITOLAK,DOK001843,https://www.canva.com/design/synthetic-00020843,2026-04-03 00:18:06,2026-04-07 06:18:06
PDF020844,ASN000146,DITERIMA,DOK001844,,2025-06-06 01:32:24,2025-06-07 20:32:24
PDF020845,ASN000169,REVIEW,DOK001845,,2024-01-18 14:10:10,
PDF020846,ASN000194,DITOLAK,DOK001846,,2026-02-25 03:58:15,2026-03-02 01:58:15
PDF020847,ASN000215,REVISI,DOK001847,https://marketplace.example.com/store/umkm-848,2024-10-05 21:00:33,2024-10-09 10:00:33
PDF020848,ASN000244,REVISI,DOK001848,,2026-04-20 12:13:31,2026-04-21 16:13:31
PDF020849,ASN000268,SUBMITTED,DOK001849,,2025-01-03 09:07:01,
PDF020850,ASN000295,SUBMITTED,DOK001850,,2025-06-28 19:37:30,
PDF020851,ASN000322,DITERIMA,DOK001851,,2025-02-08 03:36:27,2025-02-12 22:36:27
PDF020852,ASN000348,SUBMITTED,DOK001852,,2024-08-12 19:24:41,
PDF020853,ASN000377,SUBMITTED,DOK001853,,2024-10-22 12:09:30,
PDF020854,ASN000406,BELUM_SUBMIT,,,,
PDF020855,ASN000429,SUBMITTED,DOK001855,https://www.canva.com/design/synthetic-00020855,2025-06-27 17:39:30,
PDF020856,ASN000455,REVIEW,DOK001856,,2024-01-06 01:28:57,
PDF020857,ASN000483,REVIEW,DOK001857,,2025-05-12 10:10:17,
PDF020858,ASN000508,SUBMITTED,DOK001858,,2025-03-22 04:09:13,
PDF020859,ASN000529,REVISI,DOK001859,,2025-12-04 10:42:53,2025-12-08 05:42:53
PDF020860,ASN000555,SUBMITTED,DOK001860,,2026-02-03 11:21:04,
PDF020861,ASN000581,BELUM_SUBMIT,,,,
PDF020862,ASN000604,DITERIMA,DOK001862,,2025-02-09 08:43:36,2025-02-11 19:43:36
PDF020863,ASN000635,SUBMITTED,DOK001863,,2024-12-14 03:07:37,
PDF020864,ASN000660,SUBMITTED,DOK001864,,2024-08-14 03:31:33,
PDF020865,ASN000685,DITERIMA,DOK001865,,2024-09-12 22:59:21,2024-09-15 23:59:21
PDF020866,ASN000708,SUBMITTED,DOK001866,,2025-10-31 01:19:35,
PDF020867,ASN000731,DITERIMA,DOK001867,,2024-12-14 15:21:10,2024-12-16 21:21:10
PDF020868,ASN000755,REVISI,DOK001868,,2024-02-13 19:18:19,2024-02-15 00:18:19
PDF020869,ASN000785,REVISI,DOK001869,,2026-05-10 20:28:11,2026-05-12 03:28:11
PDF020870,ASN000813,SUBMITTED,DOK001870,https://drive.google.com/file/d/synthetic-00020870,2025-12-31 17:25:35,
