stok_mutasi_id,produk_id,umkm_id,tipe_mutasi,jumlah_perubahan,stok_sebelum,stok_sesudah,referensi_tipe,referensi_id,catatan,created_by_akun_id,created_at
STK040295,PRD011240,UMK002812,SALE,-3,103,100,PENJUALAN,PJL040295,Pengurangan stok karena penjualan Produk Konsinyasi Lokal.,AKUN003062,2024-04-23 22:03:43
STK040296,PRD016965,UMK004253,ADJUSTMENT,3,116,119,KOREKSI_STOK,,Penyesuaian stok hasil stock opname untuk Desain Banner Online.,AKUN004503,2025-07-13 03:05:08
STK040297,PRD017231,UMK004321,SALE,-4,30,26,PENJUALAN,PJL040297,Pengurangan stok karena penjualan Paket Catering Event.,AKUN004571,2026-01-16 11:40:58
STK040298,PRD012038,UMK003007,SALE,-2,72,70,PENJUALAN,PJL040298,Pengurangan stok karena penjualan Kotak Hampers.,AKUN003257,2025-06-03 20:22:21
STK040299,PRD015349,UMK003851,CANCEL_SALE,4,32,36,PENJUALAN,PJL040299,Stok kembali karena pembatalan penjualan Tas Ecoprint.,AKUN004101,2025-04-09 21:17:43
STK040300,PRD015402,UMK003864,RESTOCK,86,41,127,PEMBELIAN_STOK,RST-00040300,Restock produk Pupuk Organik dari produksi/pembelian baru.,AKUN004114,2025-03-02 07:06:49
STK040301,PRD008765,UMK002195,RESTOCK,155,140,295,PEMBELIAN_STOK,RST-00040301,Restock produk Outer Tenun dari produksi/pembelian baru.,AKUN002445,2025-02-28 12:20:05
STK040302,PRD019239,UMK004821,SALE,-1,175,174,PENJUALAN,PJL040302,Pengurangan stok karena penjualan Krim Tangan Natural.,AKUN005071,2024-03-08 20:22:24
STK040303,PRD006574,UMK001659,RESTOCK,90,64,154,PEMBELIAN_STOK,RST-00040303,Restock produk Servis Elektronik dari produksi/pembelian baru.,AKUN001909,2026-01-02 08:55:13
STK040304,PRD002344,UMK000610,RESTOCK,162,47,209,PEMBELIAN_STOK,RST-00040304,Restock produk Aplikasi Kasir Sederhana dari produksi/pembelian baru.,AKUN000860,2025-06-19 22:13:34
STK040305,PRD002968,UMK000767,CANCEL_SALE,3,135,138,PENJUALAN,PJL040305,Stok kembali karena pembatalan penjualan Kacang Bawang.,AKUN001017,2025-05-08 05:43:06
STK040306,PRD008337,UMK002087,SALE,-4,28,24,PENJUALAN,PJL040306,Pengurangan stok karena penjualan Dompet Kulit.,AKUN002337,2025-06-27 03:43:14
STK040307,PRD013074,UMK003273,RESTOCK,50,115,165,PEMBELIAN_STOK,RST-00040307,Restock produk Wedang Uwuh dari produksi/pembelian baru.,AKUN003523,2024-08-04 20:15:44
STK040308,PRD013671,UMK003422,SALE,-4,252,248,PENJUALAN,PJL040308,Pengurangan stok karena penjualan Gula Aren.,AKUN003672,2025-12-29 12:34:23
STK040309,PRD011588,UMK002897,RESTOCK,155,171,326,PEMBELIAN_STOK,RST-00040309,Restock produk Dekorasi Rumah dari produksi/pembelian baru.,AKUN003147,2024-06-13 11:28:52
STK040310,PRD009883,UMK002469,RESTOCK,120,189,309,PEMBELIAN_STOK,RST-00040310,Restock produk Telur Asin dari produksi/pembelian baru.,AKUN002719,2026-04-04 20:34:59
STK040311,PRD014871,UMK003726,SALE,-4,79,75,PENJUALAN,PJL040311,Pengurangan stok karena penjualan Bumbu Pecel.,AKUN003976,2024-07-30 17:55:31
STK040312,PRD000149,UMK000042,SALE,-2,37,35,PENJUALAN,PJL040312,Pengurangan stok karena penjualan Jasa Admin Marketplace.,AKUN000292,2024-02-24 14:09:17
STK040313,PRD017361,UMK004352,SALE,-2,70,68,PENJUALAN,PJL040313,Pengurangan stok karena penjualan Jasa Jahit Permak.,AKUN004602,2026-03-16 06:06:24
STK040314,PRD002258,UMK000588,SALE,-2,2,0,PENJUALAN,PJL040314,Pengurangan stok karena penjualan Paket Dokumentasi Produk.,AKUN000838,2025-09-17 03:54:44
STK040315,PRD003636,UMK000939,RESTOCK,73,336,409,PEMBELIAN_STOK,RST-00040315,Restock produk Perlengkapan Warung dari produksi/pembelian baru.,AKUN001189,2026-01-26 09:18:01
STK040316,PRD008414,UMK002106,RESTOCK,124,132,256,PEMBELIAN_STOK,RST-00040316,Restock produk Minyak Rambut dari produksi/pembelian baru.,AKUN002356,2025-02-27 08:49:02
STK040317,PRD005621,UMK001422,ADJUSTMENT,-32,53,21,KOREKSI_STOK,,Penyesuaian stok hasil stock opname untuk Desain Label Produk.,AKUN001672,2026-01-12 00:34:51
STK040318,PRD003846,UMK000990,SALE,-3,107,104,PENJUALAN,PJL040318,Pengurangan stok karena penjualan Roti Pisang.,AKUN001240,2026-02-25 14:07:37
STK040319,PRD006453,UMK001626,RESTOCK,15,98,113,PEMBELIAN_STOK,RST-00040319,Restock produk Totebag Kanvas dari produksi/pembelian baru.,AKUN001876,2025-02-25 06:20:07
STK040320,PRD003224,UMK000832,SALE,-1,94,93,PENJUALAN,PJL040320,Pengurangan stok karena penjualan Template Invoice Digital.,AKUN001082,2024-01-27 09:14:17
STK040321,PRD003077,UMK000794,SALE,-1,58,57,PENJUALAN,PJL040321,Pengurangan stok karena penjualan Lumpia Frozen.,AKUN001044,2025-01-15 16:42:53
STK040322,PRD009642,UMK002411,ADJUSTMENT,40,159,199,KOREKSI_STOK,,Penyesuaian stok hasil stock opname untuk Kopi Susu Botol.,AKUN002661,2025-08-03 16:40:23
STK040323,PRD005538,UMK001402,SALE,-11,205,194,PENJUALAN,PJL040323,Pengurangan stok karena penjualan Kacang Bawang.,AKUN001652,2025-06-22 19:00:20
STK040324,PRD007724,UMK001940,SALE,-3,86,83,PENJUALAN,PJL040324,Pengurangan stok karena penjualan Roti Pisang.,AKUN002190,2024-12-24 20:17:24
STK040325,PRD007944,UMK001990,RESTOCK,171,107,278,PEMBELIAN_STOK,RST-00040325,Restock produk Krupuk Ikan dari produksi/pembelian baru.,AKUN002240,2024-09-12 14:17:17
STK040326,PRD013436,UMK003365,SALE,-4,117,113,PENJUALAN,PJL040326,Pengurangan stok karena penjualan Beras Organik.,AKUN003615,2024-07-29 09:56:26
STK040327,PRD018056,UMK004526,SALE,-2,138,136,PENJUALAN,PJL040327,Pengurangan stok karena penjualan Madu Hutan.,AKUN004776,2025-02-26 12:24:34
STK040328,PRD017014,UMK004264,SALE,-6,82,76,PENJUALAN,PJL040328,Pengurangan stok karena penjualan Snack Mix.,AKUN004514,2024-09-28 22:17:15
STK040329,PRD004176,UMK001068,SALE,-6,155,149,PENJUALAN,PJL040329,Pengurangan stok karena penjualan Sambal Bawang.,AKUN001318,2024-06-21 00:40:37
STK040330,PRD013897,UMK003477,SALE,-1,258,257,PENJUALAN,PJL040330,Pengurangan stok karena penjualan Paket Snack Kantor.,AKUN003727,2025-01-28 15:44:53
STK040331,PRD002904,UMK000753,SALE,-1,368,367,PENJUALAN,PJL040331,Pengurangan stok karena penjualan Aneka ATK.,AKUN001003,2025-07-18 22:43:38
STK040332,PRD012760,UMK003193,ADJUSTMENT,38,38,76,KOREKSI_STOK,,Penyesuaian stok hasil stock opname untuk Jasa Cleaning.,AKUN003443,2024-08-23 18:42:38
STK040333,PRD000128,UMK000037,SALE,-6,67,61,PENJUALAN,PJL040333,Pengurangan stok karena penjualan Lulur Tradisional.,AKUN000287,2024-10-19 17:13:39
STK040334,PRD010562,UMK002641,CANCEL_SALE,3,124,127,PENJUALAN,PJL040334,Stok kembali karena pembatalan penjualan Bumbu Pecel.,AKUN002891,2025-05-31 18:35:17
STK040335,PRD000080,UMK000024,RESTOCK,133,89,222,PEMBELIAN_STOK,RST-00040335,Restock produk Macrame Wall Hanging dari produksi/pembelian baru.,AKUN000274,2025-03-02 10:23:23
STK040336,PRD014741,UMK003695,SALE,-1,96,95,PENJUALAN,PJL040336,Pengurangan stok karena penjualan Aplikasi Kasir Sederhana.,AKUN003945,2024-03-09 12:21:38
STK040337,PRD005097,UMK001297,RESTOCK,70,40,110,PEMBELIAN_STOK,RST-00040337,Restock produk Landing Page UMKM dari produksi/pembelian baru.,AKUN001547,2025-02-17 00:58:36
STK040338,PRD005784,UMK001459,RESTOCK,116,54,170,PEMBELIAN_STOK,RST-00040338,Restock produk Pempek Frozen dari produksi/pembelian baru.,AKUN001709,2026-01-28 00:33:20
STK040339,PRD018398,UMK004615,ADJUSTMENT,-28,64,36,KOREKSI_STOK,,Penyesuaian stok hasil stock opname untuk Kotak Hampers.,AKUN004865,2024-10-26 04:04:41
STK040340,PRD005739,UMK001450,SALE,-2,71,69,PENJUALAN,PJL040340,Pengurangan stok karena penjualan Totebag Kanvas.,AKUN001700,2025-12-11 19:45:33
STK040341,PRD017697,UMK004437,SALE,-2,125,123,PENJUALAN,PJL040341,Pengurangan stok karena penjualan Kemeja Linen.,AKUN004687,2026-02-13 22:36:24
STK040342,PRD015142,UMK003793,ADJUSTMENT,2,66,68,KOREKSI_STOK,,Penyesuaian stok hasil stock opname untuk Seragam Komunitas.,AKUN004043,2025-03-16 08:12:57
STK040343,PRD001043,UMK000279,SALE,-1,159,158,PENJUALAN,PJL040343,Pengurangan stok karena penjualan Telur Asin.,AKUN000529,2025-03-03 05:19:13
STK040344,PRD008481,UMK002123,SALE,-3,3,0,PENJUALAN,PJL040344,Pengurangan stok karena penjualan Servis AC Rumahan.,AKUN002373,2024-08-19 05:59:33
STK040345,PRD018395,UMK004614,RESTOCK,66,341,407,PEMBELIAN_STOK,RST-00040345,Restock produk Produk Reseller dari produksi/pembelian baru.,AKUN004864,2025-11-14 14:07:22
STK040346,PRD012805,UMK003204,ADJUSTMENT,-25,185,160,KOREKSI_STOK,,Penyesuaian stok hasil stock opname untuk Kopi Robusta.,AKUN003454,2026-05-24 17:59:55
STK040347,PRD006922,UMK001745,RESTOCK,20,69,89,PEMBELIAN_STOK,RST-00040347,Restock produk Hijab Motif dari produksi/pembelian baru.,AKUN001995,2025-11-25 18:17:49
STK040348,PRD016231,UMK004068,RESTOCK,174,51,225,PEMBELIAN_STOK,RST-00040348,Restock produk Produk Rajut dari produksi/pembelian baru.,AKUN004318,2025-02-13 17:31:11
STK040349,PRD019056,UMK004780,SALE,-1,99,98,PENJUALAN,PJL040349,Pengurangan stok karena penjualan Aneka Donat.,AKUN005030,2025-07-21 11:57:19
STK040350,PRD005156,UMK001312,SALE,-2,71,69,PENJUALAN,PJL040350,Pengurangan stok karena penjualan Template Invoice Digital.,AKUN001562,2026-04-16 03:41:14
STK040351,PRD012544,UMK003140,SALE,-2,28,26,PENJUALAN,PJL040351,Pengurangan stok karena penjualan Laundry Kiloan.,AKUN003390,2025-08-26 07:01:25
STK040352,PRD007871,UMK001972,SALE,-1,75,74,PENJUALAN,PJL040352,Pengurangan stok karena penjualan Kacang Bawang.,AKUN002222,2024-02-17 08:12:37
STK040353,PRD005609,UMK001419,SALE,-2,97,95,PENJUALAN,PJL040353,Pengurangan stok karena penjualan Servis Elektronik.,AKUN001669,2024-05-23 07:28:42
STK040354,PRD001170,UMK000314,SALE,-3,378,375,PENJUALAN,PJL040354,Pengurangan stok karena penjualan Bundling Produk Rumah Tangga.,AKUN000564,2026-02-21 01:56:39
STK040355,PRD019570,UMK004911,SALE,-1,65,64,PENJUALAN,PJL040355,Pengurangan stok karena penjualan Jasa Optimasi Google Business.,AKUN005161,2024-08-10 20:15:20
STK040356,PRD016539,UMK004143,SALE,-2,60,58,PENJUALAN,PJL040356,Pengurangan stok karena penjualan Anyaman Bambu.,AKUN004393,2025-10-02 07:53:40
STK040357,PRD010090,UMK002521,RESTOCK,118,186,304,PEMBELIAN_STOK,RST-00040357,Restock produk Kopi Robusta dari produksi/pembelian baru.,AKUN002771,2025-08-30 17:22:41
STK040358,PRD008381,UMK002098,SALE,-2,36,34,PENJUALAN,PJL040358,Pengurangan stok karena penjualan Tempat Tisu Kayu.,AKUN002348,2024-03-16 08:03:44
STK040359,PRD009392,UMK002352,ADJUSTMENT,3,94,97,KOREKSI_STOK,,Penyesuaian stok hasil stock opname untuk Keripik Pisang.,AKUN002602,2025-03-04 01:45:34
STK040360,PRD015668,UMK003929,SALE,-6,32,26,PENJUALAN,PJL040360,Pengurangan stok karena penjualan Paket Catering Event.,AKUN004179,2026-05-18 06:04:45
STK040361,PRD001969,UMK000514,SALE,-1,20,19,PENJUALAN,PJL040361,Pengurangan stok karena penjualan Jasa Desain Logo.,AKUN000764,2026-03-20 18:34:43
STK040362,PRD018829,UMK004726,CANCEL_SALE,1,37,38,PENJUALAN,PJL040362,Stok kembali karena pembatalan penjualan Hampers UMKM.,AKUN004976,2024-10-04 09:03:55
STK040363,PRD006902,UMK001740,ADJUSTMENT,-2,159,157,KOREKSI_STOK,,Penyesuaian stok hasil stock opname untuk Pastel Frozen.,AKUN001990,2025-03-24 16:55:14
STK040364,PRD014629,UMK003664,SALE,-1,13,12,PENJUALAN,PJL040364,Pengurangan stok karena penjualan Template Invoice Digital.,AKUN003914,2025-12-02 04:19:25
STK040365,PRD000766,UMK000207,RESTOCK,12,65,77,PEMBELIAN_STOK,RST-00040365,Restock produk Kaos Sablon dari produksi/pembelian baru.,AKUN000457,2024-09-07 04:04:56
STK040366,PRD017345,UMK004348,SALE,-2,189,187,PENJUALAN,PJL040366,Pengurangan stok karena penjualan Serundeng Kelapa.,AKUN004598,2024-09-21 08:31:21
STK040367,PRD006644,UMK001676,SALE,-6,463,457,PENJUALAN,PJL040367,Pengurangan stok karena penjualan Snack Mix.,AKUN001926,2026-03-04 10:02:58
STK040368,PRD011165,UMK002795,SALE,-1,1,0,PENJUALAN,PJL040368,Pengurangan stok karena penjualan Jasa Kelola Instagram.,AKUN003045,2024-12-05 13:05:41
STK040369,PRD016427,UMK004117,SALE,-1,1,0,PENJUALAN,PJL040369,Pengurangan stok karena penjualan Jasa Jahit Permak.,AKUN004367,2024-06-03 09:37:00
STK040370,PRD013869,UMK003470,RESTOCK,167,139,306,PEMBELIAN_STOK,RST-00040370,Restock produk Aksesori HP dari produksi/pembelian baru.,AKUN003720,2026-04-04 12:59:30
STK040371,PRD006773,UMK001708,SALE,-3,169,166,PENJUALAN,PJL040371,Pengurangan stok karena penjualan Keripik Singkong.,AKUN001958,2026-03-05 03:23:14
STK040372,PRD014241,UMK003570,CANCEL_SALE,7,157,164,PENJUALAN,PJL040372,Stok kembali karena pembatalan penjualan Lulur Tradisional.,AKUN003820,2024-04-19 00:50:50
STK040373,PRD005520,UMK001399,RESTOCK,42,158,200,PEMBELIAN_STOK,RST-00040373,Restock produk Dimsum Ayam dari produksi/pembelian baru.,AKUN001649,2024-04-09 08:51:46
STK040374,PRD011200,UMK002802,SALE,-2,75,73,PENJUALAN,PJL040374,Pengurangan stok karena penjualan Desain Banner Online.,AKUN003052,2024-06-28 15:53:09
STK040375,PRD007887,UMK001975,SALE,-1,80,79,PENJUALAN,PJL040375,Pengurangan stok karena penjualan Pouch Batik.,AKUN002225,2025-11-27 13:45:45
STK040376,PRD004199,UMK001075,SALE,-4,108,104,PENJUALAN,PJL040376,Pengurangan stok karena penjualan Bumbu Pecel.,AKUN001325,2024-08-13 23:40:50
STK040377,PRD009082,UMK002274,RESTOCK,87,33,120,PEMBELIAN_STOK,RST-00040377,Restock produk Jasa Desain Logo dari produksi/pembelian baru.,AKUN002524,2025-05-07 16:23:48
STK040378,PRD015842,UMK003971,RESTOCK,157,268,425,PEMBELIAN_STOK,RST-00040378,Restock produk Teh Herbal dari produksi/pembelian baru.,AKUN004221,2024-02-25 19:09:54
STK040379,PRD003394,UMK000875,CANCEL_SALE,15,82,97,PENJUALAN,PJL040379,Stok kembali karena pembatalan penjualan Paket Snack Kantor.,AKUN001125,2025-03-25 21:49:50
STK040380,PRD003084,UMK000796,RESTOCK,64,195,259,PEMBELIAN_STOK,RST-00040380,Restock produk Pempek Frozen dari produksi/pembelian baru.,AKUN001046,2024-07-02 15:39:12
STK040381,PRD002498,UMK000650,SALE,-4,268,264,PENJUALAN,PJL040381,Pengurangan stok karena penjualan Perlengkapan Warung.,AKUN000900,2024-08-01 23:59:48
STK040382,PRD012034,UMK003006,RESTOCK,23,0,23,PEMBELIAN_STOK,RST-00040382,Restock produk Desain Label Produk dari produksi/pembelian baru.,AKUN003256,2024-10-23 18:11:34
STK040383,PRD008157,UMK002043,SALE,-2,105,103,PENJUALAN,PJL040383,Pengurangan stok karena penjualan Lumpia Frozen.,AKUN002293,2026-03-10 09:21:53
STK040384,PRD000549,UMK000149,RESTOCK,131,127,258,PEMBELIAN_STOK,RST-00040384,Restock produk Dimsum Ayam dari produksi/pembelian baru.,AKUN000399,2024-07-14 21:26:31
STK040385,PRD011128,UMK002786,ADJUSTMENT,29,185,214,KOREKSI_STOK,,Penyesuaian stok hasil stock opname untuk Dimsum Ayam.,AKUN003036,2025-04-23 07:46:10
STK040386,PRD011490,UMK002872,SALE,-2,188,186,PENJUALAN,PJL040386,Pengurangan stok karena penjualan Pempek Frozen.,AKUN003122,2025-07-22 16:08:55
STK040387,PRD008040,UMK002013,RESTOCK,147,59,206,PEMBELIAN_STOK,RST-00040387,Restock produk Video Promosi dari produksi/pembelian baru.,AKUN002263,2026-03-06 02:33:29
STK040388,PRD016677,UMK004183,SALE,-2,210,208,PENJUALAN,PJL040388,Pengurangan stok karena penjualan Balm Aromaterapi.,AKUN004433,2025-03-09 12:22:09
STK040389,PRD017576,UMK004407,ADJUSTMENT,-34,78,44,KOREKSI_STOK,,Penyesuaian stok hasil stock opname untuk Bakpia Mini.,AKUN004657,2024-07-04 07:58:48
STK040390,PRD017454,UMK004376,RESTOCK,133,87,220,PEMBELIAN_STOK,RST-00040390,Restock produk Pempek Frozen dari produksi/pembelian baru.,AKUN004626,2026-02-11 10:09:07
STK040391,PRD015667,UMK003929,SALE,-2,83,81,PENJUALAN,PJL040391,Pengurangan stok karena penjualan Servis Elektronik.,AKUN004179,2025-10-12 20:39:49
STK040392,PRD004462,UMK001141,SALE,-5,138,133,PENJUALAN,PJL040392,Pengurangan stok karena penjualan Brownies Kukus.,AKUN001391,2025-03-01 18:21:19
STK040393,PRD009222,UMK002310,SALE,-4,81,77,PENJUALAN,PJL040393,Pengurangan stok karena penjualan Paket Foto Produk.,AKUN002560,2024-11-21 16:58:27
STK040394,PRD000962,UMK000258,SALE,-3,96,93,PENJUALAN,PJL040394,Pengurangan stok karena penjualan Dekorasi Rumah.,AKUN000508,2024-11-25 20:21:01
STK040395,PRD013304,UMK003331,SALE,-2,15,13,PENJUALAN,PJL040395,Pengurangan stok karena penjualan Paket Foto Katalog.,AKUN003581,2025-02-10 18:15:59
STK040396,PRD012743,UMK003189,RESTOCK,138,41,179,PEMBELIAN_STOK,RST-00040396,Restock produk Landing Page UMKM dari produksi/pembelian baru.,AKUN003439,2025-10-26 06:09:13
STK040397,PRD009349,UMK002342,SALE,-4,64,60,PENJUALAN,PJL040397,Pengurangan stok karena penjualan Tas Rajut.,AKUN002592,2025-11-03 06:19:19
STK040398,PRD000282,UMK000076,SALE,-1,50,49,PENJUALAN,PJL040398,Pengurangan stok karena penjualan Konsultasi Pembukuan.,AKUN000326,2026-03-07 06:26:31
STK040399,PRD007284,UMK001835,ADJUSTMENT,23,183,206,KOREKSI_STOK,,Penyesuaian stok hasil stock opname untuk Lumpia Frozen.,AKUN002085,2025-10-10 00:52:49
STK040400,PRD016082,UMK004033,SALE,-4,384,380,PENJUALAN,PJL040400,Pengurangan stok karena penjualan Paket Sembako.,AKUN004283,2024-07-04 17:30:24
STK040401,PRD017908,UMK004487,SALE,-1,65,64,PENJUALAN,PJL040401,Pengurangan stok karena penjualan Miniatur Wayang.,AKUN004737,2025-01-02 17:26:27
STK040402,PRD007352,UMK001852,SALE,-4,44,40,PENJUALAN,PJL040402,Pengurangan stok karena penjualan Gantungan Kunci.,AKUN002102,2024-03-02 20:53:00
STK040403,PRD013824,UMK003459,SALE,-1,231,230,PENJUALAN,PJL040403,Pengurangan stok karena penjualan Bumbu Pecel.,AKUN003709,2024-12-11 01:46:30
STK040404,PRD014340,UMK003595,RESTOCK,131,92,223,PEMBELIAN_STOK,RST-00040404,Restock produk Servis AC Rumahan dari produksi/pembelian baru.,AKUN003845,2024-08-16 16:50:59
STK040405,PRD017946,UMK004497,RESTOCK,130,128,258,PEMBELIAN_STOK,RST-00040405,Restock produk Pempek Frozen dari produksi/pembelian baru.,AKUN004747,2025-06-23 16:45:08
STK040406,PRD003211,UMK000829,SALE,-2,12,10,PENJUALAN,PJL040406,Pengurangan stok karena penjualan Jasa Kelola Instagram.,AKUN001079,2024-12-14 15:34:33
STK040407,PRD008438,UMK002111,RESTOCK,167,71,238,PEMBELIAN_STOK,RST-00040407,Restock produk Tempat Tisu Kayu dari produksi/pembelian baru.,AKUN002361,2024-02-17 11:04:37
STK040408,PRD018428,UMK004622,ADJUSTMENT,-36,161,125,KOREKSI_STOK,,Penyesuaian stok hasil stock opname untuk Pempek Frozen.,AKUN004872,2024-07-26 15:51:22
STK040409,PRD001608,UMK000420,SALE,-1,173,172,PENJUALAN,PJL040409,Pengurangan stok karena penjualan Sirup Jahe.,AKUN000670,2025-02-21 04:13:47
STK040410,PRD002215,UMK000578,SALE,-1,169,168,PENJUALAN,PJL040410,Pengurangan stok karena penjualan Aneka Donat.,AKUN000828,2025-12-04 06:41:57
STK040411,PRD013525,UMK003387,SALE,-1,5,4,PENJUALAN,PJL040411,Pengurangan stok karena penjualan Desain Marketplace.,AKUN003637,2025-09-04 16:02:32
STK040412,PRD015971,UMK004003,SALE,-10,164,154,PENJUALAN,PJL040412,Pengurangan stok karena penjualan Snack Mix.,AKUN004253,2026-04-28 08:13:14
STK040413,PRD006378,UMK001605,SALE,-1,239,238,PENJUALAN,PJL040413,Pengurangan stok karena penjualan Aneka ATK.,AKUN001855,2025-07-30 16:20:28
STK040414,PRD003182,UMK000822,SALE,-3,36,33,PENJUALAN,PJL040414,Pengurangan stok karena penjualan Pouch Batik.,AKUN001072,2024-02-11 12:51:33
STK040415,PRD018990,UMK004763,SALE,-12,80,68,PENJUALAN,PJL040415,Pengurangan stok karena penjualan Hampers UMKM.,AKUN005013,2024-12-21 06:25:58
STK040416,PRD017434,UMK004372,SALE,-1,84,83,PENJUALAN,PJL040416,Pengurangan stok karena penjualan Desain Marketplace.,AKUN004622,2024-11-22 22:00:55
STK040417,PRD010044,UMK002511,RESTOCK,53,91,144,PEMBELIAN_STOK,RST-00040417,Restock produk Produk Rajut dari produksi/pembelian baru.,AKUN002761,2026-01-08 16:04:12
STK040418,PRD008270,UMK002071,RESTOCK,63,87,150,PEMBELIAN_STOK,RST-00040418,Restock produk Roti Pisang dari produksi/pembelian baru.,AKUN002321,2026-01-17 07:59:54
STK040419,PRD002086,UMK000544,SALE,-3,60,57,PENJUALAN,PJL040419,Pengurangan stok karena penjualan Minyak Rambut.,AKUN000794,2024-02-14 00:48:22
STK040420,PRD017067,UMK004278,SALE,-2,15,13,PENJUALAN,PJL040420,Pengurangan stok karena penjualan Souvenir Pernikahan.,AKUN004528,2024-07-03 23:04:04
STK040421,PRD003799,UMK000978,SALE,-2,5,3,PENJUALAN,PJL040421,Pengurangan stok karena penjualan Aplikasi Kasir Sederhana.,AKUN001228,2026-05-12 07:06:17
STK040422,PRD001579,UMK000414,SALE,-2,53,51,PENJUALAN,PJL040422,Pengurangan stok karena penjualan Jasa Desain Logo.,AKUN000664,2024-02-26 07:01:07
STK040423,PRD004854,UMK001236,ADJUSTMENT,2,95,97,KOREKSI_STOK,,Penyesuaian stok hasil stock opname untuk Face Mist Mawar.,AKUN001486,2025-09-16 19:38:45
STK040424,PRD011260,UMK002816,SALE,-1,51,50,PENJUALAN,PJL040424,Pengurangan stok karena penjualan Keripik Pisang.,AKUN003066,2025-01-20 09:32:20
STK040425,PRD008441,UMK002112,SALE,-2,116,114,PENJUALAN,PJL040425,Pengurangan stok karena penjualan Body Scrub.,AKUN002362,2025-12-26 12:22:25
STK040426,PRD000127,UMK000037,SALE,-1,151,150,PENJUALAN,PJL040426,Pengurangan stok karena penjualan Shampoo Herbal.,AKUN000287,2024-09-16 23:29:02
STK040427,PRD015706,UMK003937,RESTOCK,136,32,168,PEMBELIAN_STOK,RST-00040427,Restock produk Roti Pisang dari produksi/pembelian baru.,AKUN004187,2025-06-12 17:41:58
STK040428,PRD003094,UMK000798,SALE,-1,49,48,PENJUALAN,PJL040428,Pengurangan stok karena penjualan Jasa Reparasi Tas.,AKUN001048,2025-01-12 19:23:59
STK040429,PRD002890,UMK000749,SALE,-2,31,29,PENJUALAN,PJL040429,Pengurangan stok karena penjualan Desain Banner Online.,AKUN000999,2025-11-18 10:02:48
STK040430,PRD004024,UMK001033,SALE,-1,106,105,PENJUALAN,PJL040430,Pengurangan stok karena penjualan Paket Snack Kantor.,AKUN001283,2024-04-03 17:39:33
STK040431,PRD011379,UMK002846,ADJUSTMENT,-36,79,43,KOREKSI_STOK,,Penyesuaian stok hasil stock opname untuk Nasi Box.,AKUN003096,2026-05-27 17:22:07
STK040432,PRD003125,UMK000808,SALE,-2,382,380,PENJUALAN,PJL040432,Pengurangan stok karena penjualan Aneka ATK.,AKUN001058,2024-02-28 13:56:21
STK040433,PRD018448,UMK004627,SALE,-1,83,82,PENJUALAN,PJL040433,Pengurangan stok karena penjualan Wedang Uwuh.,AKUN004877,2026-04-16 09:44:36
STK040434,PRD015998,UMK004011,RESTOCK,13,149,162,PEMBELIAN_STOK,RST-00040434,Restock produk Face Mist Mawar dari produksi/pembelian baru.,AKUN004261,2024-08-10 15:33:52
STK040435,PRD018724,UMK004699,SALE,-2,80,78,PENJUALAN,PJL040435,Pengurangan stok karena penjualan Batik Tulis.,AKUN004949,2026-04-07 03:11:04
STK040436,PRD007058,UMK001777,RESTOCK,88,223,311,PEMBELIAN_STOK,RST-00040436,Restock produk Kemeja Linen dari produksi/pembelian baru.,AKUN002027,2024-10-02 12:21:58
