penjualan_id,umkm_id,tanggal_transaksi,nomor_transaksi,total_omzet,total_laba,total_item,catatan,status_transaksi,created_by_akun_id,created_at,updated_at
PJL040063,UMK001982,2025-09-29,SALE-2025-00040063,734000,216300,2,Transaksi final dari rekap UMKM.,FINAL,AKUN002232,2025-09-30 09:09:44,2025-09-30 09:09:44
PJL040064,UMK003308,2024-09-06,SALE-2024-00040064,181500,47600,1,Transaksi final dari rekap UMKM.,FINAL,AKUN003558,2024-09-06 20:42:13,2024-09-06 20:42:13
PJL040065,UMK000716,2026-03-12,SALE-2026-00040065,1257000,362100,2,Penjualan harian dari kanal offline dan/atau online.,FINAL,AKUN000966,2026-03-13 11:18:05,2026-03-13 11:18:05
PJL040066,UMK004117,2024-07-05,SALE-2024-00040066,52000,15200,2,Data penjualan masuk dari pencatatan operasional UMKM.,FINAL,AKUN004367,2024-07-05 10:51:13,2024-07-05 10:51:13
PJL040067,UMK004540,2026-04-11,SALE-2026-00040067,225000,103900,2,Data penjualan masuk dari pencatatan operasional UMKM.,FINAL,AKUN004790,2026-04-12 12:48:03,2026-04-12 12:48:03
PJL040068,UMK002409,2025-01-07,SALE-2025-00040068,74000,29600,2,Transaksi final dari rekap UMKM.,CANCELLED,AKUN002659,2025-01-07 14:21:54,2025-01-07 16:38:54
PJL040069,UMK003741,2025-12-29,SALE-2025-00040069,168000,77700,1,Data penjualan masuk dari pencatatan operasional UMKM.,CANCELLED,AKUN003991,2025-12-29 17:48:18,2025-12-29 21:15:18
PJL040070,UMK001632,2024-05-09,SALE-2024-00040070,646000,212800,2,Penjualan harian dari kanal offline dan/atau online.,FINAL,AKUN001882,2024-05-09 23:15:07,2024-05-09 23:15:07
PJL040071,UMK002371,2026-02-01,SALE-2026-00040071,18500,9100,1,Transaksi final dari rekap UMKM.,CANCELLED,AKUN002621,2026-02-02 13:55:23,2026-02-02 14:31:23
PJL040072,UMK000924,2025-06-23,SALE-2025-00040072,555000,218400,6,Data penjualan masuk dari pencatatan operasional UMKM.,FINAL,AKUN001174,2025-06-24 02:13:45,2025-06-24 02:13:45
PJL040073,UMK004776,2024-04-21,SALE-2024-00040073,4086000,940900,2,Rekap transaksi penjualan untuk analisis omzet.,FINAL,AKUN005026,2024-04-22 03:49:09,2024-04-22 03:49:09
PJL040074,UMK004816,2025-03-26,SALE-2025-00040074,441000,144000,1,Penjualan produk utama dan produk pendukung.,FINAL,AKUN005066,2025-03-27 12:29:36,2025-03-27 12:29:36
PJL040075,UMK003971,2026-04-03,SALE-2026-00040075,400000,105800,4,Penjualan harian dari kanal offline dan/atau online.,FINAL,AKUN004221,2026-04-04 12:47:43,2026-04-04 12:47:43
PJL040076,UMK004953,2025-02-14,SALE-2025-00040076,204000,84100,3,Data penjualan masuk dari pencatatan operasional UMKM.,FINAL,AKUN005203,2025-02-14 14:27:47,2025-02-14 14:27:47
PJL040077,UMK001760,2025-07-03,SALE-2025-00040077,252000,60000,6,Transaksi final dari rekap UMKM.,FINAL,AKUN002010,2025-07-03 22:21:57,2025-07-03 22:21:57
PJL040078,UMK002504,2025-06-27,SALE-2025-00040078,116000,53000,1,Data penjualan masuk dari pencatatan operasional UMKM.,FINAL,AKUN002754,2025-06-27 09:47:53,2025-06-27 09:47:53
PJL040079,UMK003268,2024-06-29,SALE-2024-00040079,99000,22400,9,Transaksi final dari rekap UMKM.,FINAL,AKUN003518,2024-06-29 13:02:01,2024-06-29 13:02:01
PJL040080,UMK002454,2025-07-05,SALE-2025-00040080,350000,175400,4,Rekap transaksi penjualan untuk analisis omzet.,FINAL,AKUN002704,2025-07-05 16:39:01,2025-07-05 16:39:01
PJL040081,UMK000881,2026-02-20,SALE-2026-00040081,616000,160200,7,Data penjualan masuk dari pencatatan operasional UMKM.,FINAL,AKUN001131,2026-02-21 02:04:40,2026-02-21 02:04:40
PJL040082,UMK004419,2025-10-29,SALE-2025-00040082,975000,419400,2,Penjualan produk utama dan produk pendukung.,FINAL,AKUN004669,2025-10-30 08:03:13,2025-10-30 08:03:13
PJL040083,UMK003050,2024-06-07,SALE-2024-00040083,486000,94600,2,Penjualan produk utama dan produk pendukung.,FINAL,AKUN003300,2024-06-07 15:46:03,2024-06-07 15:46:03
PJL040084,UMK003275,2026-03-21,SALE-2026-00040084,636000,200000,2,Transaksi final dari rekap UMKM.,FINAL,AKUN003525,2026-03-21 16:22:40,2026-03-21 16:22:40
PJL040085,UMK000002,2025-07-12,SALE-2025-00040085,34000,7400,1,Data penjualan masuk dari pencatatan operasional UMKM.,FINAL,AKUN000252,2025-07-12 01:35:16,2025-07-12 01:35:16
PJL040086,UMK003939,2024-11-01,SALE-2024-00040086,1147500,275500,3,Data penjualan masuk dari pencatatan operasional UMKM.,FINAL,AKUN004189,2024-11-02 01:02:39,2024-11-02 01:02:39
PJL040087,UMK002384,2026-03-30,SALE-2026-00040087,74000,26300,1,Transaksi final dari rekap UMKM.,FINAL,AKUN002634,2026-03-30 04:48:49,2026-03-30 04:48:49
PJL040088,UMK002547,2024-12-15,SALE-2024-00040088,357000,89100,3,Penjualan produk utama dan produk pendukung.,FINAL,AKUN002797,2024-12-16 00:05:32,2024-12-16 00:05:32
PJL040089,UMK001764,2024-01-27,SALE-2024-00040089,887000,217700,2,Penjualan produk utama dan produk pendukung.,FINAL,AKUN002014,2024-01-28 01:07:47,2024-01-28 01:07:47
PJL040090,UMK000896,2025-10-14,SALE-2025-00040090,754000,306300,4,Penjualan harian dari kanal offline dan/atau online.,FINAL,AKUN001146,2025-10-14 18:21:54,2025-10-14 18:21:54
PJL040091,UMK000964,2026-02-04,SALE-2026-00040091,647500,233800,7,Transaksi final dari rekap UMKM.,FINAL,AKUN001214,2026-02-04 01:55:54,2026-02-04 01:55:54
PJL040092,UMK002903,2024-10-01,SALE-2024-00040092,602000,233800,7,Rekap transaksi penjualan untuk analisis omzet.,FINAL,AKUN003153,2024-10-02 04:29:47,2024-10-02 04:29:47
PJL040093,UMK001751,2025-06-11,SALE-2025-00040093,359000,140800,2,Penjualan harian dari kanal offline dan/atau online.,FINAL,AKUN002001,2025-06-11 22:10:05,2025-06-11 22:10:05
PJL040094,UMK001835,2025-01-14,SALE-2025-00040094,504000,172300,4,Transaksi final dari rekap UMKM.,FINAL,AKUN002085,2025-01-15 08:48:12,2025-01-15 08:48:12
PJL040095,UMK003575,2024-12-24,SALE-2024-00040095,93000,42700,2,Data penjualan masuk dari pencatatan operasional UMKM.,FINAL,AKUN003825,2024-12-24 16:18:18,2024-12-24 16:18:18
PJL040096,UMK001369,2024-06-03,SALE-2024-00040096,515500,196900,1,Rekap transaksi penjualan untuk analisis omzet.,DRAFT,AKUN001619,2024-06-03 04:25:43,2024-06-03 04:55:43
PJL040097,UMK001440,2024-08-21,SALE-2024-00040097,738000,219200,3,Transaksi final dari rekap UMKM.,FINAL,AKUN001690,2024-08-22 13:34:39,2024-08-22 13:34:39
PJL040098,UMK000744,2026-04-08,SALE-2026-00040098,913000,429900,1,Transaksi final dari rekap UMKM.,FINAL,AKUN000994,2026-04-09 16:57:32,2026-04-09 16:57:32
PJL040099,UMK002097,2025-10-24,SALE-2025-00040099,546000,279500,6,Data penjualan masuk dari pencatatan operasional UMKM.,FINAL,AKUN002347,2025-10-25 02:50:50,2025-10-25 02:50:50
PJL040100,UMK000513,2025-09-13,SALE-2025-00040100,793000,195700,2,Penjualan harian dari kanal offline dan/atau online.,FINAL,AKUN000763,2025-09-14 04:58:24,2025-09-14 04:58:24
PJL040101,UMK004372,2026-03-22,SALE-2026-00040101,793000,361900,2,Penjualan produk utama dan produk pendukung.,FINAL,AKUN004622,2026-03-22 13:21:25,2026-03-22 13:21:25
PJL040102,UMK000530,2025-07-14,SALE-2025-00040102,807000,365600,1,Penjualan produk utama dan produk pendukung.,FINAL,AKUN000780,2025-07-14 15:07:06,2025-07-14 15:07:06
PJL040103,UMK001020,2024-04-30,SALE-2024-00040103,308000,92100,4,Penjualan produk utama dan produk pendukung.,DRAFT,AKUN001270,2024-05-01 08:55:12,2024-05-01 09:42:12
PJL040104,UMK001835,2024-04-26,SALE-2024-00040104,67500,21400,1,Penjualan harian dari kanal offline dan/atau online.,FINAL,AKUN002085,2024-04-26 19:33:33,2024-04-26 19:33:33
PJL040105,UMK002156,2024-01-29,SALE-2024-00040105,393000,135800,3,Penjualan harian dari kanal offline dan/atau online.,FINAL,AKUN002406,2024-01-29 20:32:27,2024-01-29 20:32:27
PJL040106,UMK002902,2026-03-14,SALE-2026-00040106,784500,165300,3,Rekap transaksi penjualan untuk analisis omzet.,FINAL,AKUN003152,2026-03-14 19:38:53,2026-03-14 19:38:53
PJL040107,UMK004454,2026-01-26,SALE-2026-00040107,458500,96300,7,Penjualan produk utama dan produk pendukung.,FINAL,AKUN004704,2026-01-26 19:37:26,2026-01-26 19:37:26
PJL040108,UMK003428,2024-10-28,SALE-2024-00040108,454000,156900,4,Penjualan harian dari kanal offline dan/atau online.,FINAL,AKUN003678,2024-10-28 22:17:18,2024-10-28 22:17:18
PJL040109,UMK001010,2024-07-31,SALE-2024-00040109,40500,19200,1,Penjualan harian dari kanal offline dan/atau online.,FINAL,AKUN001260,2024-08-01 04:26:36,2024-08-01 04:26:36
PJL040110,UMK003049,2024-03-27,SALE-2024-00040110,2621000,472900,2,Penjualan produk utama dan produk pendukung.,FINAL,AKUN003299,2024-03-27 20:32:19,2024-03-27 20:32:19
PJL040111,UMK001589,2026-05-18,SALE-2026-00040111,74000,25800,1,Data penjualan masuk dari pencatatan operasional UMKM.,FINAL,AKUN001839,2026-05-18 17:01:31,2026-05-18 17:01:31
PJL040112,UMK001479,2025-01-07,SALE-2025-00040112,1964000,453900,4,Penjualan produk utama dan produk pendukung.,FINAL,AKUN001729,2025-01-07 08:26:18,2025-01-07 08:26:18
PJL040113,UMK003119,2024-06-18,SALE-2024-00040113,2006000,680000,2,Transaksi final dari rekap UMKM.,FINAL,AKUN003369,2024-06-19 00:09:34,2024-06-19 00:09:34
PJL040114,UMK002350,2026-04-24,SALE-2026-00040114,66500,33200,1,Transaksi final dari rekap UMKM.,FINAL,AKUN002600,2026-04-25 09:48:21,2026-04-25 09:48:21
PJL040115,UMK003443,2024-11-03,SALE-2024-00040115,352500,137100,5,Rekap transaksi penjualan untuk analisis omzet.,FINAL,AKUN003693,2024-11-03 16:25:06,2024-11-03 16:25:06
PJL040116,UMK001367,2026-03-26,SALE-2026-00040116,232500,69500,3,Penjualan harian dari kanal offline dan/atau online.,FINAL,AKUN001617,2026-03-26 06:15:04,2026-03-26 06:15:04
PJL040117,UMK002856,2026-02-19,SALE-2026-00040117,1338000,330400,2,Penjualan harian dari kanal offline dan/atau online.,FINAL,AKUN003106,2026-02-20 04:11:45,2026-02-20 04:11:45
PJL040118,UMK000616,2025-12-25,SALE-2025-00040118,90000,23100,6,Penjualan harian dari kanal offline dan/atau online.,FINAL,AKUN000866,2025-12-25 09:24:47,2025-12-25 09:24:47
PJL040119,UMK004401,2024-01-25,SALE-2024-00040119,457500,148700,5,Transaksi final dari rekap UMKM.,FINAL,AKUN004651,2024-01-26 08:26:42,2024-01-26 08:26:42
PJL040120,UMK001819,2024-06-27,SALE-2024-00040120,323000,129500,2,Penjualan produk utama dan produk pendukung.,FINAL,AKUN002069,2024-06-27 18:17:33,2024-06-27 18:17:33
PJL040121,UMK004371,2026-04-14,SALE-2026-00040121,581500,123100,1,Rekap transaksi penjualan untuk analisis omzet.,FINAL,AKUN004621,2026-04-15 02:18:39,2026-04-15 02:18:39
PJL040122,UMK000411,2024-02-05,SALE-2024-00040122,1452000,516200,4,Rekap transaksi penjualan untuk analisis omzet.,FINAL,AKUN000661,2024-02-06 02:22:16,2024-02-06 02:22:16
PJL040123,UMK001994,2026-03-13,SALE-2026-00040123,960000,195000,3,Transaksi final dari rekap UMKM.,FINAL,AKUN002244,2026-03-13 18:11:42,2026-03-13 18:11:42
PJL040124,UMK001662,2024-03-02,SALE-2024-00040124,2404000,711600,4,Penjualan harian dari kanal offline dan/atau online.,FINAL,AKUN001912,2024-03-02 15:30:27,2024-03-02 15:30:27
PJL040125,UMK003583,2025-07-30,SALE-2025-00040125,185500,80700,7,Rekap transaksi penjualan untuk analisis omzet.,FINAL,AKUN003833,2025-07-31 06:03:47,2025-07-31 06:03:47
PJL040126,UMK003494,2024-05-06,SALE-2024-00040126,234000,46500,3,Transaksi final dari rekap UMKM.,FINAL,AKUN003744,2024-05-07 02:50:33,2024-05-07 02:50:33
PJL040127,UMK002467,2024-06-23,SALE-2024-00040127,382000,108300,4,Rekap transaksi penjualan untuk analisis omzet.,FINAL,AKUN002717,2024-06-23 08:53:35,2024-06-23 08:53:35
PJL040128,UMK000053,2025-06-20,SALE-2025-00040128,796000,330800,4,Rekap transaksi penjualan untuk analisis omzet.,CANCELLED,AKUN000303,2025-06-20 08:11:08,2025-06-20 09:14:08
PJL040129,UMK000994,2026-04-30,SALE-2026-00040129,365000,151000,5,Rekap transaksi penjualan untuk analisis omzet.,FINAL,AKUN001244,2026-04-30 17:15:40,2026-04-30 17:15:40
PJL040130,UMK000123,2024-10-31,SALE-2024-00040130,502500,150100,3,Penjualan harian dari kanal offline dan/atau online.,DRAFT,AKUN000373,2024-11-01 14:05:19,2024-11-01 17:49:19
PJL040131,UMK001568,2025-06-20,SALE-2025-00040131,318000,160700,4,Data penjualan masuk dari pencatatan operasional UMKM.,FINAL,AKUN001818,2025-06-21 02:03:49,2025-06-21 02:03:49
PJL040132,UMK003827,2025-11-08,SALE-2025-00040132,816000,260800,4,Penjualan harian dari kanal offline dan/atau online.,FINAL,AKUN004077,2025-11-08 16:52:17,2025-11-08 16:52:17
PJL040133,UMK004874,2025-10-01,SALE-2025-00040133,1032000,187000,3,Penjualan produk utama dan produk pendukung.,DRAFT,AKUN005124,2025-10-02 00:00:21,2025-10-02 00:49:21
PJL040134,UMK003705,2025-06-11,SALE-2025-00040134,379500,85400,3,Transaksi final dari rekap UMKM.,FINAL,AKUN003955,2025-06-11 18:50:07,2025-06-11 18:50:07
PJL040135,UMK004409,2026-04-03,SALE-2026-00040135,2027000,591200,1,Transaksi final dari rekap UMKM.,FINAL,AKUN004659,2026-04-03 09:11:30,2026-04-03 09:11:30
PJL040136,UMK000939,2026-05-25,SALE-2026-00040136,648000,204900,3,Transaksi final dari rekap UMKM.,FINAL,AKUN001189,2026-05-25 08:34:07,2026-05-25 08:34:07
PJL040137,UMK001461,2024-02-07,SALE-2024-00040137,1177500,531200,3,Penjualan harian dari kanal offline dan/atau online.,FINAL,AKUN001711,2024-02-07 18:31:18,2024-02-07 18:31:18
PJL040138,UMK003438,2026-03-08,SALE-2026-00040138,93000,34800,3,Penjualan produk utama dan produk pendukung.,FINAL,AKUN003688,2026-03-08 23:54:27,2026-03-08 23:54:27
PJL040139,UMK002730,2024-04-12,SALE-2024-00040139,686000,255600,7,Transaksi final dari rekap UMKM.,FINAL,AKUN002980,2024-04-12 06:35:18,2024-04-12 06:35:18
PJL040140,UMK001333,2024-07-06,SALE-2024-00040140,498000,190200,6,Penjualan harian dari kanal offline dan/atau online.,FINAL,AKUN001583,2024-07-07 04:32:11,2024-07-07 04:32:11
PJL040141,UMK003614,2025-09-19,SALE-2025-00040141,43500,20200,3,Penjualan produk utama dan produk pendukung.,FINAL,AKUN003864,2025-09-19 13:15:57,2025-09-19 13:15:57
PJL040142,UMK001259,2024-04-04,SALE-2024-00040142,199000,35900,2,Data penjualan masuk dari pencatatan operasional UMKM.,FINAL,AKUN001509,2024-04-04 17:32:49,2024-04-04 17:32:49
PJL040143,UMK003396,2025-05-05,SALE-2025-00040143,125000,47100,1,Penjualan produk utama dan produk pendukung.,FINAL,AKUN003646,2025-05-06 02:20:14,2025-05-06 02:20:14
PJL040144,UMK001857,2024-12-08,SALE-2024-00040144,363000,119300,3,Transaksi final dari rekap UMKM.,FINAL,AKUN002107,2024-12-08 08:08:33,2024-12-08 08:08:33
PJL040145,UMK001263,2025-07-20,SALE-2025-00040145,94500,22500,1,Rekap transaksi penjualan untuk analisis omzet.,FINAL,AKUN001513,2025-07-20 21:56:44,2025-07-20 21:56:44
PJL040146,UMK000324,2024-02-09,SALE-2024-00040146,3327000,1341200,2,Penjualan produk utama dan produk pendukung.,FINAL,AKUN000574,2024-02-10 07:38:59,2024-02-10 07:38:59
PJL040147,UMK000392,2024-04-22,SALE-2024-00040147,72000,27400,1,Data penjualan masuk dari pencatatan operasional UMKM.,CANCELLED,AKUN000642,2024-04-22 21:01:49,2024-04-22 22:31:49
PJL040148,UMK004345,2024-12-19,SALE-2024-00040148,337000,105300,2,Rekap transaksi penjualan untuk analisis omzet.,FINAL,AKUN004595,2024-12-20 02:59:31,2024-12-20 02:59:31
PJL040149,UMK002542,2026-05-24,SALE-2026-00040149,340500,145400,1,Penjualan harian dari kanal offline dan/atau online.,FINAL,AKUN002792,2026-05-25 12:35:42,2026-05-25 12:35:42
PJL040150,UMK001621,2024-05-17,SALE-2024-00040150,1352000,497500,4,Data penjualan masuk dari pencatatan operasional UMKM.,FINAL,AKUN001871,2024-05-18 03:05:28,2024-05-18 03:05:28
PJL040151,UMK001447,2025-10-28,SALE-2025-00040151,127000,24900,1,Penjualan harian dari kanal offline dan/atau online.,CANCELLED,AKUN001697,2025-10-29 14:35:40,2025-10-29 16:34:40
PJL040152,UMK000267,2025-07-22,SALE-2025-00040152,603000,299500,3,Transaksi final dari rekap UMKM.,DRAFT,AKUN000517,2025-07-22 23:18:19,2025-07-23 02:13:19
PJL040153,UMK003579,2025-03-04,SALE-2025-00040153,200000,84800,2,Penjualan produk utama dan produk pendukung.,FINAL,AKUN003829,2025-03-04 18:58:56,2025-03-04 18:58:56
PJL040154,UMK000523,2025-09-12,SALE-2025-00040154,370500,123900,3,Penjualan produk utama dan produk pendukung.,FINAL,AKUN000773,2025-09-12 21:50:57,2025-09-12 21:50:57
PJL040155,UMK001598,2024-07-22,SALE-2024-00040155,344000,169900,1,Transaksi final dari rekap UMKM.,FINAL,AKUN001848,2024-07-23 04:30:36,2024-07-23 04:30:36
PJL040156,UMK001699,2025-04-25,SALE-2025-00040156,1588000,540600,4,Data penjualan masuk dari pencatatan operasional UMKM.,FINAL,AKUN001949,2025-04-25 15:41:13,2025-04-25 15:41:13
PJL040157,UMK002093,2024-09-27,SALE-2024-00040157,486000,110500,4,Penjualan harian dari kanal offline dan/atau online.,FINAL,AKUN002343,2024-09-27 23:46:22,2024-09-27 23:46:22
PJL040158,UMK001229,2024-02-16,SALE-2024-00040158,319000,68000,2,Penjualan produk utama dan produk pendukung.,FINAL,AKUN001479,2024-02-16 14:28:13,2024-02-16 14:28:13
PJL040159,UMK002181,2026-04-21,SALE-2026-00040159,674000,164600,4,Penjualan harian dari kanal offline dan/atau online.,FINAL,AKUN002431,2026-04-21 22:51:43,2026-04-21 22:51:43
PJL040160,UMK001834,2025-03-30,SALE-2025-00040160,1724000,408400,1,Penjualan harian dari kanal offline dan/atau online.,DRAFT,AKUN002084,2025-03-30 16:31:44,2025-03-30 16:55:44
PJL040161,UMK001860,2025-01-25,SALE-2025-00040161,139000,67500,2,Data penjualan masuk dari pencatatan operasional UMKM.,FINAL,AKUN002110,2025-01-25 07:19:31,2025-01-25 07:19:31
PJL040162,UMK004448,2024-03-03,SALE-2024-00040162,555000,232300,1,Penjualan produk utama dan produk pendukung.,FINAL,AKUN004698,2024-03-04 02:03:32,2024-03-04 02:03:32
PJL040163,UMK004354,2024-03-07,SALE-2024-00040163,2286000,508300,2,Penjualan produk utama dan produk pendukung.,FINAL,AKUN004604,2024-03-08 03:32:44,2024-03-08 03:32:44
PJL040164,UMK004067,2026-04-11,SALE-2026-00040164,72000,35700,2,Transaksi final dari rekap UMKM.,FINAL,AKUN004317,2026-04-11 20:43:47,2026-04-11 20:43:47
PJL040165,UMK000411,2024-11-23,SALE-2024-00040165,546500,273500,1,Penjualan harian dari kanal offline dan/atau online.,FINAL,AKUN000661,2024-11-23 10:05:49,2024-11-23 10:05:49
PJL040166,UMK000426,2025-07-10,SALE-2025-00040166,141000,52800,2,Penjualan produk utama dan produk pendukung.,FINAL,AKUN000676,2025-07-10 14:35:03,2025-07-10 14:35:03
PJL040167,UMK004996,2025-08-26,SALE-2025-00040167,1778000,466700,4,Data penjualan masuk dari pencatatan operasional UMKM.,FINAL,AKUN005246,2025-08-27 04:41:01,2025-08-27 04:41:01
PJL040168,UMK003643,2025-07-08,SALE-2025-00040168,578500,157900,1,Data penjualan masuk dari pencatatan operasional UMKM.,FINAL,AKUN003893,2025-07-09 09:11:07,2025-07-09 09:11:07
PJL040169,UMK000375,2026-04-09,SALE-2026-00040169,210500,100300,1,Penjualan harian dari kanal offline dan/atau online.,DRAFT,AKUN000625,2026-04-10 01:17:55,2026-04-10 01:30:55
PJL040170,UMK004185,2024-03-05,SALE-2024-00040170,530500,210100,1,Rekap transaksi penjualan untuk analisis omzet.,FINAL,AKUN004435,2024-03-06 05:43:43,2024-03-06 05:43:43
PJL040171,UMK000881,2026-04-21,SALE-2026-00040171,576000,123900,6,Penjualan harian dari kanal offline dan/atau online.,FINAL,AKUN001131,2026-04-21 15:09:53,2026-04-21 15:09:53
PJL040172,UMK000950,2024-09-07,SALE-2024-00040172,352500,179600,5,Penjualan harian dari kanal offline dan/atau online.,FINAL,AKUN001200,2024-09-07 09:58:48,2024-09-07 09:58:48
PJL040173,UMK003624,2024-02-06,SALE-2024-00040173,47000,16200,2,Transaksi final dari rekap UMKM.,FINAL,AKUN003874,2024-02-06 14:35:08,2024-02-06 14:35:08
PJL040174,UMK000458,2024-09-19,SALE-2024-00040174,280000,90400,4,Penjualan harian dari kanal offline dan/atau online.,FINAL,AKUN000708,2024-09-19 20:52:02,2024-09-19 20:52:02
PJL040175,UMK004884,2024-02-21,SALE-2024-00040175,1219000,528400,2,Data penjualan masuk dari pencatatan operasional UMKM.,FINAL,AKUN005134,2024-02-21 23:50:03,2024-02-21 23:50:03
PJL040176,UMK001190,2025-06-22,SALE-2025-00040176,508500,244400,3,Rekap transaksi penjualan untuk analisis omzet.,FINAL,AKUN001440,2025-06-22 23:41:34,2025-06-22 23:41:34
PJL040177,UMK003341,2025-01-20,SALE-2025-00040177,198000,45600,4,Penjualan produk utama dan produk pendukung.,DRAFT,AKUN003591,2025-01-20 17:09:59,2025-01-20 20:59:59
PJL040178,UMK003316,2026-03-03,SALE-2026-00040178,398000,90200,2,Data penjualan masuk dari pencatatan operasional UMKM.,FINAL,AKUN003566,2026-03-03 17:49:05,2026-03-03 17:49:05
PJL040179,UMK001545,2025-12-23,SALE-2025-00040179,591000,214100,2,Data penjualan masuk dari pencatatan operasional UMKM.,FINAL,AKUN001795,2025-12-24 03:36:55,2025-12-24 03:36:55
PJL040180,UMK000897,2024-05-30,SALE-2024-00040180,400000,189300,5,Data penjualan masuk dari pencatatan operasional UMKM.,FINAL,AKUN001147,2024-05-30 09:27:06,2024-05-30 09:27:06
PJL040181,UMK002275,2026-03-09,SALE-2026-00040181,107000,35700,2,Data penjualan masuk dari pencatatan operasional UMKM.,FINAL,AKUN002525,2026-03-10 05:26:23,2026-03-10 05:26:23
PJL040182,UMK000971,2024-08-21,SALE-2024-00040182,603000,290500,3,Transaksi final dari rekap UMKM.,FINAL,AKUN001221,2024-08-21 21:25:56,2024-08-21 21:25:56
PJL040183,UMK004158,2024-11-08,SALE-2024-00040183,234000,114900,2,Penjualan produk utama dan produk pendukung.,FINAL,AKUN004408,2024-11-08 09:16:51,2024-11-08 09:16:51
PJL040184,UMK001834,2024-09-14,SALE-2024-00040184,176000,62600,1,Penjualan produk utama dan produk pendukung.,FINAL,AKUN002084,2024-09-14 20:00:38,2024-09-14 20:00:38
PJL040185,UMK004485,2025-09-23,SALE-2025-00040185,253500,129500,3,Penjualan harian dari kanal offline dan/atau online.,FINAL,AKUN004735,2025-09-24 12:19:33,2025-09-24 12:19:33
