penjualan_item_id,penjualan_id,produk_id,nama_produk_snapshot,harga_satuan_snapshot,jumlah,created_at
PJI043637,PJL043637,PRD018356,Lulur Tradisional,134500,2,2025-05-25 14:59:56
PJI043638,PJL043638,PRD018755,Sambal Cabai Kering,165500,2,2024-11-14 10:04:50
PJI043639,PJL043639,PRD007637,Aksesori HP,208000,3,2024-01-31 19:47:58
PJI043640,PJL043640,PRD001227,Desain Feed,1145000,5,2026-02-25 01:50:36
PJI043641,PJL043641,PRD018713,Lip Balm Natural,77500,4,2026-05-24 04:08:41
PJI043642,PJL043642,PRD013394,Kue Kering,56000,5,2024-07-27 18:17:48
PJI043643,PJL043643,PRD005105,Paket Sembako,341000,1,2025-08-08 20:46:47
PJI043644,PJL043644,PRD006072,Video Promosi,1360500,2,2025-02-21 19:00:37
PJI043645,PJL043645,PRD015900,Krupuk Ikan,60000,6,2024-03-10 23:07:12
PJI043646,PJL043646,PRD015561,Telur Asin,37000,7,2024-08-18 11:32:29
PJI043647,PJL043647,PRD006172,Jamur Tiram,216000,2,2024-05-02 19:43:09
PJI043648,PJL043648,PRD000149,Jasa Admin Marketplace,337500,1,2024-12-23 02:02:57
PJI043649,PJL043649,PRD014123,Pastel Frozen,49000,2,2025-11-05 22:49:56
PJI043650,PJL043650,PRD012791,Pastel Frozen,110500,2,2024-07-14 23:09:44
PJI043651,PJL043651,PRD011092,Hijab Motif,60500,2,2024-07-08 01:30:41
PJI043652,PJL043652,PRD010278,Lulur Tradisional,28500,2,2025-10-03 08:09:06
PJI043653,PJL043653,PRD017568,Bundling Produk Rumah Tangga,64500,4,2025-04-08 14:10:12
PJI043654,PJL043654,PRD002958,Bumbu Pecel,12500,8,2025-05-22 10:38:20
PJI043655,PJL043655,PRD014102,Keripik Singkong,62000,7,2025-10-01 08:13:14
PJI043656,PJL043656,PRD018107,Lumpia Frozen,84000,5,2024-12-02 14:58:32
PJI043657,PJL043657,PRD000142,Jasa Reparasi Tas,955000,1,2026-01-24 00:50:34
PJI043658,PJL043658,PRD002535,Kemeja Batik,484000,1,2024-07-27 03:51:40
PJI043659,PJL043659,PRD010566,Bibit Cabai,164500,2,2026-03-23 14:01:48
PJI043660,PJL043660,PRD012137,Sayur Hidroponik,130000,3,2025-03-01 07:16:20
PJI043661,PJL043661,PRD008625,Kemeja Batik,190500,1,2025-06-13 11:24:12
PJI043662,PJL043662,PRD008391,Perlengkapan Warung,561500,1,2026-01-18 04:27:09
PJI043663,PJL043663,PRD008998,Laundry Kiloan,533500,1,2025-06-14 04:06:52
PJI043664,PJL043664,PRD015688,Kerajinan Kayu,368500,1,2024-08-18 12:54:53
PJI043665,PJL043665,PRD010859,Jasa Desain Logo,692000,1,2026-01-20 21:49:57
PJI043666,PJL043666,PRD018121,Sayur Hidroponik,188000,2,2024-04-05 05:38:28
PJI043667,PJL043667,PRD003353,Sandal Kulit,131000,4,2025-03-15 20:04:55
PJI043668,PJL043668,PRD005023,Paket Alat Kebersihan,271000,4,2026-01-01 02:31:08
PJI043669,PJL043669,PRD010538,Sirup Jahe,59500,1,2025-10-26 23:34:06
PJI043670,PJL043670,PRD017872,Pastel Frozen,73500,4,2026-04-05 10:58:44
PJI043671,PJL043671,PRD002073,Dekorasi Rumah,341500,4,2026-05-27 21:21:56
PJI043672,PJL043672,PRD010068,Konsultasi Pembukuan,759000,1,2026-03-22 19:00:44
PJI043673,PJL043673,PRD003678,Sambal Bawang,61500,2,2024-11-24 00:36:34
PJI043674,PJL043674,PRD017224,Perlengkapan Rumah,118500,4,2025-10-03 22:44:31
PJI043675,PJL043675,PRD011071,Bundling Produk Rumah Tangga,706500,6,2026-01-23 09:21:45
PJI043676,PJL043676,PRD000782,Vas Anyaman,732500,1,2025-05-18 21:16:33
PJI043677,PJL043677,PRD005183,Abon Sapi,44500,6,2025-12-20 00:39:28
PJI043678,PJL043678,PRD000921,Souvenir Pernikahan,569000,2,2025-06-11 17:46:19
PJI043679,PJL043679,PRD000687,Jasa Cleaning,427000,4,2025-12-23 00:19:01
PJI043680,PJL043680,PRD009970,Hijab Motif,390000,1,2024-05-15 10:01:41
PJI043681,PJL043681,PRD006736,Paket Foto Katalog,1338000,2,2025-05-18 21:00:17
PJI043682,PJL043682,PRD015384,Bumbu Pecel,28000,2,2024-02-07 23:46:22
PJI043683,PJL043683,PRD005669,Sayur Hidroponik,98500,2,2025-04-01 14:26:02
PJI043684,PJL043684,PRD009281,Batik Tulis,508500,1,2024-05-18 09:36:56
PJI043685,PJL043685,PRD008090,Peralatan Dapur,136000,3,2024-02-10 16:05:10
PJI043686,PJL043686,PRD013976,Hair Tonic Herbal,114500,4,2025-03-08 11:07:04
PJI043687,PJL043687,PRD016037,Wedang Uwuh,120000,3,2025-12-02 10:40:10
PJI043688,PJL043688,PRD010764,Jasa Reparasi Tas,1053000,2,2025-10-12 17:32:00
PJI043689,PJL043689,PRD018654,Kacang Bawang,111000,3,2024-06-01 16:36:45
PJI043690,PJL043690,PRD018740,Serundeng Kelapa,13000,4,2024-07-21 04:37:17
PJI043691,PJL043691,PRD003177,Miniatur Wayang,550000,2,2024-11-11 13:48:54
PJI043692,PJL043692,PRD018788,Pastel Frozen,67500,1,2024-10-13 06:08:31
PJI043693,PJL043693,PRD012613,Perlengkapan Warung,520000,1,2025-11-05 17:03:57
PJI043694,PJL043694,PRD003978,Outer Tenun,432000,4,2026-02-13 23:44:04
PJI043695,PJL043695,PRD012555,Frame Foto Kayu,48000,3,2025-08-21 13:53:02
PJI043696,PJL043696,PRD014277,Frozen Food,71500,6,2025-11-04 09:32:55
PJI043697,PJL043697,PRD004695,Wedang Uwuh,114500,2,2025-09-09 16:36:23
PJI043698,PJL043698,PRD013606,Dress Casual,134500,2,2024-12-07 12:45:15
PJI043699,PJL043699,PRD006880,Minyak Kelapa,13000,9,2024-05-19 15:52:01
PJI043700,PJL043700,PRD003590,Jamur Tiram,137000,1,2024-04-12 03:39:03
PJI043701,PJL043701,PRD017764,Paket Foto Produk,667000,2,2024-05-20 14:25:16
PJI043702,PJL043702,PRD003177,Miniatur Wayang,550000,2,2024-05-22 21:17:29
PJI043703,PJL043703,PRD005478,Telur Asin,194000,3,2026-01-20 07:45:02
PJI043704,PJL043704,PRD005053,Wedang Uwuh,112000,12,2025-07-24 15:58:37
PJI043705,PJL043705,PRD003901,Perlengkapan Warung,476500,4,2025-06-02 13:55:51
PJI043706,PJL043706,PRD015580,Kursus Privat,1020500,1,2025-11-20 14:15:07
PJI043707,PJL043707,PRD015150,Souvenir Pernikahan,205000,4,2026-01-26 21:08:47
PJI043708,PJL043708,PRD007091,Miniatur Wayang,72000,6,2024-10-03 22:44:15
PJI043709,PJL043709,PRD017171,Sirup Jahe,56500,3,2024-12-06 22:34:25
PJI043710,PJL043710,PRD005357,Sabun Herbal,72500,5,2024-05-22 13:32:44
PJI043711,PJL043711,PRD009305,Abon Sapi,70500,7,2025-12-02 00:52:11
PJI043712,PJL043712,PRD002122,Kue Kering,22500,12,2026-04-14 16:07:44
PJI043713,PJL043713,PRD008762,Kue Kering,121000,1,2025-01-31 06:26:31
PJI043714,PJL043714,PRD018072,Roti Pisang,51500,7,2024-04-19 16:24:42
PJI043715,PJL043715,PRD017169,Roti Pisang,104000,6,2024-03-14 13:28:21
PJI043716,PJL043716,PRD016120,Konsultasi UMKM,155500,10,2024-07-24 13:09:19
PJI043717,PJL043717,PRD014263,Abon Sapi,32000,6,2024-03-24 00:52:24
PJI043718,PJL043718,PRD014129,Kopi Susu Botol,11000,4,2025-10-08 02:43:17
PJI043719,PJL043719,PRD013241,Dekorasi Rumah,518500,2,2025-08-03 15:08:13
PJI043720,PJL043720,PRD004534,Frozen Food,55000,2,2026-03-27 17:17:01
PJI043721,PJL043721,PRD003316,Susu Kambing Bubuk,223500,4,2024-03-18 07:27:55
PJI043722,PJL043722,PRD004410,Kerajinan Kayu,369500,1,2025-03-15 05:42:45
PJI043723,PJL043723,PRD018724,Batik Tulis,356000,4,2025-02-16 18:26:22
PJI043724,PJL043724,PRD009166,Kotak Hampers,193000,6,2024-03-27 15:50:41
PJI043725,PJL043725,PRD010891,Konsultasi UMKM,272500,1,2024-09-20 05:17:23
PJI043726,PJL043726,PRD013913,Nasi Box,108000,1,2025-07-12 15:57:58
PJI043727,PJL043727,PRD019364,Batik Tulis,228500,3,2024-08-30 21:37:02
PJI043728,PJL043728,PRD004015,Keripik Singkong,130500,4,2024-07-18 15:41:00
PJI043729,PJL043729,PRD009146,Pempek Frozen,34500,1,2025-04-10 19:02:49
PJI043730,PJL043730,PRD018150,Bundling Produk Rumah Tangga,502000,2,2025-11-19 15:43:39
PJI043731,PJL043731,PRD013699,Wedang Uwuh,99000,3,2024-05-07 03:13:54
PJI043732,PJL043732,PRD003612,Jahe Merah Instan,124500,4,2024-08-26 02:55:17
PJI043733,PJL043733,PRD004690,Abon Sapi,22500,1,2024-11-24 03:54:27
PJI043734,PJL043734,PRD007222,Face Mist Mawar,76500,5,2026-01-25 19:50:30
PJI043735,PJL043735,PRD018733,Landing Page UMKM,994500,2,2025-02-17 19:36:23
PJI043736,PJL043736,PRD015927,Nasi Box,39000,6,2025-06-22 08:04:11
PJI043737,PJL043737,PRD010519,Gula Aren,63000,5,2026-04-10 00:05:32
PJI043738,PJL043738,PRD002931,Sirup Jahe,43000,6,2025-07-10 12:12:41
PJI043739,PJL043739,PRD015693,Katalog Interaktif,878000,2,2026-01-27 18:03:28
PJI043740,PJL043740,PRD003473,Kacang Bawang,37500,3,2025-04-11 03:05:45
PJI043741,PJL043741,PRD015283,Lumpia Frozen,192500,3,2025-08-27 15:11:14
PJI043742,PJL043742,PRD003770,Anyaman Bambu,94000,5,2026-02-13 06:37:41
PJI043743,PJL043743,PRD008799,Balm Aromaterapi,129000,4,2026-02-15 18:34:29
PJI043744,PJL043744,PRD000281,Konsultasi Pembukuan,317500,3,2025-12-14 16:31:24
PJI043745,PJL043745,PRD001671,Template Konten,372500,2,2025-08-24 06:43:36
PJI043746,PJL043746,PRD005246,Jasa Jahit Permak,520500,1,2025-05-25 08:59:13
PJI043747,PJL043747,PRD018148,Abon Sapi,50000,10,2026-05-20 04:28:51
PJI043748,PJL043748,PRD006283,Desain Label Produk,87500,6,2025-03-28 11:28:17
PJI043749,PJL043749,PRD000395,Anyaman Bambu,283500,1,2025-08-02 17:16:27
PJI043750,PJL043750,PRD005864,Pempek Frozen,110000,2,2025-11-08 08:50:52
PJI043751,PJL043751,PRD001842,Teh Herbal,40000,6,2024-11-03 19:31:18
PJI043752,PJL043752,PRD008730,Seragam Komunitas,208000,3,2026-01-30 01:08:28
PJI043753,PJL043753,PRD013203,Dimsum Ayam,155500,1,2024-10-26 09:35:01
PJI043754,PJL043754,PRD014251,Tas Rajut,119000,3,2026-04-05 04:39:10
PJI043755,PJL043755,PRD015812,Katalog Interaktif,2229500,1,2024-08-28 23:00:43
PJI043756,PJL043756,PRD000121,Sambal Bawang,25000,7,2025-10-07 02:21:08
PJI043757,PJL043757,PRD003106,Serundeng Kelapa,50500,6,2026-05-17 01:23:31
PJI043758,PJL043758,PRD012104,Body Scrub,187000,1,2024-02-26 04:07:45
PJI043759,PJL043759,PRD009666,Kotak Hampers,259000,2,2024-01-29 12:25:38
PJI043760,PJL043760,PRD015454,Pastel Frozen,64000,4,2024-07-26 12:03:36
PJI043761,PJL043761,PRD013136,Gantungan Kunci,90500,4,2025-08-08 11:47:52
PJI043762,PJL043762,PRD008698,Kue Kering,132000,4,2026-06-02 17:24:35
PJI043763,PJL043763,PRD007764,Aneka Donat,36000,35,2025-01-11 04:32:25
PJI043764,PJL043764,PRD009114,Servis Elektronik,310500,4,2024-03-06 18:08:04
PJI043765,PJL043765,PRD018263,Hiasan Meja Resin,510000,1,2024-04-01 10:10:20
PJI043766,PJL043766,PRD011355,Mukena Travel,175500,1,2025-04-18 16:09:52
PJI043767,PJL043767,PRD013242,Macrame Wall Hanging,607500,2,2025-12-21 07:55:24
PJI043768,PJL043768,PRD014144,Mukena Travel,90000,5,2025-12-29 02:13:09
PJI043769,PJL043769,PRD011873,Paket Hampers,768000,2,2024-03-06 01:53:43
PJI043770,PJL043770,PRD018071,Roti Pisang,42500,4,2025-12-23 01:16:43
PJI043771,PJL043771,PRD016767,Laundry Kiloan,486500,4,2025-06-15 23:03:42
PJI043772,PJL043772,PRD000117,Dekorasi Rumah,487000,4,2025-11-18 16:14:25
PJI043773,PJL043773,PRD014834,Konsultasi UMKM,374500,4,2025-06-23 11:39:55
PJI043774,PJL043774,PRD001567,Tas Ecoprint,215500,3,2025-05-13 23:22:11
PJI043775,PJL043775,PRD008975,Vas Anyaman,718000,2,2025-12-19 16:51:36
PJI043776,PJL043776,PRD014575,Scarf Motif,490000,4,2025-05-28 10:38:56
PJI043777,PJL043777,PRD000416,Roti Pisang,147000,1,2026-03-02 01:29:22
PJI043778,PJL043778,PRD001647,Tas Ecoprint,561000,5,2025-05-09 14:43:38
PJI043779,PJL043779,PRD003782,Sepatu Kulit,333500,3,2025-01-11 09:04:59
PJI043780,PJL043780,PRD008562,Desain Feed,1670500,2,2025-11-08 01:41:00
PJI043781,PJL043781,PRD014711,Dress Casual,299500,3,2024-10-28 20:10:24
PJI043782,PJL043782,PRD010525,Frame Foto Kayu,208000,2,2025-07-16 14:41:56
PJI043783,PJL043783,PRD015299,Paket Foto Produk,75500,1,2026-03-09 13:03:18
PJI043784,PJL043784,PRD019016,Aksesori HP,451000,3,2024-05-20 00:56:43
PJI043785,PJL043785,PRD011365,Paket Reels Produk,1081000,1,2025-04-16 20:14:56
PJI043786,PJL043786,PRD013737,Perlengkapan Warung,80500,5,2026-01-29 22:18:57
PJI043787,PJL043787,PRD013127,Paket Foto Katalog,1226000,2,2026-01-10 07:22:58
PJI043788,PJL043788,PRD004541,Sandal Kulit,194000,1,2024-03-31 23:57:44
PJI043789,PJL043789,PRD016290,Kemeja Linen,332000,2,2025-12-20 03:11:18
PJI043790,PJL043790,PRD015595,Paket Dokumentasi Produk,731000,1,2026-04-22 03:32:34
PJI043791,PJL043791,PRD011961,Jasa Optimasi Google Business,2671500,2,2025-12-19 03:30:24
PJI043792,PJL043792,PRD015781,Konsultasi Pembukuan,694500,1,2024-06-05 02:47:14
PJI043793,PJL043793,PRD006102,Paket Foto Produk,418000,1,2024-09-29 05:25:58
PJI043794,PJL043794,PRD014648,Macrame Wall Hanging,578000,1,2026-03-05 22:38:15
PJI043795,PJL043795,PRD007363,Konsultasi UMKM,178500,2,2024-04-07 20:36:50
PJI043796,PJL043796,PRD004772,Bundling Produk Rumah Tangga,331500,1,2026-05-17 11:52:36
PJI043797,PJL043797,PRD013093,Snack Mix,115000,3,2024-01-29 14:40:18
PJI043798,PJL043798,PRD004190,Tas Rajut,42000,7,2025-09-30 22:39:39
PJI043799,PJL043799,PRD001905,Hampers UMKM,182000,1,2025-08-01 03:27:31
PJI043800,PJL043800,PRD011423,Jasa Cleaning,345500,3,2026-02-22 19:42:36
PJI043801,PJL043801,PRD008312,Desain Feed,175000,4,2025-06-28 23:18:04
PJI043802,PJL043802,PRD005763,Scarf Motif,281000,4,2024-05-13 14:00:19
PJI043803,PJL043803,PRD011616,Gantungan Kunci,470500,2,2026-01-16 09:49:05
PJI043804,PJL043804,PRD010702,Hampers UMKM,120000,3,2026-01-02 09:29:25
PJI043805,PJL043805,PRD000512,Bibit Cabai,147500,3,2025-03-25 23:26:19
PJI043806,PJL043806,PRD004474,Sirup Jahe,130500,3,2024-05-09 03:12:12
PJI043807,PJL043807,PRD000045,Paket Foto Katalog,1456500,2,2025-05-17 18:16:17
PJI043808,PJL043808,PRD007522,Paket Hampers,578000,1,2025-05-15 00:25:40
PJI043809,PJL043809,PRD008507,Bakpia Mini,151500,2,2024-07-16 23:55:37
PJI043810,PJL043810,PRD002980,Peyek Kacang,98500,1,2026-02-21 06:17:29
PJI043811,PJL043811,PRD015278,Video Promosi,2698000,2,2025-06-17 06:03:46
PJI043812,PJL043812,PRD016830,Serum Herbal,123000,2,2024-04-22 06:09:23
PJI043813,PJL043813,PRD010578,Anyaman Bambu,398500,1,2025-07-26 20:22:18
PJI043814,PJL043814,PRD012001,Scarf Motif,388000,1,2025-02-28 17:53:51
PJI043815,PJL043815,PRD019020,Laundry Kiloan,798500,2,2024-10-12 04:35:29
PJI043816,PJL043816,PRD000663,Desain Label Produk,269000,3,2025-10-06 08:56:19
PJI043817,PJL043817,PRD012667,Minyak Kelapa,21000,12,2025-04-20 14:33:38
PJI043818,PJL043818,PRD014101,Hijab Motif,120500,4,2024-09-07 05:03:49
PJI043819,PJL043819,PRD016099,Nasi Box,125000,4,2025-01-14 12:18:51
PJI043820,PJL043820,PRD014623,Kemeja Batik,320500,4,2024-06-04 12:41:04
PJI043821,PJL043821,PRD018293,Nasi Box,79500,6,2026-04-22 03:11:08
PJI043822,PJL043822,PRD003218,Kue Kering,65000,4,2025-06-03 04:17:30
PJI043823,PJL043823,PRD009084,Minyak Rambut,82500,7,2024-05-28 04:50:10
PJI043824,PJL043824,PRD006662,Jasa Admin Marketplace,736500,1,2026-02-23 18:22:52
PJI043825,PJL043825,PRD007990,Dimsum Ayam,12500,9,2024-02-28 16:57:28
PJI043826,PJL043826,PRD007911,Abon Sapi,66500,2,2025-01-17 11:19:58
PJI043827,PJL043827,PRD013442,Keripik Singkong,30500,3,2025-09-21 18:34:14
PJI043828,PJL043828,PRD019007,Bakpia Mini,104500,4,2024-08-13 05:32:08
PJI043829,PJL043829,PRD000010,Wedang Uwuh,34000,5,2025-07-30 12:56:14
PJI043830,PJL043830,PRD010525,Frame Foto Kayu,208000,2,2025-07-12 18:53:28
PJI043831,PJL043831,PRD016816,Lumpia Frozen,125500,4,2024-01-25 17:36:56
PJI043832,PJL043832,PRD000853,Sepatu Kulit,243500,1,2026-04-07 17:51:14
PJI043833,PJL043833,PRD015802,Paket Dokumentasi Produk,511000,2,2024-10-11 16:16:30
PJI043834,PJL043834,PRD018150,Bundling Produk Rumah Tangga,502000,1,2026-05-05 15:25:15
PJI043835,PJL043835,PRD009556,Seragam Komunitas,437500,4,2025-06-06 03:55:07
PJI043836,PJL043836,PRD013656,Abon Sapi,120500,1,2025-11-03 20:53:26
PJI043837,PJL043837,PRD012391,Macrame Wall Hanging,494000,1,2024-08-03 01:52:19
PJI043838,PJL043838,PRD013848,Balm Aromaterapi,75500,3,2025-03-18 20:39:49
PJI043839,PJL043839,PRD001878,Gantungan Kunci,192000,4,2025-05-13 14:05:42
PJI043840,PJL043840,PRD014737,Wedang Uwuh,67000,6,2024-11-26 15:28:14
PJI043841,PJL043841,PRD005944,Bakpia Mini,36500,4,2025-01-08 03:51:24
PJI043842,PJL043842,PRD002368,Pupuk Organik,145000,4,2024-04-12 15:52:13
PJI043843,PJL043843,PRD010672,Balm Aromaterapi,197500,3,2026-04-20 23:56:05
PJI043844,PJL043844,PRD010903,Keripik Pisang,84500,15,2024-02-06 04:37:52
PJI043845,PJL043845,PRD003378,Serundeng Kelapa,60500,6,2024-09-14 11:31:14
PJI043846,PJL043846,PRD011674,Paket Snack Kantor,149500,1,2025-04-08 23:50:45
PJI043847,PJL043847,PRD018453,Kemeja Linen,322000,3,2026-03-28 05:55:07
PJI043848,PJL043848,PRD013596,Snack Mix,33000,6,2024-08-24 13:58:55
PJI043849,PJL043849,PRD013808,Peralatan Dapur,511000,2,2024-04-29 13:34:26
PJI043850,PJL043850,PRD007224,Keripik Singkong,93000,3,2025-07-18 01:39:26
PJI043851,PJL043851,PRD012589,Bumbu Pecel,123500,1,2024-08-27 18:54:21
PJI043852,PJL043852,PRD007846,Perlengkapan Rumah,366500,4,2024-05-14 14:55:05
PJI043853,PJL043853,PRD002822,Aksesori HP,132500,6,2024-06-05 13:26:27
PJI043854,PJL043854,PRD015348,Minyak Kelapa,84500,5,2024-08-13 15:10:10
PJI043855,PJL043855,PRD000564,Kotak Hampers,495000,1,2024-11-29 00:26:31
PJI043856,PJL043856,PRD019139,Kopi Susu Botol,92500,6,2026-04-05 22:07:21
PJI043857,PJL043857,PRD019533,Sayur Hidroponik,78500,4,2025-03-20 09:06:12
PJI043858,PJL043858,PRD018134,Jasa Kelola Instagram,649500,2,2026-05-16 03:47:16
PJI043859,PJL043859,PRD001649,Konsultasi Pembukuan,1337500,2,2024-04-07 15:39:13
PJI043860,PJL043860,PRD000678,Kaos Sablon,198000,2,2024-05-20 09:17:06
PJI043861,PJL043861,PRD015624,Souvenir Pernikahan,287500,4,2026-04-27 06:38:30
PJI043862,PJL043862,PRD016902,Paket Catering Event,47500,1,2025-11-17 15:38:24
PJI043863,PJL043863,PRD010130,Jasa Cleaning,746000,2,2025-02-15 05:37:05
PJI043864,PJL043864,PRD008512,Dompet Kulit,402000,4,2026-03-10 21:34:01
PJI043865,PJL043865,PRD005370,Frozen Food,123500,4,2024-12-28 03:36:22
PJI043866,PJL043866,PRD018604,Hampers UMKM,81000,2,2024-02-27 19:02:38
PJI043867,PJL043867,PRD016693,Paket Foto Katalog,793500,2,2026-05-03 10:32:12
PJI043868,PJL043868,PRD011553,Rengginang Gurih,139000,4,2025-04-28 15:15:04
PJI043869,PJL043869,PRD009417,Kotak Hampers,353000,2,2024-09-05 17:58:27
PJI043870,PJL043870,PRD018900,Anyaman Bambu,686000,2,2025-03-09 06:36:18
PJI043871,PJL043871,PRD017793,Aneka Donat,66000,5,2025-06-21 03:46:21
PJI043872,PJL043872,PRD002759,Kotak Hampers,274500,3,2025-12-03 03:10:11
PJI043873,PJL043873,PRD004934,Susu Kambing Bubuk,45000,4,2026-04-16 04:12:09
PJI043874,PJL043874,PRD008710,Abon Sapi,84000,7,2025-11-11 18:42:50
PJI043875,PJL043875,PRD013645,Bumbu Pecel,83500,3,2024-10-07 21:55:59
PJI043876,PJL043876,PRD006939,Aplikasi Kasir Sederhana,1753500,2,2025-04-12 21:24:19
PJI043877,PJL043877,PRD019740,Paket Sembako,155500,3,2025-06-19 01:10:36
PJI043878,PJL043878,PRD000302,Kotak Hampers,215500,1,2024-07-09 07:21:41
PJI043879,PJL043879,PRD001733,Desain Feed,690500,2,2025-06-27 18:35:27
PJI043880,PJL043880,PRD009782,Lulur Tradisional,137000,4,2026-05-29 17:27:44
PJI043881,PJL043881,PRD003427,Abon Sapi,101000,3,2025-04-16 19:46:32
PJI043882,PJL043882,PRD017354,Frozen Food,117000,4,2025-02-07 21:35:01
PJI043883,PJL043883,PRD017994,Frame Foto Kayu,392000,1,2025-01-27 16:02:51
PJI043884,PJL043884,PRD010696,Kacang Bawang,47500,3,2025-01-02 15:14:52
PJI043885,PJL043885,PRD016309,Aksesori HP,695500,2,2024-01-25 23:16:11
PJI043886,PJL043886,PRD013457,Madu Hutan,112500,1,2025-09-19 04:57:09
PJI043887,PJL043887,PRD005321,Kerajinan Kayu,325000,1,2026-02-05 10:42:21
PJI043888,PJL043888,PRD007045,Macrame Wall Hanging,449000,4,2024-03-01 13:40:14
PJI043889,PJL043889,PRD019059,Aromaterapi,77000,4,2024-09-13 15:19:49
PJI043890,PJL043890,PRD009621,Hair Tonic Herbal,39000,3,2025-02-20 19:21:47
PJI043891,PJL043891,PRD017656,Abon Sapi,16000,2,2024-10-09 18:58:02
PJI043892,PJL043892,PRD019467,Katalog Interaktif,2160500,1,2026-03-15 13:14:49
PJI043893,PJL043893,PRD004631,Kacang Bawang,144000,4,2025-06-04 09:08:44
PJI043894,PJL043894,PRD000252,Susu Kambing Bubuk,148000,1,2025-06-23 15:49:54
PJI043895,PJL043895,PRD011208,Paket Sembako,662500,2,2024-01-30 13:49:03
PJI043896,PJL043896,PRD014985,Perlengkapan Rumah,335500,1,2025-04-01 15:46:51
PJI043897,PJL043897,PRD000395,Anyaman Bambu,283500,2,2025-09-10 00:26:08
PJI043898,PJL043898,PRD009534,Kue Kering,69000,3,2025-01-01 16:15:13
PJI043899,PJL043899,PRD008404,Keripik Singkong,27500,2,2025-07-31 03:12:54
PJI043900,PJL043900,PRD006085,Kopi Robusta,20500,3,2025-09-23 12:34:13
PJI043901,PJL043901,PRD009467,Produk Reseller,152000,2,2025-03-15 01:06:05
PJI043902,PJL043902,PRD006473,Paket Hampers,102000,2,2025-07-16 22:03:04
PJI043903,PJL043903,PRD000819,Bumbu Pecel,73000,5,2025-09-29 14:57:35
PJI043904,PJL043904,PRD009415,Tas Ecoprint,569000,2,2024-11-24 03:40:21
PJI043905,PJL043905,PRD010159,Gula Aren,285000,2,2024-01-27 05:20:53
PJI043906,PJL043906,PRD001609,Peyek Kacang,103500,2,2025-11-20 23:56:41
PJI043907,PJL043907,PRD004371,Rengginang Gurih,63500,2,2024-11-14 01:18:15
PJI043908,PJL043908,PRD006721,Hiasan Meja Resin,57000,1,2025-12-19 23:15:45
PJI043909,PJL043909,PRD007464,Sari Lemon,222500,3,2025-06-06 03:58:30
PJI043910,PJL043910,PRD006935,Dimsum Ayam,66500,4,2026-04-08 09:26:48
PJI043911,PJL043911,PRD009687,Kopi Susu Botol,83000,21,2025-07-18 02:36:03
PJI043912,PJL043912,PRD005169,Bakpia Mini,18000,9,2025-08-31 16:15:17
PJI043913,PJL043913,PRD015703,Paket Reels Produk,249500,2,2025-03-03 15:40:24
PJI043914,PJL043914,PRD009186,Susu Kambing Bubuk,240000,4,2025-07-11 06:04:22
PJI043915,PJL043915,PRD015288,Aneka Donat,61500,4,2024-04-12 14:47:48
PJI043916,PJL043916,PRD017489,Kacang Bawang,36500,3,2024-02-04 13:19:44
PJI043917,PJL043917,PRD001629,Kain Tenun,283000,3,2024-10-27 00:33:46
PJI043918,PJL043918,PRD010419,Keripik Singkong,159000,1,2024-07-03 03:19:46
PJI043919,PJL043919,PRD004653,Wedang Uwuh,154000,2,2025-08-29 05:37:59
PJI043920,PJL043920,PRD002063,Snack Mix,25000,2,2026-03-03 15:24:15
PJI043921,PJL043921,PRD005909,Template Konten,946000,1,2025-10-20 03:11:11
PJI043922,PJL043922,PRD007955,Wedang Uwuh,7500,6,2025-10-05 08:18:06
PJI043923,PJL043923,PRD014380,Dress Casual,125500,1,2025-09-01 19:28:03
PJI043924,PJL043924,PRD005599,Hiasan Meja Resin,67500,2,2024-03-19 19:04:46
PJI043925,PJL043925,PRD008804,Lumpia Frozen,89500,7,2024-05-05 13:49:55
PJI043926,PJL043926,PRD012198,Desain Label Produk,1310500,2,2025-08-22 13:33:20
PJI043927,PJL043927,PRD015170,Pempek Frozen,59500,3,2024-10-20 11:40:53
PJI043928,PJL043928,PRD013733,Lip Balm Natural,172500,1,2025-11-30 07:53:35
PJI043929,PJL043929,PRD009542,Sepatu Kulit,209000,3,2024-08-29 21:14:33
PJI043930,PJL043930,PRD010968,Abon Sapi,17500,5,2026-04-12 18:04:49
PJI043931,PJL043931,PRD003401,Bakpia Mini,83000,1,2025-04-01 05:16:47
PJI043932,PJL043932,PRD001968,Seragam Komunitas,396500,4,2025-03-14 03:06:26
PJI043933,PJL043933,PRD017641,Servis AC Rumahan,904500,1,2025-04-21 18:44:27
PJI043934,PJL043934,PRD012700,Rengginang Gurih,121500,4,2024-05-20 18:55:28
PJI043935,PJL043935,PRD004752,Paket Reels Produk,2181000,2,2025-05-11 11:08:18
PJI043936,PJL043936,PRD017628,Dompet Kulit,350000,4,2026-04-09 09:53:12
PJI043937,PJL043937,PRD017586,Desain Banner Online,57000,1,2025-07-16 22:30:40
PJI043938,PJL043938,PRD000399,Sabun Herbal,115500,2,2025-05-21 17:05:12
PJI043939,PJL043939,PRD018687,Mukena Travel,339000,1,2024-04-20 13:17:38
PJI043940,PJL043940,PRD013383,Sambal Bawang,25000,9,2025-04-09 01:20:39
PJI043941,PJL043941,PRD003619,Konsultasi UMKM,1074500,2,2024-02-01 16:16:49
