pendaftaran_pelatihan_id,status_sertifikat_id,dokumen_id,nomor_sertifikat,tanggal_pengajuan,tanggal_terbit,diverifikasi_oleh_admin_id,catatan_validasi
PDF023729,TERBIT,DOK010729,SERT/UMKMT/2026/00023729,2024-06-27 11:12:47,2024-07-07 11:12:47,ADM000070,Sertifikat telah diterbitkan secara digital.
PDF023730,DITOLAK,,,2025-09-15 22:07:01,,ADM000176,Progress pelatihan belum mencapai syarat minimal.
PDF023731,TERBIT,DOK010731,SERT/UMKMT/2026/00023731,2025-09-27 12:46:30,2025-09-30 12:46:30,ADM000218,Sertifikat telah diterbitkan secara digital.
PDF023732,DIAJUKAN,,,2026-02-08 00:42:29,,,Sertifikat sedang diajukan untuk verifikasi admin.
PDF023733,TERBIT,DOK010733,SERT/UMKMT/2026/00023733,2024-11-15 05:39:40,2024-11-24 05:39:40,ADM000232,Sertifikat telah diterbitkan secara digital.
PDF023734,TERBIT,DOK010734,SERT/UMKMT/2026/00023734,2024-05-09 06:14:06,2024-05-14 06:14:06,ADM000178,Sertifikat telah diterbitkan secara digital.
PDF023735,DITOLAK,,,2026-05-19 15:40:16,,ADM000189,Data peserta perlu diperbaiki.
PDF023736,TERBIT,DOK010736,SERT/UMKMT/2026/00023736,2025-08-05 13:08:33,2025-08-15 13:08:33,ADM000118,Sertifikat telah diterbitkan secara digital.
PDF023737,TERBIT,DOK010737,SERT/UMKMT/2026/00023737,2024-10-27 18:54:06,2024-11-09 18:54:06,ADM000171,Sertifikat telah diterbitkan secara digital.
PDF023738,TERBIT,DOK010738,SERT/UMKMT/2026/00023738,2025-11-08 05:57:21,2025-11-11 05:57:21,ADM000144,Sertifikat telah diterbitkan secara digital.
PDF023739,TERBIT,DOK010739,SERT/UMKMT/2026/00023739,2024-10-09 01:00:49,2024-10-11 01:00:49,ADM000080,Sertifikat telah diterbitkan secara digital.
PDF023740,TERBIT,DOK010740,SERT/UMKMT/2026/00023740,2025-03-23 09:54:30,2025-03-30 09:54:30,ADM000018,Sertifikat telah diterbitkan secara digital.
PDF023741,DITOLAK,,,2026-03-19 21:20:42,,ADM000056,Data peserta perlu diperbaiki.
PDF023742,TERBIT,DOK010742,SERT/UMKMT/2026/00023742,2026-06-02 01:54:59,2026-06-03 01:54:59,ADM000044,Sertifikat telah diterbitkan secara digital.
PDF023743,BELUM_TERBIT,,,,,,Peserta belum memenuhi seluruh syarat penerbitan sertifikat.
PDF023744,TERBIT,DOK010744,SERT/UMKMT/2026/00023744,2024-12-16 05:15:48,2024-12-23 05:15:48,ADM000204,Sertifikat telah diterbitkan secara digital.
PDF023745,TERBIT,DOK010745,SERT/UMKMT/2026/00023745,2024-06-02 05:08:50,2024-06-06 05:08:50,ADM000242,Sertifikat telah diterbitkan secara digital.
PDF023746,TERBIT,DOK010746,SERT/UMKMT/2026/00023746,2024-02-16 12:20:26,2024-02-28 12:20:26,ADM000040,Sertifikat telah diterbitkan secara digital.
PDF023747,DIAJUKAN,,,2024-09-20 06:57:46,,,Sertifikat sedang diajukan untuk verifikasi admin.
PDF023748,TERBIT,DOK010748,SERT/UMKMT/2026/00023748,2024-11-17 21:34:02,2024-11-23 21:34:02,ADM000234,Sertifikat telah diterbitkan secara digital.
PDF023749,BELUM_TERBIT,,,,,,Peserta belum memenuhi seluruh syarat penerbitan sertifikat.
PDF023750,TERBIT,DOK010750,SERT/UMKMT/2026/00023750,2024-05-27 03:35:33,2024-06-02 03:35:33,ADM000133,Sertifikat telah diterbitkan secara digital.
PDF023751,TERBIT,DOK010751,SERT/UMKMT/2026/00023751,2024-07-10 06:02:43,2024-07-21 06:02:43,ADM000061,Sertifikat telah diterbitkan secara digital.
PDF023752,TERBIT,DOK010752,SERT/UMKMT/2026/00023752,2024-09-17 17:48:31,2024-09-20 17:48:31,ADM000046,Sertifikat telah diterbitkan secara digital.
PDF023753,TERBIT,DOK010753,SERT/UMKMT/2026/00023753,2025-11-21 04:36:43,2025-11-27 04:36:43,ADM000078,Sertifikat telah diterbitkan secara digital.
PDF023754,DIAJUKAN,,,2025-08-06 13:09:56,,,Sertifikat sedang diajukan untuk verifikasi admin.
PDF023755,DIAJUKAN,,,2026-04-26 13:08:49,,,Sertifikat sedang diajukan untuk verifikasi admin.
PDF023756,BELUM_TERBIT,,,,,,Peserta belum memenuhi seluruh syarat penerbitan sertifikat.
PDF023757,DIBATALKAN,,,2025-11-01 01:39:59,,ADM000207,Pengajuan sertifikat dibatalkan oleh sistem atau admin.
PDF023758,BELUM_TERBIT,,,,,,Peserta belum memenuhi seluruh syarat penerbitan sertifikat.
PDF023759,BELUM_TERBIT,,,,,,Peserta belum memenuhi seluruh syarat penerbitan sertifikat.
PDF023760,BELUM_TERBIT,,,,,,Peserta belum memenuhi seluruh syarat penerbitan sertifikat.
PDF023761,TERBIT,DOK010761,SERT/UMKMT/2026/00023761,2024-01-31 05:37:50,2024-02-03 05:37:50,ADM000016,Sertifikat telah diterbitkan secara digital.
PDF023762,TERBIT,DOK010762,SERT/UMKMT/2026/00023762,2025-08-31 08:11:41,2025-09-07 08:11:41,ADM000167,Sertifikat telah diterbitkan secara digital.
PDF023763,BELUM_TERBIT,,,,,,Peserta belum memenuhi seluruh syarat penerbitan sertifikat.
PDF023764,BELUM_TERBIT,,,,,,Peserta belum memenuhi seluruh syarat penerbitan sertifikat.
PDF023765,BELUM_TERBIT,,,,,,Peserta belum memenuhi seluruh syarat penerbitan sertifikat.
PDF023766,TERBIT,DOK010766,SERT/UMKMT/2026/00023766,2026-05-28 23:06:33,2026-06-06 23:06:33,ADM000149,Sertifikat telah diterbitkan secara digital.
PDF023767,TERBIT,DOK010767,SERT/UMKMT/2026/00023767,2025-08-22 15:27:21,2025-08-24 15:27:21,ADM000243,Sertifikat telah diterbitkan secara digital.
PDF023768,TERBIT,DOK010768,SERT/UMKMT/2026/00023768,2025-05-23 19:56:35,2025-05-29 19:56:35,ADM000155,Sertifikat telah diterbitkan secara digital.
PDF023769,DIAJUKAN,,,2026-05-29 11:58:22,,,Sertifikat sedang diajukan untuk verifikasi admin.
PDF023770,TERBIT,DOK010770,SERT/UMKMT/2026/00023770,2025-03-16 14:43:56,2025-03-17 14:43:56,ADM000122,Sertifikat telah diterbitkan secara digital.
PDF023771,BELUM_TERBIT,,,,,,Peserta belum memenuhi seluruh syarat penerbitan sertifikat.
PDF023772,DIAJUKAN,,,2025-04-01 08:46:20,,,Sertifikat sedang diajukan untuk verifikasi admin.
PDF023773,BELUM_TERBIT,,,,,,Peserta belum memenuhi seluruh syarat penerbitan sertifikat.
PDF023774,TERBIT,DOK010774,SERT/UMKMT/2026/00023774,2024-02-15 09:46:44,2024-02-16 09:46:44,ADM000109,Sertifikat telah diterbitkan secara digital.
PDF023775,DIAJUKAN,,,2025-03-05 01:11:16,,,Sertifikat sedang diajukan untuk verifikasi admin.
PDF023776,TERBIT,DOK010776,SERT/UMKMT/2026/00023776,2024-02-13 17:14:36,2024-02-27 17:14:36,ADM000031,Sertifikat telah diterbitkan secara digital.
PDF023777,TERBIT,DOK010777,SERT/UMKMT/2026/00023777,2024-02-20 22:30:52,2024-02-25 22:30:52,ADM000094,Sertifikat telah diterbitkan secara digital.
PDF023778,TERBIT,DOK010778,SERT/UMKMT/2026/00023778,2025-10-26 19:31:10,2025-11-08 19:31:10,ADM000107,Sertifikat telah diterbitkan secara digital.
PDF023779,TERBIT,DOK010779,SERT/UMKMT/2026/00023779,2026-01-08 00:27:42,2026-01-13 00:27:42,ADM000052,Sertifikat telah diterbitkan secara digital.
PDF023780,TERBIT,DOK010780,SERT/UMKMT/2026/00023780,2026-03-25 09:40:43,2026-04-06 09:40:43,ADM000120,Sertifikat telah diterbitkan secara digital.
PDF023781,TERBIT,DOK010781,SERT/UMKMT/2026/00023781,2026-05-04 03:58:49,2026-05-16 03:58:49,ADM000051,Sertifikat telah diterbitkan secara digital.
PDF023782,TERBIT,DOK010782,SERT/UMKMT/2026/00023782,2025-05-11 17:45:31,2025-05-18 17:45:31,ADM000194,Sertifikat telah diterbitkan secara digital.
PDF023783,DITOLAK,,,2025-03-14 02:29:31,,ADM000060,Tugas proyek belum diterima.
PDF023784,DIAJUKAN,,,2026-02-25 10:26:58,,,Sertifikat sedang diajukan untuk verifikasi admin.
PDF023785,BELUM_TERBIT,,,,,,Peserta belum memenuhi seluruh syarat penerbitan sertifikat.
PDF023786,TERBIT,DOK010786,SERT/UMKMT/2026/00023786,2025-01-07 03:03:15,2025-01-20 03:03:15,ADM000068,Sertifikat telah diterbitkan secara digital.
PDF023787,TERBIT,DOK010787,SERT/UMKMT/2026/00023787,2026-02-13 03:28:44,2026-02-26 03:28:44,ADM000025,Sertifikat telah diterbitkan secara digital.
PDF023788,TERBIT,DOK010788,SERT/UMKMT/2026/00023788,2025-03-10 19:16:50,2025-03-14 19:16:50,ADM000231,Sertifikat telah diterbitkan secara digital.
PDF023789,TERBIT,DOK010789,SERT/UMKMT/2026/00023789,2025-10-16 06:07:15,2025-10-30 06:07:15,ADM000122,Sertifikat telah diterbitkan secara digital.
PDF023790,DIAJUKAN,,,2025-10-28 02:41:44,,,Sertifikat sedang diajukan untuk verifikasi admin.
PDF023791,TERBIT,DOK010791,SERT/UMKMT/2026/00023791,2024-07-27 19:56:46,2024-08-07 19:56:46,ADM000245,Sertifikat telah diterbitkan secara digital.
PDF023792,TERBIT,DOK010792,SERT/UMKMT/2026/00023792,2024-08-02 20:11:49,2024-08-13 20:11:49,ADM000145,Sertifikat telah diterbitkan secara digital.
PDF023793,DIBATALKAN,,,2025-09-19 20:01:05,,ADM000185,Pengajuan sertifikat dibatalkan oleh sistem atau admin.
PDF023794,DITOLAK,,,2025-02-04 18:20:31,,ADM000009,Tugas proyek belum diterima.
PDF023795,BELUM_TERBIT,,,,,,Peserta belum memenuhi seluruh syarat penerbitan sertifikat.
PDF023796,TERBIT,DOK010796,SERT/UMKMT/2026/00023796,2024-03-03 23:09:32,2024-03-05 23:09:32,ADM000005,Sertifikat telah diterbitkan secara digital.
PDF023797,TERBIT,DOK010797,SERT/UMKMT/2026/00023797,2025-03-09 05:36:16,2025-03-13 05:36:16,ADM000045,Sertifikat telah diterbitkan secara digital.
PDF023798,TERBIT,DOK010798,SERT/UMKMT/2026/00023798,2024-05-06 02:39:05,2024-05-10 02:39:05,ADM000098,Sertifikat telah diterbitkan secara digital.
PDF023799,DIBATALKAN,,,2024-03-03 15:34:13,,ADM000250,Pengajuan sertifikat dibatalkan oleh sistem atau admin.
PDF023800,DITOLAK,,,2025-09-13 23:16:03,,ADM000238,Progress pelatihan belum mencapai syarat minimal.
PDF023801,BELUM_TERBIT,,,,,,Peserta belum memenuhi seluruh syarat penerbitan sertifikat.
PDF023802,TERBIT,DOK010802,SERT/UMKMT/2026/00023802,2025-01-20 23:13:15,2025-01-25 23:13:15,ADM000030,Sertifikat telah diterbitkan secara digital.
PDF023803,BELUM_TERBIT,,,,,,Peserta belum memenuhi seluruh syarat penerbitan sertifikat.
PDF023804,DIBATALKAN,,,2026-02-25 21:09:09,,ADM000089,Pengajuan sertifikat dibatalkan oleh sistem atau admin.
PDF023805,BELUM_TERBIT,,,,,,Peserta belum memenuhi seluruh syarat penerbitan sertifikat.
PDF023806,TERBIT,DOK010806,SERT/UMKMT/2026/00023806,2024-09-14 14:31:01,2024-09-25 14:31:01,ADM000100,Sertifikat telah diterbitkan secara digital.
PDF023807,DITOLAK,,,2025-04-07 13:46:29,,ADM000079,Progress pelatihan belum mencapai syarat minimal.
PDF023808,DIAJUKAN,,,2024-07-07 08:14:05,,,Sertifikat sedang diajukan untuk verifikasi admin.
PDF023809,DIAJUKAN,,,2026-04-22 22:18:46,,,Sertifikat sedang diajukan untuk verifikasi admin.
PDF023810,TERBIT,DOK010810,SERT/UMKMT/2026/00023810,2026-03-28 09:42:24,2026-04-10 09:42:24,ADM000133,Sertifikat telah diterbitkan secara digital.
PDF023811,DIBATALKAN,,,2025-11-21 21:34:08,,ADM000203,Pengajuan sertifikat dibatalkan oleh sistem atau admin.
PDF023812,TERBIT,DOK010812,SERT/UMKMT/2026/00023812,2025-03-21 11:50:25,2025-03-26 11:50:25,ADM000205,Sertifikat telah diterbitkan secara digital.
PDF023813,TERBIT,DOK010813,SERT/UMKMT/2026/00023813,2024-07-24 21:18:41,2024-07-28 21:18:41,ADM000047,Sertifikat telah diterbitkan secara digital.
PDF023814,TERBIT,DOK010814,SERT/UMKMT/2026/00023814,2025-11-04 22:33:36,2025-11-08 22:33:36,ADM000099,Sertifikat telah diterbitkan secara digital.
PDF023815,BELUM_TERBIT,,,,,,Peserta belum memenuhi seluruh syarat penerbitan sertifikat.
PDF023816,BELUM_TERBIT,,,,,,Peserta belum memenuhi seluruh syarat penerbitan sertifikat.
PDF023817,BELUM_TERBIT,,,,,,Peserta belum memenuhi seluruh syarat penerbitan sertifikat.
PDF023818,TERBIT,DOK010818,SERT/UMKMT/2026/00023818,2025-10-09 06:47:53,2025-10-18 06:47:53,ADM000018,Sertifikat telah diterbitkan secara digital.
PDF023819,BELUM_TERBIT,,,,,,Peserta belum memenuhi seluruh syarat penerbitan sertifikat.
PDF023820,TERBIT,DOK010820,SERT/UMKMT/2026/00023820,2025-03-12 22:34:12,2025-03-14 22:34:12,ADM000036,Sertifikat telah diterbitkan secara digital.
PDF023821,BELUM_TERBIT,,,,,,Peserta belum memenuhi seluruh syarat penerbitan sertifikat.
PDF023822,BELUM_TERBIT,,,,,,Peserta belum memenuhi seluruh syarat penerbitan sertifikat.
PDF023823,DIAJUKAN,,,2024-10-30 15:54:43,,,Sertifikat sedang diajukan untuk verifikasi admin.
PDF023824,BELUM_TERBIT,,,,,,Peserta belum memenuhi seluruh syarat penerbitan sertifikat.
PDF023825,BELUM_TERBIT,,,,,,Peserta belum memenuhi seluruh syarat penerbitan sertifikat.
PDF023826,TERBIT,DOK010826,SERT/UMKMT/2026/00023826,2024-07-05 18:52:05,2024-07-07 18:52:05,ADM000057,Sertifikat telah diterbitkan secara digital.
PDF023827,BELUM_TERBIT,,,,,,Peserta belum memenuhi seluruh syarat penerbitan sertifikat.
PDF023828,TERBIT,DOK010828,SERT/UMKMT/2026/00023828,2024-03-11 05:07:15,2024-03-18 05:07:15,ADM000162,Sertifikat telah diterbitkan secara digital.
PDF023829,TERBIT,DOK010829,SERT/UMKMT/2026/00023829,2024-06-21 04:16:57,2024-06-28 04:16:57,ADM000217,Sertifikat telah diterbitkan secara digital.
PDF023830,DIAJUKAN,,,2024-04-23 22:40:54,,,Sertifikat sedang diajukan untuk verifikasi admin.
PDF023831,TERBIT,DOK010831,SERT/UMKMT/2026/00023831,2024-10-12 11:56:33,2024-10-16 11:56:33,ADM000210,Sertifikat telah diterbitkan secara digital.
PDF023832,DIAJUKAN,,,2024-06-01 22:51:53,,,Sertifikat sedang diajukan untuk verifikasi admin.
PDF023833,DITOLAK,,,2024-04-18 22:54:17,,ADM000243,Progress pelatihan belum mencapai syarat minimal.
PDF023834,TERBIT,DOK010834,SERT/UMKMT/2026/00023834,2024-07-06 13:40:08,2024-07-18 13:40:08,ADM000054,Sertifikat telah diterbitkan secara digital.
PDF023835,TERBIT,DOK010835,SERT/UMKMT/2026/00023835,2024-07-23 15:02:46,2024-08-01 15:02:46,ADM000105,Sertifikat telah diterbitkan secara digital.
PDF023836,BELUM_TERBIT,,,,,,Peserta belum memenuhi seluruh syarat penerbitan sertifikat.
PDF023837,TERBIT,DOK010837,SERT/UMKMT/2026/00023837,2026-05-09 16:32:24,2026-05-23 16:32:24,ADM000084,Sertifikat telah diterbitkan secara digital.
PDF023838,DITOLAK,,,2025-11-27 16:15:05,,ADM000242,Data peserta perlu diperbaiki.
PDF023839,TERBIT,DOK010839,SERT/UMKMT/2026/00023839,2025-05-25 20:01:46,2025-06-06 20:01:46,ADM000050,Sertifikat telah diterbitkan secara digital.
PDF023840,BELUM_TERBIT,,,,,,Peserta belum memenuhi seluruh syarat penerbitan sertifikat.
PDF023841,BELUM_TERBIT,,,,,,Peserta belum memenuhi seluruh syarat penerbitan sertifikat.
PDF023842,DIAJUKAN,,,2025-10-07 01:56:05,,,Sertifikat sedang diajukan untuk verifikasi admin.
PDF023843,DIBATALKAN,,,2026-03-06 23:44:40,,ADM000151,Pengajuan sertifikat dibatalkan oleh sistem atau admin.
PDF023844,TERBIT,DOK010844,SERT/UMKMT/2026/00023844,2025-04-15 08:33:42,2025-04-26 08:33:42,ADM000095,Sertifikat telah diterbitkan secara digital.
PDF023845,BELUM_TERBIT,,,,,,Peserta belum memenuhi seluruh syarat penerbitan sertifikat.
PDF023846,TERBIT,DOK010846,SERT/UMKMT/2026/00023846,2025-02-27 06:23:36,2025-03-05 06:23:36,ADM000052,Sertifikat telah diterbitkan secara digital.
PDF023847,DITOLAK,,,2026-04-15 08:34:09,,ADM000168,Tugas proyek belum diterima.
PDF023848,TERBIT,DOK010848,SERT/UMKMT/2026/00023848,2024-07-26 13:37:21,2024-08-04 13:37:21,ADM000116,Sertifikat telah diterbitkan secara digital.
PDF023849,TERBIT,DOK010849,SERT/UMKMT/2026/00023849,2025-03-18 15:24:07,2025-04-01 15:24:07,ADM000019,Sertifikat telah diterbitkan secara digital.
PDF023850,TERBIT,DOK010850,SERT/UMKMT/2026/00023850,2025-06-17 01:51:15,2025-06-23 01:51:15,ADM000242,Sertifikat telah diterbitkan secara digital.
PDF023851,TERBIT,DOK010851,SERT/UMKMT/2026/00023851,2025-04-07 06:29:50,2025-04-09 06:29:50,ADM000197,Sertifikat telah diterbitkan secara digital.
PDF023852,TERBIT,DOK010852,SERT/UMKMT/2026/00023852,2025-09-05 03:18:43,2025-09-09 03:18:43,ADM000250,Sertifikat telah diterbitkan secara digital.
PDF023853,TERBIT,DOK010853,SERT/UMKMT/2026/00023853,2025-04-13 04:41:58,2025-04-26 04:41:58,ADM000132,Sertifikat telah diterbitkan secara digital.
PDF023854,DITOLAK,,,2024-03-02 05:59:36,,ADM000059,Progress pelatihan belum mencapai syarat minimal.
PDF023855,DIAJUKAN,,,2024-04-14 06:50:40,,,Sertifikat sedang diajukan untuk verifikasi admin.
PDF023856,BELUM_TERBIT,,,,,,Peserta belum memenuhi seluruh syarat penerbitan sertifikat.
PDF023857,DIAJUKAN,,,2024-04-28 20:39:15,,,Sertifikat sedang diajukan untuk verifikasi admin.
PDF023858,BELUM_TERBIT,,,,,,Peserta belum memenuhi seluruh syarat penerbitan sertifikat.
PDF023859,BELUM_TERBIT,,,,,,Peserta belum memenuhi seluruh syarat penerbitan sertifikat.
PDF023860,BELUM_TERBIT,,,,,,Peserta belum memenuhi seluruh syarat penerbitan sertifikat.
PDF023861,DITOLAK,,,2026-01-30 17:33:59,,ADM000130,Tugas proyek belum diterima.
PDF023862,TERBIT,DOK010862,SERT/UMKMT/2026/00023862,2026-01-26 06:42:41,2026-01-31 06:42:41,ADM000177,Sertifikat telah diterbitkan secara digital.
PDF023863,DIAJUKAN,,,2025-07-30 06:26:02,,,Sertifikat sedang diajukan untuk verifikasi admin.
PDF023864,BELUM_TERBIT,,,,,,Peserta belum memenuhi seluruh syarat penerbitan sertifikat.
PDF023865,DIAJUKAN,,,2025-04-21 13:01:38,,,Sertifikat sedang diajukan untuk verifikasi admin.
PDF023866,BELUM_TERBIT,,,,,,Peserta belum memenuhi seluruh syarat penerbitan sertifikat.
PDF023867,TERBIT,DOK010867,SERT/UMKMT/2026/00023867,2026-02-14 13:46:48,2026-02-26 13:46:48,ADM000167,Sertifikat telah diterbitkan secara digital.
PDF023868,TERBIT,DOK010868,SERT/UMKMT/2026/00023868,2024-05-26 20:14:16,2024-05-30 20:14:16,ADM000229,Sertifikat telah diterbitkan secara digital.
PDF023869,DIAJUKAN,,,2025-05-30 01:19:23,,,Sertifikat sedang diajukan untuk verifikasi admin.
PDF023870,TERBIT,DOK010870,SERT/UMKMT/2026/00023870,2025-11-12 11:02:36,2025-11-20 11:02:36,ADM000046,Sertifikat telah diterbitkan secara digital.
PDF023871,BELUM_TERBIT,,,,,,Peserta belum memenuhi seluruh syarat penerbitan sertifikat.
PDF023872,TERBIT,DOK010872,SERT/UMKMT/2026/00023872,2026-05-19 02:36:02,2026-05-27 02:36:02,ADM000062,Sertifikat telah diterbitkan secara digital.
PDF023873,DIBATALKAN,,,2024-05-13 15:14:57,,ADM000040,Pengajuan sertifikat dibatalkan oleh sistem atau admin.
PDF023874,DIAJUKAN,,,2024-09-11 03:10:32,,,Sertifikat sedang diajukan untuk verifikasi admin.
PDF023875,BELUM_TERBIT,,,,,,Peserta belum memenuhi seluruh syarat penerbitan sertifikat.
PDF023876,TERBIT,DOK010876,SERT/UMKMT/2026/00023876,2026-04-12 17:16:27,2026-04-18 17:16:27,ADM000048,Sertifikat telah diterbitkan secara digital.
PDF023877,TERBIT,DOK010877,SERT/UMKMT/2026/00023877,2024-12-21 07:09:09,2024-12-25 07:09:09,ADM000209,Sertifikat telah diterbitkan secara digital.
PDF023878,DITOLAK,,,2025-04-28 08:14:30,,ADM000211,Tugas proyek belum diterima.
PDF023879,TERBIT,DOK010879,SERT/UMKMT/2026/00023879,2024-01-29 04:28:00,2024-02-05 04:28:00,ADM000011,Sertifikat telah diterbitkan secara digital.
PDF023880,TERBIT,DOK010880,SERT/UMKMT/2026/00023880,2025-12-21 17:57:22,2026-01-03 17:57:22,ADM000154,Sertifikat telah diterbitkan secara digital.
PDF023881,DIAJUKAN,,,2026-02-07 22:12:58,,,Sertifikat sedang diajukan untuk verifikasi admin.
PDF023882,TERBIT,DOK010882,SERT/UMKMT/2026/00023882,2024-06-25 03:04:25,2024-07-07 03:04:25,ADM000181,Sertifikat telah diterbitkan secara digital.
PDF023883,TERBIT,DOK010883,SERT/UMKMT/2026/00023883,2025-09-01 08:12:05,2025-09-04 08:12:05,ADM000230,Sertifikat telah diterbitkan secara digital.
PDF023884,TERBIT,DOK010884,SERT/UMKMT/2026/00023884,2024-08-25 20:46:27,2024-09-01 20:46:27,ADM000097,Sertifikat telah diterbitkan secara digital.
PDF023885,DIBATALKAN,,,2026-03-25 14:21:33,,ADM000059,Pengajuan sertifikat dibatalkan oleh sistem atau admin.
PDF023886,TERBIT,DOK010886,SERT/UMKMT/2026/00023886,2025-10-12 09:10:02,2025-10-25 09:10:02,ADM000050,Sertifikat telah diterbitkan secara digital.
PDF023887,DITOLAK,,,2025-08-18 03:19:21,,ADM000194,Data peserta perlu diperbaiki.
PDF023888,BELUM_TERBIT,,,,,,Peserta belum memenuhi seluruh syarat penerbitan sertifikat.
PDF023889,BELUM_TERBIT,,,,,,Peserta belum memenuhi seluruh syarat penerbitan sertifikat.
PDF023890,DIAJUKAN,,,2026-01-25 11:47:16,,,Sertifikat sedang diajukan untuk verifikasi admin.
PDF023891,TERBIT,DOK010891,SERT/UMKMT/2026/00023891,2025-07-03 07:07:43,2025-07-12 07:07:43,ADM000061,Sertifikat telah diterbitkan secara digital.
PDF023892,BELUM_TERBIT,,,,,,Peserta belum memenuhi seluruh syarat penerbitan sertifikat.
PDF023893,DIAJUKAN,,,2025-03-31 09:54:18,,,Sertifikat sedang diajukan untuk verifikasi admin.
PDF023894,TERBIT,DOK010894,SERT/UMKMT/2026/00023894,2024-11-14 00:22:03,2024-11-27 00:22:03,ADM000168,Sertifikat telah diterbitkan secara digital.
PDF023895,BELUM_TERBIT,,,,,,Peserta belum memenuhi seluruh syarat penerbitan sertifikat.
PDF023896,DIAJUKAN,,,2026-02-07 22:13:48,,,Sertifikat sedang diajukan untuk verifikasi admin.
PDF023897,TERBIT,DOK010897,SERT/UMKMT/2026/00023897,2026-01-19 01:19:28,2026-01-25 01:19:28,ADM000090,Sertifikat telah diterbitkan secara digital.
PDF023898,DIAJUKAN,,,2024-10-23 15:23:06,,,Sertifikat sedang diajukan untuk verifikasi admin.
PDF023899,TERBIT,DOK010899,SERT/UMKMT/2026/00023899,2026-05-23 06:17:11,2026-05-28 06:17:11,ADM000052,Sertifikat telah diterbitkan secara digital.
PDF023900,BELUM_TERBIT,,,,,,Peserta belum memenuhi seluruh syarat penerbitan sertifikat.
PDF023901,DIAJUKAN,,,2025-07-08 16:49:19,,,Sertifikat sedang diajukan untuk verifikasi admin.
PDF023902,DIAJUKAN,,,2024-03-08 17:37:42,,,Sertifikat sedang diajukan untuk verifikasi admin.
PDF023903,BELUM_TERBIT,,,,,,Peserta belum memenuhi seluruh syarat penerbitan sertifikat.
PDF023904,BELUM_TERBIT,,,,,,Peserta belum memenuhi seluruh syarat penerbitan sertifikat.
PDF023905,DITOLAK,,,2026-04-16 13:58:11,,ADM000117,Progress pelatihan belum mencapai syarat minimal.
PDF023906,BELUM_TERBIT,,,,,,Peserta belum memenuhi seluruh syarat penerbitan sertifikat.
PDF023907,DIBATALKAN,,,2026-05-22 09:38:51,,ADM000143,Pengajuan sertifikat dibatalkan oleh sistem atau admin.
PDF023908,BELUM_TERBIT,,,,,,Peserta belum memenuhi seluruh syarat penerbitan sertifikat.
PDF023909,TERBIT,DOK010909,SERT/UMKMT/2026/00023909,2024-06-05 08:04:41,2024-06-17 08:04:41,ADM000130,Sertifikat telah diterbitkan secara digital.
PDF023910,TERBIT,DOK010910,SERT/UMKMT/2026/00023910,2025-11-15 11:01:55,2025-11-21 11:01:55,ADM000239,Sertifikat telah diterbitkan secara digital.
PDF023911,BELUM_TERBIT,,,,,,Peserta belum memenuhi seluruh syarat penerbitan sertifikat.
PDF023912,TERBIT,DOK010912,SERT/UMKMT/2026/00023912,2025-10-13 21:30:46,2025-10-18 21:30:46,ADM000139,Sertifikat telah diterbitkan secara digital.
PDF023913,TERBIT,DOK010913,SERT/UMKMT/2026/00023913,2026-04-22 10:20:37,2026-05-01 10:20:37,ADM000038,Sertifikat telah diterbitkan secara digital.
