umkm_id,status_perkembangan_id,laba_harian,jumlah_produk,created_at
UMK004677,STABIL,347000,6,2026-06-01 05:15:00
UMK004678,STABIL,787000,5,2026-06-01 03:55:00
UMK004679,STABIL,465000,7,2026-06-01 09:40:00
UMK004680,STABIL,642000,6,2026-06-01 08:19:00
UMK004681,STABIL,396000,3,2026-06-01 08:17:00
UMK004682,EKSPANSI,333000,6,2026-06-01 07:41:00
UMK004683,STABIL,309000,4,2026-06-01 01:24:00
UMK004684,EKSPANSI,803000,4,2026-06-01 04:54:00
UMK004685,STABIL,1078000,5,2026-06-01 04:39:00
UMK004686,STABIL,328000,3,2026-06-01 01:22:00
UMK004687,STABIL,237000,4,2026-06-01 01:15:00
UMK004688,STABIL,70000,3,2026-06-01 07:33:00
UMK004689,EKSPANSI,134000,6,2026-06-01 08:40:00
UMK004690,NAIK,453000,4,2026-06-01 05:02:00
UMK004691,STABIL,660000,4,2026-06-01 09:48:00
UMK004692,STABIL,206000,5,2026-06-01 02:45:00
UMK004693,STABIL,596000,2,2026-06-01 01:34:00
UMK004694,STABIL,188000,6,2026-06-01 09:11:00
UMK004695,STABIL,155000,5,2026-06-01 09:17:00
UMK004696,NAIK,600000,7,2026-06-01 01:37:00
UMK004697,STABIL,474000,2,2026-06-01 06:48:00
UMK004698,STABIL,240000,3,2026-06-01 01:05:00
UMK004699,STABIL,160000,7,2026-06-01 05:26:00
UMK004700,EKSPANSI,1602000,6,2026-06-01 04:50:00
UMK004701,STABIL,221000,2,2026-06-01 09:52:00
UMK004702,STABIL,543000,4,2026-06-01 01:57:00
UMK004703,TURUN,159000,6,2026-06-01 03:36:00
UMK004704,STABIL,136000,4,2026-06-01 04:44:00
UMK004705,STABIL,361000,7,2026-06-01 04:07:00
UMK004706,STABIL,371000,5,2026-06-01 02:29:00
UMK004707,STABIL,161000,5,2026-06-01 09:05:00
UMK004708,STABIL,145000,5,2026-06-01 02:46:00
UMK004709,STABIL,303000,4,2026-06-01 01:52:00
UMK004710,EKSPANSI,4668000,6,2026-06-01 06:41:00
UMK004711,EKSPANSI,622000,4,2026-06-01 01:54:00
UMK004712,STABIL,138000,6,2026-06-01 05:15:00
UMK004713,STABIL,238000,3,2026-06-01 01:59:00
UMK004714,STABIL,363000,4,2026-06-01 08:37:00
UMK004715,STABIL,144000,4,2026-06-01 06:20:00
UMK004716,STABIL,306000,3,2026-06-01 03:29:00
UMK004717,STABIL,865000,4,2026-06-01 03:59:00
UMK004718,STABIL,842000,2,2026-06-01 04:46:00
UMK004719,NAIK,397000,3,2026-06-01 08:32:00
UMK004720,STABIL,184000,1,2026-06-01 06:57:00
UMK004721,NAIK,819000,6,2026-06-01 06:09:00
UMK004722,STABIL,113000,2,2026-06-01 07:11:00
UMK004723,NAIK,192000,1,2026-06-01 05:11:00
UMK004724,STABIL,420000,3,2026-06-01 08:47:00
UMK004725,TURUN,398000,6,2026-06-01 06:14:00
UMK004726,STABIL,926000,6,2026-06-01 07:55:00
UMK004727,STABIL,250000,6,2026-06-01 09:34:00
UMK004728,STABIL,642000,7,2026-06-01 08:58:00
UMK004729,STABIL,165000,7,2026-06-01 03:24:00
UMK004730,STABIL,109000,4,2026-06-01 01:15:00
UMK004731,NAIK,511000,6,2026-06-01 04:56:00
UMK004732,STABIL,156000,6,2026-06-01 02:01:00
UMK004733,STABIL,311000,3,2026-06-01 01:56:00
UMK004734,STABIL,810000,4,2026-06-01 09:28:00
UMK004735,EKSPANSI,451000,6,2026-06-01 07:23:00
UMK004736,STABIL,323000,4,2026-06-01 04:40:00
UMK004737,NAIK,417000,7,2026-06-01 07:58:00
UMK004738,STABIL,405000,5,2026-06-01 05:21:00
UMK004739,STABIL,1519000,5,2026-06-01 07:03:00
UMK004740,STABIL,454000,3,2026-06-01 08:33:00
UMK004741,STABIL,829000,5,2026-06-01 05:52:00
UMK004742,STABIL,519000,6,2026-06-01 03:53:00
UMK004743,STABIL,4114000,4,2026-06-01 07:43:00
UMK004744,STABIL,1174000,5,2026-06-01 06:08:00
UMK004745,STABIL,561000,5,2026-06-01 04:49:00
UMK004746,EKSPANSI,353000,4,2026-06-01 03:36:00
UMK004747,STABIL,263000,1,2026-06-01 03:54:00
UMK004748,STABIL,400000,3,2026-06-01 01:10:00
UMK004749,EKSPANSI,504000,6,2026-06-01 09:09:00
UMK004750,STABIL,158000,5,2026-06-01 04:02:00
UMK004751,NAIK,312000,2,2026-06-01 03:33:00
UMK004752,STABIL,248000,3,2026-06-01 07:28:00
UMK004753,BERISIKO,176034,5,2026-06-01 01:01:00
UMK004754,STABIL,2271000,7,2026-06-01 08:20:00
UMK004755,STABIL,514000,6,2026-06-01 05:02:00
UMK004756,NAIK,112000,5,2026-06-01 08:08:00
UMK004757,STABIL,512000,3,2026-06-01 08:35:00
UMK004758,NAIK,116000,1,2026-06-01 09:22:00
UMK004759,STABIL,258000,6,2026-06-01 01:33:00
UMK004760,STABIL,228000,4,2026-06-01 06:24:00
UMK004761,NAIK,487000,3,2026-06-01 02:27:00
UMK004762,STABIL,122000,5,2026-06-01 02:34:00
UMK004763,STABIL,104000,6,2026-06-01 09:21:00
UMK004764,NAIK,407000,5,2026-06-01 02:59:00
UMK004765,STABIL,282000,2,2026-06-01 09:11:00
UMK004766,STABIL,99000,2,2026-06-01 06:47:00
UMK004767,NAIK,246000,4,2026-06-01 05:54:00
UMK004768,STABIL,72000,1,2026-06-01 03:30:00
UMK004769,NAIK,398000,3,2026-06-01 09:45:00
UMK004770,STABIL,80000,5,2026-06-01 07:08:00
UMK004771,NAIK,980000,2,2026-06-01 05:21:00
UMK004772,STABIL,667000,2,2026-06-01 05:02:00
UMK004773,STABIL,985000,6,2026-06-01 06:46:00
UMK004774,STABIL,294000,5,2026-06-01 02:32:00
UMK004775,NAIK,613000,6,2026-06-01 06:36:00
UMK004776,STABIL,304000,5,2026-06-01 03:05:00
UMK004777,NAIK,355000,5,2026-06-01 03:36:00
UMK004778,STABIL,198000,7,2026-06-01 05:43:00
UMK004779,STABIL,373000,2,2026-06-01 01:55:00
UMK004780,STABIL,153000,4,2026-06-01 07:20:00
UMK004781,STABIL,1352000,5,2026-06-01 04:36:00
UMK004782,STABIL,602000,2,2026-06-01 05:29:00
UMK004783,STABIL,1154000,7,2026-06-01 08:22:00
UMK004784,STABIL,443000,3,2026-06-01 08:36:00
UMK004785,STABIL,277000,3,2026-06-01 03:05:00
UMK004786,STABIL,262000,3,2026-06-01 09:14:00
UMK004787,STABIL,134000,4,2026-06-01 08:41:00
UMK004788,STABIL,669000,4,2026-06-01 07:21:00
UMK004789,STABIL,161000,7,2026-06-01 08:42:00
UMK004790,NAIK,381000,4,2026-06-01 06:17:00
UMK004791,STABIL,1174000,7,2026-06-01 03:16:00
UMK004792,NAIK,199000,3,2026-06-01 05:52:00
UMK004793,NAIK,334000,5,2026-06-01 01:32:00
UMK004794,STABIL,397000,5,2026-06-01 05:36:00
UMK004795,STABIL,652000,6,2026-06-01 08:23:00
UMK004796,NAIK,348000,5,2026-06-01 08:42:00
UMK004797,STABIL,462000,1,2026-06-01 04:46:00
UMK004798,STABIL,420000,3,2026-06-01 09:25:00
UMK004799,STABIL,330000,5,2026-06-01 05:18:00
UMK004800,STABIL,349000,3,2026-06-01 05:58:00
UMK004801,NAIK,736000,2,2026-06-01 05:53:00
UMK004802,NAIK,689000,7,2026-06-01 06:39:00
UMK004803,STABIL,823000,3,2026-06-01 09:17:00
UMK004804,STABIL,1087000,5,2026-06-01 03:22:00
UMK004805,NAIK,725000,6,2026-06-01 07:04:00
UMK004806,STABIL,193000,6,2026-06-01 04:14:00
UMK004807,STABIL,350000,7,2026-06-01 06:47:00
UMK004808,STABIL,777000,5,2026-06-01 07:30:00
UMK004809,STABIL,254000,3,2026-06-01 07:24:00
UMK004810,STABIL,118000,5,2026-06-01 04:49:00
UMK004811,NAIK,269000,6,2026-06-01 03:25:00
UMK004812,STABIL,740000,4,2026-06-01 09:13:00
UMK004813,STABIL,419000,5,2026-06-01 03:55:00
UMK004814,TURUN,222000,7,2026-06-01 01:21:00
UMK004815,STABIL,250000,6,2026-06-01 07:52:00
UMK004816,NAIK,1071000,7,2026-06-01 02:10:00
UMK004817,STABIL,635000,6,2026-06-01 06:27:00
UMK004818,TURUN,136000,7,2026-06-01 01:20:00
UMK004819,STABIL,416000,5,2026-06-01 01:46:00
UMK004820,NAIK,128000,3,2026-06-01 06:16:00
UMK004821,NAIK,195000,4,2026-06-01 03:42:00
UMK004822,STABIL,322000,3,2026-06-01 08:35:00
UMK004823,NAIK,306000,1,2026-06-01 02:32:00
UMK004824,STABIL,389000,2,2026-06-01 05:03:00
UMK004825,STABIL,367000,5,2026-06-01 01:02:00
UMK004826,NAIK,361000,5,2026-06-01 09:21:00
UMK004827,STABIL,1031000,3,2026-06-01 08:50:00
UMK004828,STABIL,225000,4,2026-06-01 03:35:00
UMK004829,STABIL,232000,1,2026-06-01 09:39:00
UMK004830,STABIL,183000,2,2026-06-01 04:33:00
UMK004831,STABIL,250000,6,2026-06-01 01:41:00
UMK004832,STABIL,710000,4,2026-06-01 06:58:00
UMK004833,STABIL,344000,7,2026-06-01 08:18:00
UMK004834,NAIK,416000,2,2026-06-01 03:40:00
UMK004835,STABIL,639000,5,2026-06-01 01:30:00
UMK004836,STABIL,430000,5,2026-06-01 03:31:00
UMK004837,NAIK,389000,2,2026-06-01 08:38:00
UMK004838,STABIL,247000,2,2026-06-01 05:12:00
UMK004839,STABIL,833000,3,2026-06-01 05:24:00
UMK004840,EKSPANSI,140000,4,2026-06-01 04:50:00
UMK004841,STABIL,207000,4,2026-06-01 02:13:00
UMK004842,NAIK,270000,3,2026-06-01 04:28:00
UMK004843,STABIL,253000,6,2026-06-01 02:15:00
UMK004844,STABIL,53338,3,2026-06-01 03:12:00
UMK004845,STABIL,187000,2,2026-06-01 02:39:00
UMK004846,NAIK,1100000,2,2026-06-01 06:34:00
UMK004847,NAIK,269000,3,2026-06-01 06:13:00
UMK004848,STABIL,108000,4,2026-06-01 01:45:00
UMK004849,STABIL,121000,4,2026-06-01 02:27:00
UMK004850,TURUN,33687,5,2026-06-01 06:24:00
UMK004851,NAIK,440000,2,2026-06-01 05:36:00
UMK004852,STABIL,435000,7,2026-06-01 09:46:00
UMK004853,STABIL,1187000,2,2026-06-01 08:41:00
UMK004854,NAIK,189000,6,2026-06-01 06:45:00
UMK004855,EKSPANSI,236000,4,2026-06-01 02:03:00
UMK004856,NAIK,453000,5,2026-06-01 02:07:00
UMK004857,STABIL,128000,4,2026-06-01 08:16:00
UMK004858,STABIL,785000,3,2026-06-01 07:41:00
UMK004859,STABIL,189000,3,2026-06-01 05:57:00
UMK004860,STABIL,158000,5,2026-06-01 06:01:00
UMK004861,NAIK,144000,5,2026-06-01 03:53:00
UMK004862,NAIK,373000,2,2026-06-01 06:51:00
UMK004863,STABIL,146000,4,2026-06-01 09:47:00
UMK004864,STABIL,378000,5,2026-06-01 08:26:00
UMK004865,STABIL,450000,7,2026-06-01 04:42:00
UMK004866,STABIL,91000,7,2026-06-01 01:06:00
UMK004867,EKSPANSI,70000,4,2026-06-01 08:37:00
UMK004868,STABIL,266000,5,2026-06-01 01:46:00
UMK004869,TURUN,134000,4,2026-06-01 09:36:00
UMK004870,TURUN,176000,2,2026-06-01 04:20:00
UMK004871,STABIL,208000,3,2026-06-01 04:49:00
UMK004872,STABIL,215000,2,2026-06-01 07:10:00
UMK004873,STABIL,211000,4,2026-06-01 07:45:00
UMK004874,STABIL,512000,6,2026-06-01 08:29:00
UMK004875,STABIL,197000,4,2026-06-01 07:52:00
UMK004876,STABIL,245000,4,2026-06-01 01:50:00
UMK004877,STABIL,65000,4,2026-06-01 01:50:00
UMK004878,STABIL,180000,5,2026-06-01 05:13:00
UMK004879,STABIL,259000,1,2026-06-01 06:02:00
UMK004880,STABIL,139000,2,2026-06-01 07:22:00
UMK004881,NAIK,1090000,2,2026-06-01 07:11:00
UMK004882,STABIL,1811000,6,2026-06-01 09:00:00
UMK004883,NAIK,95000,3,2026-06-01 06:38:00
UMK004884,NAIK,369000,6,2026-06-01 04:00:00
UMK004885,STABIL,344000,7,2026-06-01 05:03:00
UMK004886,NAIK,120000,1,2026-06-01 01:48:00
UMK004887,NAIK,160000,3,2026-06-01 05:10:00
UMK004888,NAIK,328000,2,2026-06-01 07:22:00
UMK004889,STABIL,129000,4,2026-06-01 06:09:00
UMK004890,STABIL,492000,4,2026-06-01 03:35:00
UMK004891,STABIL,97000,6,2026-06-01 09:13:00
UMK004892,EKSPANSI,584000,6,2026-06-01 05:30:00
UMK004893,STABIL,148000,7,2026-06-01 08:42:00
UMK004894,EKSPANSI,1017000,4,2026-06-01 02:33:00
UMK004895,NAIK,945000,6,2026-06-01 05:10:00
UMK004896,STABIL,101000,1,2026-06-01 01:57:00
UMK004897,STABIL,274000,4,2026-06-01 07:20:00
UMK004898,STABIL,255000,3,2026-06-01 08:29:00
UMK004899,STABIL,135000,4,2026-06-01 09:13:00
UMK004900,EKSPANSI,287000,2,2026-06-01 07:39:00
UMK004901,STABIL,80000,2,2026-06-01 08:58:00
UMK004902,NAIK,637000,3,2026-06-01 06:53:00
UMK004903,STABIL,290000,4,2026-06-01 02:31:00
UMK004904,STABIL,1698000,2,2026-06-01 01:28:00
UMK004905,STABIL,275000,6,2026-06-01 05:52:00
UMK004906,STABIL,288000,4,2026-06-01 09:41:00
UMK004907,NAIK,279000,5,2026-06-01 09:33:00
UMK004908,STABIL,321000,4,2026-06-01 02:54:00
UMK004909,STABIL,169000,4,2026-06-01 09:32:00
UMK004910,STABIL,366000,6,2026-06-01 01:45:00
UMK004911,STABIL,557000,6,2026-06-01 05:45:00
UMK004912,EKSPANSI,301000,6,2026-06-01 03:56:00
UMK004913,NAIK,240000,6,2026-06-01 05:55:00
UMK004914,STABIL,703000,6,2026-06-01 08:55:00
UMK004915,STABIL,374000,4,2026-06-01 03:20:00
UMK004916,STABIL,273000,4,2026-06-01 01:03:00
UMK004917,STABIL,216000,7,2026-06-01 08:34:00
UMK004918,STABIL,277000,2,2026-06-01 04:46:00
UMK004919,STABIL,165000,6,2026-06-01 09:13:00
UMK004920,STABIL,117000,6,2026-06-01 05:41:00
UMK004921,STABIL,228000,5,2026-06-01 05:20:00
UMK004922,STABIL,134000,5,2026-06-01 07:46:00
UMK004923,NAIK,1041000,6,2026-06-01 03:20:00
UMK004924,STABIL,587000,5,2026-06-01 09:22:00
UMK004925,STABIL,501000,4,2026-06-01 05:25:00
UMK004926,STABIL,465000,4,2026-06-01 01:20:00
UMK004927,STABIL,146000,6,2026-06-01 01:06:00
UMK004928,STABIL,73000,6,2026-06-01 01:30:00
UMK004929,STABIL,160000,4,2026-06-01 07:53:00
UMK004930,STABIL,477000,6,2026-06-01 06:37:00
UMK004931,NAIK,972000,3,2026-06-01 09:56:00
UMK004932,STABIL,707000,4,2026-06-01 05:38:00
UMK004933,STABIL,153000,2,2026-06-01 09:28:00
UMK004934,STABIL,442000,5,2026-06-01 03:10:00
UMK004935,STABIL,110000,5,2026-06-01 01:23:00
UMK004936,NAIK,395000,3,2026-06-01 03:43:00
UMK004937,STABIL,373000,6,2026-06-01 07:49:00
UMK004938,STABIL,248000,3,2026-06-01 06:32:00
UMK004939,NAIK,717000,4,2026-06-01 07:49:00
UMK004940,EKSPANSI,172000,4,2026-06-01 06:30:00
UMK004941,STABIL,295000,2,2026-06-01 04:42:00
UMK004942,STABIL,417000,5,2026-06-01 08:44:00
UMK004943,STABIL,225000,4,2026-06-01 07:16:00
UMK004944,TURUN,405000,4,2026-06-01 08:40:00
UMK004945,STABIL,232000,3,2026-06-01 07:46:00
UMK004946,NAIK,794000,4,2026-06-01 04:51:00
UMK004947,BERISIKO,6322,2,2026-06-01 02:21:00
UMK004948,STABIL,307000,5,2026-06-01 07:24:00
UMK004949,STABIL,139000,7,2026-06-01 05:33:00
UMK004950,STABIL,1668000,3,2026-06-01 02:22:00
UMK004951,STABIL,614000,3,2026-06-01 07:39:00
UMK004952,STABIL,151000,5,2026-06-01 02:33:00
UMK004953,STABIL,213000,3,2026-06-01 01:16:00
UMK004954,STABIL,482000,4,2026-06-01 05:12:00
UMK004955,STABIL,282000,6,2026-06-01 03:55:00
UMK004956,STABIL,140000,3,2026-06-01 01:56:00
UMK004957,STABIL,324000,6,2026-06-01 06:55:00
UMK004958,STABIL,230000,6,2026-06-01 02:08:00
UMK004959,STABIL,765000,5,2026-06-01 03:30:00
UMK004960,STABIL,166000,3,2026-06-01 06:55:00
UMK004961,STABIL,307000,2,2026-06-01 04:09:00
UMK004962,STABIL,445000,5,2026-06-01 07:08:00
UMK004963,STABIL,110000,7,2026-06-01 08:26:00
UMK004964,STABIL,182000,6,2026-06-01 07:06:00
UMK004965,STABIL,388000,2,2026-06-01 09:04:00
UMK004966,STABIL,93000,2,2026-06-01 09:27:00
UMK004967,STABIL,287000,2,2026-06-01 01:19:00
UMK004968,STABIL,273000,4,2026-06-01 07:16:00
UMK004969,STABIL,109000,4,2026-06-01 03:25:00
UMK004970,NAIK,286000,2,2026-06-01 04:39:00
UMK004971,NAIK,704000,3,2026-06-01 04:50:00
UMK004972,STABIL,1232000,5,2026-06-01 06:27:00
UMK004973,STABIL,236000,6,2026-06-01 09:51:00
UMK004974,STABIL,187000,2,2026-06-01 01:35:00
UMK004975,STABIL,369000,4,2026-06-01 01:59:00
UMK004976,STABIL,246000,2,2026-06-01 01:39:00
UMK004977,STABIL,897000,6,2026-06-01 03:49:00
UMK004978,NAIK,205000,6,2026-06-01 08:33:00
UMK004979,STABIL,433000,7,2026-06-01 09:28:00
UMK004980,STABIL,50000,4,2026-06-01 03:57:00
UMK004981,NAIK,237000,3,2026-06-01 02:52:00
UMK004982,EKSPANSI,276000,2,2026-06-01 06:05:00
UMK004983,STABIL,205000,4,2026-06-01 03:03:00
UMK004984,NAIK,769000,4,2026-06-01 06:33:00
UMK004985,STABIL,315000,4,2026-06-01 03:14:00
UMK004986,STABIL,331000,1,2026-06-01 07:46:00
UMK004987,STABIL,836000,6,2026-06-01 09:32:00
UMK004988,STABIL,578000,4,2026-06-01 02:54:00
UMK004989,STABIL,249000,5,2026-06-01 08:11:00
UMK004990,STABIL,474000,4,2026-06-01 02:10:00
UMK004991,STABIL,305000,2,2026-06-01 08:49:00
UMK004992,STABIL,227000,4,2026-06-01 06:35:00
UMK004993,NAIK,83000,3,2026-06-01 06:07:00
UMK004994,STABIL,156000,5,2026-06-01 08:54:00
UMK004995,STABIL,119000,7,2026-06-01 03:48:00
UMK004996,STABIL,662000,5,2026-06-01 02:16:00
UMK004997,STABIL,500000,6,2026-06-01 06:00:00
UMK004998,EKSPANSI,314000,8,2026-06-01 08:45:00
UMK004999,STABIL,362000,6,2026-06-01 09:41:00
UMK005000,STABIL,302000,4,2026-06-01 06:52:00
UMK000001,EKSPANSI,2292000,6,2026-06-02 05:20:00
UMK000002,STABIL,238000,6,2026-06-02 04:36:00
UMK000003,STABIL,1057000,1,2026-06-02 05:39:00
UMK000004,STABIL,222000,3,2026-06-02 05:18:00
UMK000005,STABIL,269000,2,2026-06-02 02:41:00
UMK000006,STABIL,84000,3,2026-06-02 06:19:00
UMK000007,STABIL,733000,3,2026-06-02 03:58:00
UMK000008,STABIL,133000,4,2026-06-02 02:30:00
UMK000009,STABIL,538000,3,2026-06-02 01:05:00
UMK000010,STABIL,207000,3,2026-06-02 03:49:00
UMK000011,NAIK,483000,4,2026-06-02 01:40:00
UMK000012,STABIL,273000,4,2026-06-02 09:03:00
UMK000013,STABIL,506000,5,2026-06-02 04:54:00
UMK000014,STABIL,189000,4,2026-06-02 03:10:00
UMK000015,NAIK,207000,3,2026-06-02 06:23:00
UMK000016,STABIL,454000,3,2026-06-02 02:14:00
UMK000017,STABIL,221000,2,2026-06-02 05:01:00
UMK000018,NAIK,473000,3,2026-06-02 07:47:00
UMK000019,STABIL,254000,3,2026-06-02 06:28:00
UMK000020,STABIL,861000,7,2026-06-02 04:34:00
UMK000021,STABIL,1536000,2,2026-06-02 07:21:00
UMK000022,STABIL,328000,2,2026-06-02 04:41:00
UMK000023,STABIL,69000,4,2026-06-02 04:39:00
UMK000024,STABIL,181000,3,2026-06-02 03:53:00
UMK000025,STABIL,2171000,6,2026-06-02 03:24:00
UMK000026,STABIL,388000,4,2026-06-02 04:41:00
UMK000027,STABIL,536000,7,2026-06-02 09:12:00
UMK000028,BERISIKO,156000,3,2026-06-02 04:17:00
UMK000029,STABIL,66000,2,2026-06-02 09:42:00
UMK000030,STABIL,421000,3,2026-06-02 04:32:00
UMK000031,STABIL,74000,5,2026-06-02 06:28:00
UMK000032,STABIL,460000,4,2026-06-02 02:24:00
UMK000033,STABIL,476000,2,2026-06-02 04:12:00
UMK000034,STABIL,260000,3,2026-06-02 04:07:00
UMK000035,STABIL,287000,2,2026-06-02 08:22:00
UMK000036,STABIL,1565000,3,2026-06-02 07:08:00
UMK000037,NAIK,389000,3,2026-06-02 03:42:00
UMK000038,STABIL,197000,5,2026-06-02 02:58:00
UMK000039,STABIL,239000,6,2026-06-02 05:13:00
UMK000040,NAIK,425000,3,2026-06-02 09:04:00
UMK000041,STABIL,111000,5,2026-06-02 07:03:00
UMK000042,STABIL,450000,6,2026-06-02 03:38:00
UMK000043,NAIK,262000,2,2026-06-02 04:28:00
UMK000044,NAIK,419000,2,2026-06-02 04:15:00
UMK000045,STABIL,494000,2,2026-06-02 07:47:00
UMK000046,STABIL,1352000,2,2026-06-02 07:23:00
UMK000047,STABIL,94000,4,2026-06-02 03:30:00
UMK000048,STABIL,121000,6,2026-06-02 02:20:00
UMK000049,NAIK,1948000,3,2026-06-02 04:23:00
UMK000050,NAIK,147000,5,2026-06-02 05:15:00
UMK000051,STABIL,345000,3,2026-06-02 05:43:00
UMK000052,STABIL,207000,4,2026-06-02 04:45:00
UMK000053,STABIL,102000,2,2026-06-02 09:21:00
UMK000054,STABIL,335000,3,2026-06-02 07:17:00
UMK000055,STABIL,198000,6,2026-06-02 02:29:00
UMK000056,EKSPANSI,119000,6,2026-06-02 01:29:00
UMK000057,STABIL,185000,4,2026-06-02 03:43:00
UMK000058,STABIL,425000,4,2026-06-02 05:17:00
UMK000059,NAIK,490000,3,2026-06-02 09:22:00
UMK000060,STABIL,142000,3,2026-06-02 04:17:00
UMK000061,STABIL,379000,3,2026-06-02 01:32:00
UMK000062,STABIL,352000,3,2026-06-02 05:49:00
UMK000063,STABIL,164000,4,2026-06-02 06:52:00
UMK000064,STABIL,382000,5,2026-06-02 03:09:00
UMK000065,STABIL,111000,6,2026-06-02 08:29:00
UMK000066,STABIL,185000,3,2026-06-02 09:21:00
UMK000067,NAIK,1555000,6,2026-06-02 03:13:00
UMK000068,STABIL,621000,5,2026-06-02 02:22:00
UMK000069,STABIL,1396000,4,2026-06-02 02:11:00
UMK000070,NAIK,166000,4,2026-06-02 06:13:00
UMK000071,STABIL,92000,7,2026-06-02 01:41:00
UMK000072,NAIK,264000,4,2026-06-02 03:17:00
UMK000073,STABIL,129000,3,2026-06-02 05:04:00
UMK000074,STABIL,196000,2,2026-06-02 08:16:00
UMK000075,STABIL,507000,2,2026-06-02 06:24:00
UMK000076,STABIL,56000,4,2026-06-02 02:31:00
UMK000077,STABIL,275000,4,2026-06-02 08:01:00
UMK000078,STABIL,295000,3,2026-06-02 09:57:00
UMK000079,STABIL,160000,6,2026-06-02 01:33:00
UMK000080,STABIL,191000,5,2026-06-02 07:05:00
UMK000081,STABIL,168000,5,2026-06-02 06:43:00
UMK000082,STABIL,340000,2,2026-06-02 08:25:00
UMK000083,NAIK,188000,3,2026-06-02 06:16:00
UMK000084,STABIL,201000,5,2026-06-02 09:12:00
UMK000085,STABIL,873000,5,2026-06-02 07:50:00
UMK000086,STABIL,241000,2,2026-06-02 05:00:00
UMK000087,NAIK,512000,6,2026-06-02 05:55:00
UMK000088,STABIL,387000,4,2026-06-02 07:42:00
UMK000089,STABIL,185000,4,2026-06-02 08:16:00
UMK000090,STABIL,74000,3,2026-06-02 05:45:00
UMK000091,STABIL,379000,2,2026-06-02 08:25:00
UMK000092,STABIL,494000,3,2026-06-02 07:18:00
UMK000093,STABIL,370000,4,2026-06-02 01:24:00
UMK000094,STABIL,435000,2,2026-06-02 02:28:00
UMK000095,STABIL,257000,2,2026-06-02 07:11:00
UMK000096,EKSPANSI,389000,4,2026-06-02 08:06:00
UMK000097,TURUN,99886,5,2026-06-02 02:33:00
UMK000098,NAIK,186000,2,2026-06-02 09:49:00
UMK000099,STABIL,417000,4,2026-06-02 08:51:00
UMK000100,STABIL,70000,3,2026-06-02 05:41:00
UMK000101,STABIL,99000,5,2026-06-02 06:27:00
UMK000102,STABIL,474000,5,2026-06-02 09:15:00
UMK000103,NAIK,239000,5,2026-06-02 07:30:00
UMK000104,STABIL,285000,4,2026-06-02 08:52:00
UMK000105,STABIL,931000,5,2026-06-02 04:26:00
UMK000106,STABIL,171000,4,2026-06-02 07:38:00
UMK000107,STABIL,856000,6,2026-06-02 07:44:00
UMK000108,STABIL,489000,5,2026-06-02 07:33:00
UMK000109,STABIL,123000,4,2026-06-02 04:30:00
UMK000110,STABIL,673000,3,2026-06-02 07:24:00
UMK000111,STABIL,423000,2,2026-06-02 07:42:00
UMK000112,NAIK,278000,3,2026-06-02 03:45:00
UMK000113,STABIL,470000,1,2026-06-02 07:21:00
UMK000114,STABIL,193000,5,2026-06-02 02:12:00
UMK000115,STABIL,539000,5,2026-06-02 06:57:00
UMK000116,STABIL,69000,3,2026-06-02 06:26:00
UMK000117,STABIL,311000,5,2026-06-02 02:06:00
UMK000118,NAIK,572000,6,2026-06-02 05:16:00
UMK000119,NAIK,338000,3,2026-06-02 08:46:00
UMK000120,STABIL,66000,1,2026-06-02 05:08:00
UMK000121,STABIL,98000,3,2026-06-02 01:33:00
UMK000122,NAIK,1076000,6,2026-06-02 04:41:00
UMK000123,STABIL,1360000,5,2026-06-02 02:40:00
UMK000124,STABIL,153000,2,2026-06-02 05:49:00
UMK000125,STABIL,398000,4,2026-06-02 02:44:00
UMK000126,STABIL,718000,5,2026-06-02 04:26:00
UMK000127,STABIL,285000,6,2026-06-02 02:10:00
UMK000128,STABIL,256000,4,2026-06-02 05:04:00
UMK000129,STABIL,735000,3,2026-06-02 04:15:00
UMK000130,NAIK,251000,3,2026-06-02 05:00:00
UMK000131,STABIL,633000,2,2026-06-02 07:08:00
UMK000132,STABIL,3459000,3,2026-06-02 02:07:00
UMK000133,STABIL,223000,7,2026-06-02 06:07:00
UMK000134,STABIL,288000,1,2026-06-02 09:48:00
UMK000135,STABIL,1763000,4,2026-06-02 05:22:00
UMK000136,STABIL,284000,2,2026-06-02 07:19:00
UMK000137,STABIL,921000,3,2026-06-02 09:56:00
UMK000138,STABIL,540000,4,2026-06-02 05:36:00
UMK000139,STABIL,384000,4,2026-06-02 05:33:00
UMK000140,NAIK,455000,7,2026-06-02 07:07:00
UMK000141,STABIL,61000,6,2026-06-02 06:19:00
UMK000142,STABIL,269000,3,2026-06-02 05:55:00
UMK000143,NAIK,628000,4,2026-06-02 05:05:00
UMK000144,NAIK,679000,2,2026-06-02 08:24:00
UMK000145,STABIL,57000,3,2026-06-02 07:40:00
UMK000146,STABIL,265000,3,2026-06-02 04:51:00
UMK000147,STABIL,500000,2,2026-06-02 09:36:00
UMK000148,NAIK,442000,6,2026-06-02 06:13:00
UMK000149,EKSPANSI,84000,6,2026-06-02 09:52:00
UMK000150,STABIL,365000,6,2026-06-02 09:17:00
UMK000151,NAIK,141000,6,2026-06-02 01:08:00
UMK000152,EKSPANSI,280000,4,2026-06-02 04:19:00
UMK000153,NAIK,822000,5,2026-06-02 05:51:00
