lokasi_id,provinsi,kabupaten_kota,kecamatan,kelurahan,kode_pos,alamat_detail,latitude,longitude,created_at,updated_at
LOK005387,DI Yogyakarta,Sleman,Depok,Maguwoharjo,55281,Jl. Jambu Kav. 182 Blok E,-7.773001,110.374997,2025-05-20 21:43:13,2025-07-19 21:43:13
LOK005388,Jawa Tengah,Sukoharjo,Grogol,Telukan,57552,Jl. Kaliurang Kav. 75 Blok H,-7.616016,110.816429,2025-02-25 02:19:37,2025-03-10 02:19:37
LOK005389,Jawa Tengah,Sukoharjo,Grogol,Langenharjo,57552,"Jl. Diponegoro KM 4.9, RT 03/RW 06",-7.582636,110.819667,2024-07-23 02:29:58,2024-07-25 02:29:58
LOK005390,Jawa Tengah,Surakarta,Banjarsari,Gilingan,57135,Jl. Pahlawan No. 35 RT 06/RW 09,-7.537898,110.845926,2025-03-17 15:28:00,2025-04-11 15:28:00
LOK005391,Jawa Tengah,Surakarta,Banjarsari,Kadipiro,57135,Kompleks Ruko Mutiara Blok F No. 28,-7.543925,110.803614,2025-01-30 17:38:41,2025-03-11 17:38:41
LOK005392,Jawa Tengah,Sukoharjo,Kartasura,Ngadirejo,57169,Jl. Setiabudi Kav. 2 Blok D,-7.567573,110.770952,2025-03-14 00:05:05,2025-04-19 00:05:05
LOK005393,Jawa Tengah,Klaten,Klaten Tengah,Bareng,57414,"Sentra UMKM Kartasura, Kios C195",-7.699445,110.594420,2024-06-27 15:27:31,2024-08-18 15:27:31
LOK005394,DKI Jakarta,Jakarta Selatan,Kebayoran Baru,Senayan,12190,Jl. Pandanaran Kav. 94 Blok B,-6.206777,106.785426,2025-05-28 17:57:55,2025-07-07 17:57:55
LOK005395,Jawa Tengah,Sukoharjo,Kartasura,Ngadirejo,57169,Pasar Kartasura Los C-98,-7.545384,110.782605,2025-08-31 05:05:28,2025-09-24 05:05:28
LOK005396,Jawa Tengah,Sukoharjo,Kartasura,Ngadirejo,57169,Kompleks Ruko Niaga Kartasura Blok A No. 57,-7.581074,110.791581,2026-04-28 09:57:32,2026-05-24 09:57:32
LOK005397,Sumatera Utara,Medan,Medan Kota,Siti Rejo,20216,Kompleks Ruko Sumber Rejeki Blok E No. 109,3.578405,98.685154,2025-11-26 16:48:02,2026-01-13 16:48:02
LOK005398,Jawa Tengah,Surakarta,Banjarsari,Gilingan,57135,"Jl. Pandanaran KM 10.7, RT 12/RW 12",-7.556154,110.815058,2025-11-13 01:23:17,2025-12-28 01:23:17
LOK005399,Jawa Tengah,Sukoharjo,Grogol,Madegondo,57552,"Jl. Adi Sucipto KM 2.2, RT 02/RW 07",-7.613263,110.823780,2024-12-25 19:30:21,2025-02-13 19:30:21
LOK005400,DI Yogyakarta,Sleman,Depok,Condongcatur,55281,Kompleks Ruko Pasar Modern Blok A No. 169,-7.789082,110.392610,2025-04-26 22:46:50,2025-06-12 22:46:50
LOK005401,Jawa Tengah,Boyolali,Boyolali,Siswodipuran,57316,"Jl. Kapten Mulyadi KM 11.9, RT 14/RW 01",-7.545104,110.592654,2024-03-18 02:18:28,2024-04-02 02:18:28
LOK005402,Jawa Tengah,Klaten,Klaten Tengah,Mojayan,57414,"Jl. Pahlawan KM 4.3, RT 02/RW 05",-7.721654,110.588504,2025-09-23 13:55:21,2025-10-31 13:55:21
LOK005403,Jawa Tengah,Boyolali,Boyolali,Siswodipuran,57316,Kompleks Ruko Mutiara Blok E No. 100,-7.557103,110.593093,2026-03-03 19:52:19,2026-03-05 19:52:19
LOK005404,Jawa Tengah,Surakarta,Laweyan,Kerten,57146,Pasar Gede Los E-97,-7.579185,110.769776,2025-06-01 00:56:51,2025-06-08 00:56:51
LOK005405,Jawa Tengah,Sukoharjo,Kartasura,Gonilan,57169,"Jl. Jenderal Sudirman KM 9.4, RT 08/RW 02",-7.546966,110.770497,2024-08-23 03:51:35,2024-10-10 03:51:35
LOK005406,Jawa Barat,Bandung,Coblong,Sekeloa,40135,"Jl. Nangka KM 16.6, RT 08/RW 06",-6.911173,107.625015,2024-08-16 19:39:50,2024-09-05 19:39:50
LOK005407,DI Yogyakarta,Sleman,Depok,Maguwoharjo,55281,Kompleks Ruko Niaga Kartasura Blok C No. 44,-7.801213,110.387373,2024-12-23 05:26:28,2024-12-27 05:26:28
LOK005408,Jawa Tengah,Sukoharjo,Kartasura,Ngadirejo,57169,Kompleks Ruko Pasar Modern Blok H No. 28,-7.534743,110.773611,2026-03-24 22:41:24,2026-03-27 22:41:24
LOK005409,Jawa Tengah,Karanganyar,Colomadu,Malangjiwan,57177,Pasar Klewer Los H-90,-7.539443,110.759798,2026-02-25 04:06:52,2026-04-15 04:06:52
LOK005410,Jawa Tengah,Sukoharjo,Grogol,Madegondo,57552,Kompleks Ruko Pasar Modern Blok B No. 188,-7.598882,110.807386,2025-01-22 02:27:25,2025-03-02 02:27:25
LOK005411,Jawa Tengah,Surakarta,Banjarsari,Gilingan,57135,Jl. Industri Kecil No. 121 RT 01/RW 03,-7.538146,110.845916,2025-02-22 11:25:38,2025-03-30 11:25:38
LOK005412,Jawa Tengah,Surakarta,Laweyan,Sondakan,57146,Jl. KH Hasyim Asy'ari Gang Anggrek No. 84,-7.569616,110.804892,2024-07-16 10:09:07,2024-08-01 10:09:07
LOK005413,Jawa Tengah,Pekalongan,Pekalongan Barat,Pringrejo,51116,"Sentra UMKM Gede, Kios D202",-6.886023,109.676766,2024-05-06 07:57:41,2024-05-28 07:57:41
LOK005414,Jawa Tengah,Salatiga,Sidorejo,Salatiga,50714,Kompleks Ruko Griya Usaha Blok F No. 194,-7.308596,110.499365,2026-04-12 03:34:36,2026-05-25 03:34:36
LOK005415,Jawa Tengah,Sukoharjo,Kartasura,Pabelan,57169,Pasar Colomadu Los H-86,-7.548976,110.759313,2026-02-06 17:25:58,2026-03-07 17:25:58
LOK005416,Jawa Tengah,Surakarta,Laweyan,Sondakan,57146,Kompleks Ruko Cemara Blok D No. 200,-7.576248,110.771001,2025-01-16 03:14:11,2025-02-15 03:14:11
LOK005417,DI Yogyakarta,Sleman,Depok,Condongcatur,55281,Kompleks Ruko Niaga Kartasura Blok E No. 223,-7.765372,110.388930,2026-02-15 20:58:23,2026-03-16 20:58:23
LOK005418,DI Yogyakarta,Sleman,Depok,Condongcatur,55281,Pasar Nusukan Los F-200,-7.770108,110.369323,2024-03-11 10:58:49,2024-04-16 10:58:49
LOK005419,Jawa Tengah,Surakarta,Laweyan,Kerten,57146,Jl. Flamboyan No. 36 RT 11/RW 12,-7.582371,110.774096,2024-07-29 11:44:23,2024-08-26 11:44:23
LOK005420,Jawa Tengah,Sukoharjo,Grogol,Langenharjo,57552,"Sentra UMKM Grogol, Kios G104",-7.590912,110.835307,2025-08-28 00:01:56,2025-09-18 00:01:56
LOK005421,Jawa Tengah,Semarang,Tembalang,Sendangmulyo,50275,Jl. Anggrek No. 51 RT 02/RW 01,-7.049161,110.452725,2024-12-22 16:23:34,2024-12-23 16:23:34
LOK005422,Jawa Tengah,Sukoharjo,Kartasura,Ngadirejo,57169,Kompleks Ruko Sumber Rejeki Blok E No. 159,-7.539601,110.781422,2025-03-22 08:38:18,2025-04-19 08:38:18
LOK005423,Jawa Tengah,Semarang,Tembalang,Tembalang,50275,Jl. Mawar No. 102 RT 07/RW 11,-7.064870,110.416164,2025-01-07 09:36:18,2025-02-09 09:36:18
LOK005424,Jawa Timur,Surabaya,Wonokromo,Darmo,60241,Jl. Merpati Kav. 185 Blok A,-7.293347,112.718710,2024-01-19 03:02:12,2024-01-20 03:02:12
LOK005425,Jawa Barat,Bandung,Coblong,Lebakgede,40135,Kompleks Ruko Griya Usaha Blok E No. 101,-6.863659,107.610016,2024-05-24 20:47:43,2024-07-06 20:47:43
LOK005426,Jawa Tengah,Sukoharjo,Grogol,Langenharjo,57552,Jl. Flamboyan Gang Melati No. 162,-7.621633,110.798229,2024-08-26 17:17:58,2024-10-15 17:17:58
LOK005427,Jawa Tengah,Pekalongan,Pekalongan Barat,Tirto,51116,Pasar Kartasura Los C-113,-6.895789,109.671403,2024-04-06 16:55:45,2024-05-28 16:55:45
LOK005428,Jawa Tengah,Surakarta,Laweyan,Sondakan,57146,Jl. Ir. Soekarno Gang Anggrek No. 101,-7.583232,110.795615,2025-12-18 13:11:35,2025-12-25 13:11:35
LOK005429,Jawa Barat,Bogor,Tanah Sareal,Kayumanis,16161,"Sentra UMKM Tembalang, Kios H152",-6.574451,106.779283,2025-07-30 05:49:20,2025-09-01 05:49:20
LOK005430,DKI Jakarta,Jakarta Selatan,Kebayoran Baru,Gandaria Utara,12190,Kompleks Ruko Niaga Kartasura Blok H No. 189,-6.225621,106.811644,2024-09-18 11:25:46,2024-09-27 11:25:46
LOK005431,Jawa Tengah,Banyumas,Purwokerto Timur,Sokanegara,53116,"Jl. Cendana KM 14.2, RT 02/RW 08",-7.400339,109.257968,2025-02-27 13:00:54,2025-03-04 13:00:54
LOK005432,Jawa Tengah,Surakarta,Banjarsari,Nusukan,57135,Kompleks Ruko Mutiara Blok E No. 112,-7.532915,110.808294,2025-04-15 10:31:51,2025-04-18 10:31:51
LOK005433,Jawa Tengah,Surakarta,Laweyan,Pajang,57146,Kompleks Ruko Solo Baru Blok D No. 110,-7.542394,110.804950,2025-06-18 03:27:17,2025-07-17 03:27:17
LOK005434,Jawa Tengah,Klaten,Klaten Tengah,Bareng,57414,Jl. Veteran Gang Srikandi No. 107,-7.703365,110.609676,2024-01-26 06:21:15,2024-03-07 06:21:15
LOK005435,Jawa Tengah,Surakarta,Laweyan,Pajang,57146,"Sentra UMKM Pucangsawit, Kios G67",-7.575895,110.789849,2026-05-12 10:34:02,2026-06-20 10:34:02
LOK005436,Jawa Tengah,Sukoharjo,Kartasura,Pabelan,57169,Jl. Sawo Gang Pandan No. 143,-7.541674,110.773712,2025-09-01 04:03:33,2025-10-08 04:03:33
LOK005437,Jawa Tengah,Karanganyar,Colomadu,Gajahan,57177,Jl. Industri Kecil Kav. 39 Blok F,-7.556573,110.739678,2024-06-08 21:23:14,2024-08-07 21:23:14
LOK005438,Jawa Tengah,Karanganyar,Colomadu,Malangjiwan,57177,"Jl. Kartini KM 9.9, RT 14/RW 06",-7.525019,110.761410,2024-03-18 12:23:30,2024-04-27 12:23:30
LOK005439,Jawa Tengah,Sukoharjo,Kartasura,Pabelan,57169,"Jl. Raya Kartasura KM 14.7, RT 03/RW 05",-7.551393,110.793112,2025-01-31 07:16:43,2025-02-27 07:16:43
LOK005440,Jawa Tengah,Sukoharjo,Grogol,Telukan,57552,"Sentra UMKM Tembalang, Kios D24",-7.593548,110.804140,2025-03-22 10:39:14,2025-04-24 10:39:14
LOK005441,Jawa Tengah,Sukoharjo,Grogol,Madegondo,57552,Jl. Nangka No. 27 RT 10/RW 05,-7.617647,110.797263,2024-11-24 18:13:19,2024-12-06 18:13:19
LOK005442,Jawa Tengah,Surakarta,Banjarsari,Nusukan,57135,Pasar Klewer Los E-52,-7.572220,110.844267,2025-10-29 08:34:00,2025-11-13 08:34:00
LOK005443,Jawa Tengah,Magelang,Magelang Tengah,Gelangan,56122,Jl. Wijaya Kusuma Kav. 30 Blok A,-7.470125,110.227404,2025-09-08 03:23:32,2025-10-15 03:23:32
LOK005444,Jawa Tengah,Semarang,Banyumanik,Srondol Wetan,50263,"Jl. Wijaya Kusuma KM 6.4, RT 05/RW 06",-7.052989,110.408978,2024-03-04 21:40:08,2024-04-23 21:40:08
LOK005445,Jawa Tengah,Surakarta,Laweyan,Pajang,57146,"Jl. Pahlawan KM 12.6, RT 04/RW 01",-7.555688,110.794642,2024-05-18 09:42:26,2024-07-13 09:42:26
LOK005446,DI Yogyakarta,Sleman,Depok,Condongcatur,55281,Jl. Brigjen Katamso No. 117 RT 02/RW 01,-7.799097,110.366889,2024-07-05 22:43:39,2024-08-19 22:43:39
LOK005447,DI Yogyakarta,Bantul,Banguntapan,Potorono,55198,"Jl. Pangeran Diponegoro KM 18.7, RT 01/RW 04",-7.827581,110.422055,2025-01-07 15:26:30,2025-02-21 15:26:30
LOK005448,Jawa Tengah,Semarang,Tembalang,Sendangmulyo,50275,Kompleks Ruko Cemara Blok G No. 170,-7.063424,110.421479,2024-04-03 06:09:08,2024-04-19 06:09:08
LOK005449,Jawa Barat,Bandung,Coblong,Dago,40135,Jl. Adi Sucipto No. 201 RT 01/RW 12,-6.866291,107.627518,2025-07-04 04:44:21,2025-07-28 04:44:21
LOK005450,Jawa Tengah,Surakarta,Laweyan,Sondakan,57146,Jl. Adi Sucipto Gang Pandan No. 157,-7.543278,110.811523,2025-07-08 04:56:45,2025-07-14 04:56:45
LOK005451,Jawa Tengah,Pekalongan,Pekalongan Barat,Tirto,51116,"Sentra UMKM Pucangsawit, Kios F66",-6.881399,109.652844,2024-05-18 07:52:48,2024-07-17 07:52:48
LOK005452,Jawa Barat,Bogor,Tanah Sareal,Kedungbadak,16161,Kompleks Ruko Sumber Rejeki Blok A No. 175,-6.559781,106.788948,2024-07-13 23:25:29,2024-09-08 23:25:29
LOK005453,DI Yogyakarta,Sleman,Depok,Caturtunggal,55281,Jl. M.H. Thamrin Gang Pandan No. 154,-7.783600,110.387311,2025-04-17 09:02:19,2025-05-04 09:02:19
LOK005454,Jawa Tengah,Surakarta,Banjarsari,Gilingan,57135,"Sentra UMKM Pucangsawit, Kios H49",-7.558899,110.818471,2025-02-10 21:13:06,2025-03-24 21:13:06
LOK005455,Jawa Tengah,Karanganyar,Colomadu,Bolon,57177,Kompleks Ruko Niaga Kartasura Blok G No. 71,-7.534684,110.739822,2026-05-11 00:56:05,2026-06-02 00:56:05
LOK005456,Jawa Tengah,Sukoharjo,Grogol,Langenharjo,57552,"Jl. Diponegoro KM 13.3, RT 07/RW 07",-7.625346,110.796454,2024-12-17 19:45:50,2025-01-27 19:45:50
LOK005457,Jawa Barat,Bandung,Coblong,Dago,40135,"Sentra UMKM Klewer, Kios C19",-6.864795,107.622082,2025-03-02 10:49:47,2025-04-30 10:49:47
LOK005458,Jawa Tengah,Sukoharjo,Kartasura,Gonilan,57169,Jl. Ahmad Yani No. 10 RT 01/RW 12,-7.538661,110.747951,2024-08-25 18:01:57,2024-10-21 18:01:57
LOK005459,Jawa Tengah,Surakarta,Laweyan,Pajang,57146,Jl. Adi Sucipto No. 65 RT 14/RW 11,-7.572479,110.784830,2026-01-04 11:37:30,2026-02-26 11:37:30
LOK005460,Jawa Tengah,Sukoharjo,Kartasura,Ngadirejo,57169,Jl. KH Ahmad Dahlan No. 30 RT 03/RW 01,-7.553605,110.755054,2024-01-29 13:24:39,2024-02-24 13:24:39
LOK005461,Jawa Tengah,Semarang,Tembalang,Tembalang,50275,"Jl. Melati KM 16.0, RT 14/RW 08",-7.041320,110.420389,2025-12-01 09:35:20,2026-01-17 09:35:20
LOK005462,Jawa Tengah,Boyolali,Boyolali,Pulisen,57316,"Jl. Setiabudi KM 14.3, RT 05/RW 09",-7.509247,110.599775,2026-05-17 21:43:16,2026-06-05 21:43:16
LOK005463,Jawa Tengah,Surakarta,Laweyan,Sondakan,57146,Pasar Colomadu Los C-199,-7.568021,110.791621,2026-02-14 18:32:14,2026-04-01 18:32:14
LOK005464,Jawa Tengah,Sukoharjo,Kartasura,Pabelan,57169,Jl. Ki Hajar Dewantara Gang Cempaka No. 90,-7.577922,110.786799,2026-03-18 11:44:45,2026-04-27 11:44:45
LOK005465,Jawa Barat,Bandung,Coblong,Lebakgede,40135,Kompleks Ruko Griya Usaha Blok C No. 69,-6.889926,107.616291,2026-02-20 13:05:31,2026-04-09 13:05:31
LOK005466,Jawa Tengah,Surakarta,Banjarsari,Nusukan,57135,Jl. Lingkar Utara Kav. 83 Blok H,-7.553601,110.797424,2026-02-16 06:12:55,2026-04-03 06:12:55
LOK005467,Jawa Tengah,Surakarta,Laweyan,Kerten,57146,Jl. Kapten Mulyadi Gang Arjuna No. 123,-7.580364,110.777545,2024-12-30 14:10:15,2025-01-21 14:10:15
LOK005468,Jawa Timur,Surabaya,Wonokromo,Darmo,60241,Kompleks Ruko Solo Baru Blok A No. 184,-7.268591,112.758580,2024-10-04 22:23:21,2024-10-19 22:23:21
LOK005469,Jawa Tengah,Semarang,Banyumanik,Ngesrep,50263,Jl. Diponegoro Gang Kenanga No. 189,-7.079631,110.434975,2024-07-25 09:51:45,2024-09-19 09:51:45
LOK005470,Sumatera Utara,Medan,Medan Kota,Siti Rejo,20216,"Sentra UMKM Tembalang, Kios F12",3.563789,98.661510,2025-01-30 18:07:06,2025-02-16 18:07:06
LOK005471,Jawa Tengah,Surakarta,Banjarsari,Nusukan,57135,Jl. Slamet Riyadi Gang Cempaka No. 28,-7.530223,110.840758,2024-10-18 15:17:49,2024-12-01 15:17:49
LOK005472,Jawa Tengah,Sukoharjo,Kartasura,Pabelan,57169,Jl. Sawo No. 71 RT 08/RW 06,-7.546722,110.759002,2025-07-12 06:23:31,2025-07-25 06:23:31
LOK005473,Jawa Tengah,Banyumas,Purwokerto Timur,Kranji,53116,Jl. Flamboyan Gang Pandan No. 212,-7.415912,109.238939,2025-08-25 15:13:56,2025-09-12 15:13:56
LOK005474,Bali,Denpasar,Denpasar Selatan,Sesetan,80227,Pasar Klewer Los F-128,-8.702108,115.225280,2025-11-25 00:46:40,2025-12-01 00:46:40
LOK005475,Jawa Tengah,Surakarta,Laweyan,Pajang,57146,Jl. Kaliurang Kav. 77 Blok C,-7.558664,110.780957,2024-11-04 10:41:59,2024-11-09 10:41:59
LOK005476,Jawa Tengah,Pekalongan,Pekalongan Barat,Pringrejo,51116,"Sentra UMKM Pucangsawit, Kios H136",-6.878031,109.650063,2025-11-18 12:07:10,2026-01-13 12:07:10
LOK005477,Jawa Tengah,Sukoharjo,Kartasura,Ngadirejo,57169,"Sentra UMKM Colomadu, Kios F21",-7.550235,110.750085,2025-08-20 00:16:11,2025-09-02 00:16:11
LOK005478,Jawa Barat,Bogor,Tanah Sareal,Kayumanis,16161,Kompleks Ruko Solo Baru Blok E No. 36,-6.557006,106.812138,2026-01-31 04:11:25,2026-03-05 04:11:25
LOK005479,Jawa Tengah,Karanganyar,Colomadu,Gajahan,57177,Jl. Lingkar Utara Gang Pandan No. 212,-7.547077,110.758919,2024-05-23 06:49:17,2024-06-07 06:49:17
LOK005480,DKI Jakarta,Jakarta Selatan,Kebayoran Baru,Gandaria Utara,12190,"Jl. Industri Kecil KM 8.9, RT 08/RW 11",-6.207139,106.816032,2024-03-26 03:16:57,2024-04-25 03:16:57
LOK005481,Jawa Tengah,Klaten,Klaten Tengah,Mojayan,57414,"Sentra UMKM Tembalang, Kios H129",-7.696297,110.604519,2025-03-21 19:00:31,2025-04-21 19:00:31
LOK005482,DKI Jakarta,Jakarta Selatan,Kebayoran Baru,Melawai,12190,"Sentra UMKM Pucangsawit, Kios A208",-6.211292,106.784699,2024-10-24 06:04:59,2024-10-26 06:04:59
LOK005483,Jawa Tengah,Semarang,Tembalang,Tembalang,50275,Pasar Pucangsawit Los D-13,-7.070507,110.461223,2025-02-12 04:50:31,2025-02-18 04:50:31
LOK005484,Jawa Timur,Madiun,Taman,Mojorejo,63139,Jl. Imam Bonjol No. 38 RT 14/RW 01,-7.662627,111.544201,2025-07-11 02:35:30,2025-08-26 02:35:30
LOK005485,Jawa Tengah,Surakarta,Laweyan,Pajang,57146,"Sentra UMKM Kartasura, Kios G11",-7.561373,110.812850,2026-05-28 19:09:55,2026-06-05 19:09:55
LOK005486,Jawa Tengah,Semarang,Banyumanik,Padangsari,50263,Pasar Colomadu Los D-211,-7.044113,110.401840,2025-08-04 11:52:10,2025-10-03 11:52:10
LOK005487,Jawa Tengah,Surakarta,Laweyan,Sondakan,57146,Jl. Wijaya Kusuma Kav. 167 Blok C,-7.572567,110.805500,2024-10-20 17:26:09,2024-11-26 17:26:09
LOK005488,Jawa Tengah,Pekalongan,Pekalongan Barat,Medono,51116,Jl. S. Parman Gang Pandan No. 99,-6.886670,109.649197,2024-05-31 13:50:36,2024-06-13 13:50:36
LOK005489,Jawa Tengah,Surakarta,Laweyan,Sondakan,57146,Jl. Slamet Riyadi Kav. 106 Blok H,-7.560174,110.804536,2025-01-14 00:04:35,2025-01-22 00:04:35
LOK005490,Sumatera Selatan,Palembang,Ilir Timur II,Lawang Kidul,30118,"Jl. Jenderal Sudirman KM 2.6, RT 14/RW 04",-2.982287,104.796975,2025-11-30 03:33:38,2025-12-30 03:33:38
LOK005491,Jawa Tengah,Karanganyar,Colomadu,Bolon,57177,Jl. Raden Saleh No. 154 RT 03/RW 01,-7.542931,110.762878,2026-05-01 12:35:59,2026-05-08 12:35:59
LOK005492,Jawa Timur,Sidoarjo,Waru,Wadungasri,61256,Jl. Slamet Riyadi Gang Melati No. 130,-7.342918,112.765149,2025-03-03 14:37:33,2025-04-29 14:37:33
LOK005493,DI Yogyakarta,Sleman,Depok,Maguwoharjo,55281,Pasar Colomadu Los B-80,-7.754176,110.372051,2026-04-05 06:16:50,2026-04-17 06:16:50
LOK005494,Jawa Tengah,Klaten,Klaten Tengah,Mojayan,57414,Pasar Grogol Los G-71,-7.727633,110.617332,2024-06-04 00:13:03,2024-07-13 00:13:03
LOK005495,DI Yogyakarta,Sleman,Depok,Maguwoharjo,55281,Jl. Flamboyan Kav. 42 Blok H,-7.775914,110.393216,2025-11-08 03:59:08,2025-12-11 03:59:08
LOK005496,Jawa Barat,Bogor,Tanah Sareal,Kedungbadak,16161,Jl. Raya Solo-Jogja No. 102 RT 12/RW 10,-6.571489,106.819593,2026-02-24 13:23:43,2026-03-06 13:23:43
LOK005497,Jawa Tengah,Magelang,Magelang Tengah,Cacaban,56122,Jl. Mangga Kav. 159 Blok E,-7.459861,110.192838,2026-05-02 04:57:42,2026-06-09 04:57:42
LOK005498,Jawa Tengah,Sukoharjo,Grogol,Madegondo,57552,Jl. KH Hasyim Asy'ari Kav. 198 Blok E,-7.595885,110.815831,2025-02-06 07:28:01,2025-02-20 07:28:01
LOK005499,Jawa Tengah,Banyumas,Purwokerto Timur,Arcawinangun,53116,Jl. Imam Bonjol No. 58 RT 02/RW 10,-7.405844,109.224605,2026-03-12 21:49:20,2026-04-05 21:49:20
LOK005500,Jawa Tengah,Klaten,Klaten Tengah,Mojayan,57414,Kompleks Ruko Sumber Rejeki Blok G No. 89,-7.717917,110.611625,2024-09-18 04:29:07,2024-10-11 04:29:07
LOK005501,Jawa Tengah,Klaten,Klaten Tengah,Tonggalan,57414,Jl. Perintis Kemerdekaan Kav. 80 Blok E,-7.710255,110.606424,2025-01-19 16:22:14,2025-03-10 16:22:14
LOK005502,Jawa Tengah,Surakarta,Laweyan,Kerten,57146,"Jl. Pahlawan KM 7.8, RT 01/RW 03",-7.545870,110.808330,2026-05-08 03:46:12,2026-05-10 03:46:12
LOK005503,Jawa Tengah,Surakarta,Laweyan,Pajang,57146,"Sentra UMKM Beringharjo, Kios D85",-7.588294,110.774679,2025-09-30 23:27:08,2025-11-04 23:27:08
LOK005504,Jawa Tengah,Klaten,Klaten Tengah,Tonggalan,57414,Jl. Slamet Riyadi Gang Arjuna No. 75,-7.692851,110.619461,2024-04-08 17:21:34,2024-06-02 17:21:34
LOK005505,Jawa Tengah,Surakarta,Laweyan,Pajang,57146,Jl. Raya Solo-Jogja Kav. 223 Blok A,-7.550123,110.797895,2025-08-08 05:56:34,2025-09-09 05:56:34
LOK005506,Jawa Tengah,Surakarta,Laweyan,Kerten,57146,Jl. Sultan Agung Kav. 235 Blok F,-7.581251,110.786757,2025-07-16 22:11:58,2025-07-16 22:11:58
LOK005507,Jawa Timur,Sidoarjo,Waru,Tropodo,61256,Pasar Klewer Los G-163,-7.344826,112.756943,2025-02-02 23:24:47,2025-02-14 23:24:47
LOK005508,Jawa Tengah,Pekalongan,Pekalongan Barat,Pringrejo,51116,Jl. Tentara Pelajar Gang Mawar No. 45,-6.900182,109.641341,2024-06-15 04:43:39,2024-07-12 04:43:39
LOK005509,Jawa Tengah,Surakarta,Banjarsari,Gilingan,57135,Pasar Grogol Los B-181,-7.533646,110.822848,2026-03-05 11:09:43,2026-04-27 11:09:43
LOK005510,Jawa Tengah,Boyolali,Boyolali,Banaran,57316,Jl. Nangka Kav. 75 Blok H,-7.524486,110.572318,2026-02-08 02:12:06,2026-03-24 02:12:06
LOK005511,Jawa Tengah,Salatiga,Sidorejo,Salatiga,50714,Jl. Nangka Kav. 229 Blok D,-7.353380,110.524233,2024-03-31 12:40:03,2024-05-01 12:40:03
LOK005512,Jawa Tengah,Surakarta,Banjarsari,Kadipiro,57135,Jl. Letjen Suprapto Kav. 128 Blok C,-7.535292,110.821038,2025-08-13 10:47:14,2025-09-12 10:47:14
LOK005513,DI Yogyakarta,Yogyakarta,Umbulharjo,Tahunan,55164,Jl. Raya Kartasura Kav. 44 Blok G,-7.811590,110.364349,2025-01-24 07:38:14,2025-02-20 07:38:14
LOK005514,Jawa Tengah,Surakarta,Laweyan,Kerten,57146,"Jl. Veteran KM 3.0, RT 10/RW 10",-7.562306,110.775379,2026-03-14 03:04:23,2026-04-16 03:04:23
LOK005515,Jawa Tengah,Surakarta,Banjarsari,Nusukan,57135,"Jl. S. Parman KM 14.4, RT 12/RW 10",-7.570772,110.822384,2025-04-28 19:29:32,2025-05-13 19:29:32
LOK005516,Jawa Tengah,Sukoharjo,Kartasura,Gonilan,57169,Pasar Colomadu Los F-114,-7.565112,110.788709,2026-05-20 13:57:01,2026-07-12 13:57:01
LOK005517,Jawa Tengah,Semarang,Banyumanik,Padangsari,50263,Jl. Raden Saleh Gang Anggrek No. 179,-7.079627,110.415941,2024-11-02 21:34:12,2024-12-13 21:34:12
LOK005518,Sulawesi Selatan,Makassar,Panakkukang,Karuwisi,90231,Pasar Beringharjo Los C-213,-5.146367,119.429612,2026-04-29 16:52:51,2026-06-22 16:52:51
LOK005519,Sumatera Utara,Medan,Medan Kota,Pusat Pasar,20216,"Jl. Anggrek KM 8.5, RT 08/RW 07",3.578326,98.669568,2024-12-03 11:17:32,2025-01-26 11:17:32
LOK005520,Jawa Tengah,Sukoharjo,Kartasura,Pabelan,57169,"Sentra UMKM Klewer, Kios B205",-7.536331,110.784790,2025-02-24 02:58:30,2025-03-09 02:58:30
LOK005521,Jawa Tengah,Surakarta,Banjarsari,Gilingan,57135,Jl. Cemara No. 71 RT 10/RW 09,-7.539523,110.825591,2026-05-28 11:07:45,2026-06-29 11:07:45
LOK005522,Jawa Tengah,Surakarta,Banjarsari,Nusukan,57135,"Jl. Tentara Pelajar KM 4.3, RT 07/RW 03",-7.548908,110.807802,2025-07-04 20:09:53,2025-08-20 20:09:53
LOK005523,Jawa Tengah,Surakarta,Banjarsari,Gilingan,57135,Pasar Kartasura Los G-161,-7.549839,110.834857,2025-08-06 16:00:54,2025-09-07 16:00:54
LOK005524,Jawa Tengah,Surakarta,Laweyan,Sondakan,57146,"Jl. Raya Solo-Jogja KM 7.8, RT 05/RW 11",-7.586837,110.784988,2026-02-18 02:17:20,2026-04-10 02:17:20
LOK005525,Sumatera Selatan,Palembang,Ilir Timur II,Duku,30118,Jl. Lingkar Utara No. 204 RT 10/RW 12,-2.957946,104.768988,2024-11-04 12:56:08,2024-12-21 12:56:08
LOK005526,Jawa Tengah,Sukoharjo,Kartasura,Pabelan,57169,Jl. Raya Kartasura Kav. 47 Blok B,-7.573193,110.786407,2025-02-13 12:12:53,2025-04-13 12:12:53
LOK005527,Jawa Tengah,Sukoharjo,Kartasura,Pabelan,57169,"Jl. Kapten Mulyadi KM 5.3, RT 01/RW 05",-7.557185,110.751733,2025-02-19 20:23:14,2025-03-18 20:23:14
LOK005528,Jawa Tengah,Pekalongan,Pekalongan Barat,Pringrejo,51116,"Sentra UMKM Beringharjo, Kios D196",-6.898769,109.644352,2024-05-13 04:05:09,2024-06-09 04:05:09
